replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP031716.1	NZ_CP031716.1_997	RloC__RloC	997	defense-finder-models/DefenseFinder/RloC/RloC	NZ_CP031716.1_RloC_6	1	1	1.0	1.0	1	RloC__RloC	mandatory	762	1.1e-96	322.8	0.98	0.995	1	758			RloC	RloC	Defense
NZ_CP031716.1	NZ_CP031716.1_1006	pAgo__pAgo_S1A	1006	defense-finder-models/DefenseFinder/pAgo/pAgo_S1A	NZ_CP031716.1_pAgo_S1A_7	1	1	1.0	1.0	1	pAgo__pAgo_S1A	mandatory	959	0.0	1121.9	0.916	0.998	2	958			pAgo	pAgo_S1A	Defense
NZ_CP031716.1	NZ_CP031716.1_1257	Prometheus__ProA	1257	defense-finder-models/DefenseFinder/Prometheus/Prometheus	NZ_CP031716.1_Prometheus_4	1	1	1.0	1.0	1	Prometheus__ProA	mandatory	1718	0.0	1468.2	0.813	0.799	341	1712			Prometheus	Prometheus	Defense
NZ_CP031716.1	NZ_CP031716.1_1397	AbiJ__AbiJ	1397	defense-finder-models/DefenseFinder/AbiJ/AbiJ	NZ_CP031716.1_AbiJ_1	1	1	1.0	1.0	1	AbiJ__AbiJ	mandatory	247	1.4e-17	61.8	0.493	0.603	89	237			AbiJ	AbiJ	Defense
NZ_CP031716.1	NZ_CP031716.1_2424	cas6f_I_II_III_IV_V_VI_3	2424	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP031716.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas6f_I_II_III_IV_V_VI_3	accessory	205	3.0999999999999996e-55	185.0	1.0	0.98	4	204		NZ_CP031716.1_CAS_Class1-Type-I_14,NZ_CP031716.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP031716.1	NZ_CP031716.1_2425	cas7f_I-F_2	2425	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP031716.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas7f_I-F_3	mandatory	347	1.3e-126	420.2	1.0	0.965	9	343		NZ_CP031716.1_CAS_Class1-Type-I_14,NZ_CP031716.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP031716.1	NZ_CP031716.1_2426	cas5f_I-F_4	2426	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP031716.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas5f_I-F_4	mandatory	370	1.1e-80	268.8	0.997	0.886	9	336		NZ_CP031716.1_CAS_Class1-Type-I_14,NZ_CP031716.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP031716.1	NZ_CP031716.1_2427	cas8f_I-F_4	2427	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP031716.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas8f_I-F_8	mandatory	446	7.2e-103	342.4	0.997	0.857	49	430		NZ_CP031716.1_CAS_Class1-Type-I_14,NZ_CP031716.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP031716.1	NZ_CP031716.1_2428	cas3f_I-F_1	2428	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP031716.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas3f_I-F_1	mandatory	1168	1e-297	988.1	0.999	0.997	1	1164		NZ_CP031716.1_CAS_Class1-Type-I_14,NZ_CP031716.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP031716.1	NZ_CP031716.1_2429	cas1_I-F_1	2429	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP031716.1_CAS_Class1-Subtype-I-F_13	1	1	1.0	6.0	1	cas1_I-F_1	mandatory	322	6.699999999999999e-141	466.7	0.997	0.932	12	311		NZ_CP031716.1_CAS_Class1-Type-I_14,NZ_CP031716.1_CAS_Cluster_15	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP031716.1	NZ_CP031716.1_2656	Retron__RT_Tot_7	2656	defense-finder-models/DefenseFinder/Retron/Retron_III	NZ_CP031716.1_Retron_III_5	1	1	0.5	2.0	1	Retron__RT_Tot_1	mandatory	347	2.9e-123	409.2	0.878	0.945	14	341			Retron	Retron_III	Defense
NZ_CP031716.1	NZ_CP031716.1_2658	Retron_III__PRTase	2658	defense-finder-models/DefenseFinder/Retron/Retron_III	NZ_CP031716.1_Retron_III_5	1	1	0.5	2.0	1	Retron_III__PRTase	mandatory	288	1.6e-61	205.9	0.982	0.983	1	283			Retron	Retron_III	Defense
NZ_CP031716.1	NZ_CP031716.1_2670	RM__Type_I_MTases_FAM_0	2670	defense-finder-models/RM/RM/RM_Type_I	NZ_CP031716.1_RM_Type_I_11	1	1	0.667	2.0	1	RM__Type_I_MTases_FAM_0	mandatory	525	4.7e-172	571.1	0.996	0.983	1	516		NZ_CP031716.1_PrrC_9	RM	RM_Type_I	Defense
NZ_CP031716.1	NZ_CP031716.1_2671	RM__Type_I_S_51	2671	defense-finder-models/RM/RM/RM_Type_I	NZ_CP031716.1_RM_Type_I_11	1	1	0.667	2.0	1	RM__Type_I_S_01	mandatory	430	8.9e-35	117.6	0.426	0.491	6	216		NZ_CP031716.1_PrrC_9	RM	RM_Type_I	Defense
