hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP031716.1_994	NZ_CP031716.1	994	1084	RM__Type_I_REases_FAM_0.einsi_trimmed	2.2e-64	215.9	0.949	0.974	6	1061
NZ_CP031716.1_994	NZ_CP031716.1	994	1084	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1592.3	0.997	0.998	1	1082
NZ_CP031716.1_997	NZ_CP031716.1	997	762	RloC__RloC	1.1000000000000001e-96	322.8	0.98	0.995	1	758
NZ_CP031716.1_1006	NZ_CP031716.1	1006	959	pAgo__pAgo_LongB	8.899999999999999e-22	75.1	0.606	0.477	489	945
NZ_CP031716.1_1006	NZ_CP031716.1	1006	959	pAgo__pAgo_SPARTA	2.3000000000000002e-30	103.2	0.556	0.299	654	940
NZ_CP031716.1_1006	NZ_CP031716.1	1006	959	pAgo__pAgo_S2B	3.8000000000000005e-58	195.3	0.966	0.474	502	956
NZ_CP031716.1_1006	NZ_CP031716.1	1006	959	pAgo__SIR2APAZ	2.3e-61	205.7	0.798	0.463	2	445
NZ_CP031716.1_1006	NZ_CP031716.1	1006	959	pAgo__pAgo_S1B	6.4e-97	322.8	0.975	0.492	486	957
NZ_CP031716.1_1006	NZ_CP031716.1	1006	959	pAgo__pAgo_S1A	0.0	1121.9	0.916	0.998	2	958
NZ_CP031716.1_1029	NZ_CP031716.1	1029	517	Eleos__LeoA	7.5e-15	52.5	0.558	0.634	84	411
NZ_CP031716.1_1030	NZ_CP031716.1	1030	420	Eleos__LeoA	1.8e-12	44.7	0.483	0.581	32	275
NZ_CP031716.1_1114	NZ_CP031716.1	1114	496	DEDDh_I_II_III_IV_V_VI_1	3.2e-34	116.1	0.988	0.321	270	428
NZ_CP031716.1_1257	NZ_CP031716.1	1257	1718	Mokosh_type_I__MkoA_D	8.499999999999999e-92	307.0	0.679	0.58	613	1608
NZ_CP031716.1_1257	NZ_CP031716.1	1257	1718	Prometheus__ProA	0.0	1468.2	0.813	0.799	341	1712
NZ_CP031716.1_1365	NZ_CP031716.1	1365	185	Dpd__FolE	8.3e-87	287.2	0.994	0.973	1	180
NZ_CP031716.1_1381	NZ_CP031716.1	1381	190	Zorya__ZorB	9.3e-07	26.1	0.457	0.547	78	181
NZ_CP031716.1_1397	NZ_CP031716.1	1397	247	AbiJ__AbiJ	1.4e-17	61.8	0.493	0.603	89	237
NZ_CP031716.1_1501	NZ_CP031716.1	1501	649	Dnd__DndA	5.9e-39	131.8	0.865	0.525	264	604
NZ_CP031716.1_1505	NZ_CP031716.1	1505	860	Dodola__DolB	1.2e-21	75.0	0.576	0.27	490	721
NZ_CP031716.1_1547	NZ_CP031716.1	1547	515	ShosTA__ShosT	1.6e-05	22.4	0.553	0.225	285	400
NZ_CP031716.1_1621	NZ_CP031716.1	1621	572	recD_IV-D_1	2.3e-18	63.4	0.478	0.664	3	382
NZ_CP031716.1_1712	NZ_CP031716.1	1712	790	Gao_Iet__IetA	1.4999999999999999e-33	114.0	0.561	0.282	538	760
NZ_CP031716.1_1722	NZ_CP031716.1	1722	485	Pycsar__AG_cyclase	1.6e-30	104.1	0.635	0.518	223	473
NZ_CP031716.1_1728	NZ_CP031716.1	1728	406	Dnd__DndA	2.3e-136	452.4	0.979	0.909	5	373
NZ_CP031716.1_1775	NZ_CP031716.1	1775	493	DISARM__drmC	1.2e-11	42.3	0.517	0.318	279	435
NZ_CP031716.1_2100	NZ_CP031716.1	2100	759	Dodola__DolB	1.1000000000000001e-20	71.8	0.493	0.256	423	616
NZ_CP031716.1_2134	NZ_CP031716.1	2134	199	Dpd__QueD	6.2e-09	34.0	0.825	0.513	5	106
NZ_CP031716.1_2140	NZ_CP031716.1	2140	258	Gao_Qat__QatD	6.1e-14	49.6	0.957	0.984	2	255
NZ_CP031716.1_2195	NZ_CP031716.1	2195	171	Veles__VlsC1	3.5000000000000003e-34	115.7	0.973	0.93	7	165
NZ_CP031716.1_2195	NZ_CP031716.1	2195	171	Veles__VlsC2	3.2e-34	115.9	0.973	0.924	9	166
NZ_CP031716.1_2249	NZ_CP031716.1	2249	260	CBASS__AG_E1_ThiF	1.3e-67	225.5	0.996	0.912	15	251
NZ_CP031716.1_2295	NZ_CP031716.1	2295	332	WYL_I_II_III_IV_V_VI_1	4.3e-16	57.0	0.936	0.949	9	323
NZ_CP031716.1_2295	NZ_CP031716.1	2295	332	WYL_I_II_III_IV_V_VI_4	6.500000000000001e-26	89.2	0.948	0.521	157	329
NZ_CP031716.1_2300	NZ_CP031716.1	2300	319	Brig1__ADP_ribosyl	3.5e-48	162.2	0.439	0.931	3	299
NZ_CP031716.1_2408	NZ_CP031716.1	2408	234	DEDDh_I_II_III_IV_V_VI_1	1.6e-16	58.6	1.0	0.684	4	163
NZ_CP031716.1_2424	NZ_CP031716.1	2424	205	cas6f_I_II_III_IV_V_VI_1	1.1e-42	143.8	1.0	0.995	1	204
NZ_CP031716.1_2424	NZ_CP031716.1	2424	205	cas6f_I_II_III_IV_V_VI_2	4.1e-48	161.6	1.0	0.995	1	204
NZ_CP031716.1_2424	NZ_CP031716.1	2424	205	cas6f_I_II_III_IV_V_VI_3	3.1000000000000003e-55	185.0	1.0	0.98	4	204
NZ_CP031716.1_2425	NZ_CP031716.1	2425	347	cas7f_I-F_1	2e-121	403.3	1.0	0.974	8	345
NZ_CP031716.1_2425	NZ_CP031716.1	2425	347	cas7f_I-F_2	1.3e-126	420.2	1.0	0.965	9	343
NZ_CP031716.1_2426	NZ_CP031716.1	2426	370	cas5f_I-F_2	1.7000000000000001e-65	218.9	0.979	0.878	12	336
NZ_CP031716.1_2426	NZ_CP031716.1	2426	370	cas5f_I-F_3	2.8e-77	257.7	0.99	0.884	10	336
NZ_CP031716.1_2426	NZ_CP031716.1	2426	370	cas5f_I-F_4	1.1e-80	268.8	0.997	0.886	9	336
NZ_CP031716.1_2427	NZ_CP031716.1	2427	446	cas8f_I-F_3	5.3e-86	286.6	0.987	0.87	49	436
NZ_CP031716.1_2427	NZ_CP031716.1	2427	446	cas8f_I-F_8	1.8e-99	331.0	1.0	0.857	49	430
NZ_CP031716.1_2427	NZ_CP031716.1	2427	446	cas8f_I-F_4	7.2e-103	342.4	0.997	0.857	49	430
NZ_CP031716.1_2428	NZ_CP031716.1	2428	1168	cas3HD_I_1	3.2e-09	34.6	0.601	0.144	115	282
NZ_CP031716.1_2428	NZ_CP031716.1	2428	1168	cas3_I_5	7.2e-84	280.2	0.738	0.633	188	926
NZ_CP031716.1_2428	NZ_CP031716.1	2428	1168	cas3f_I-F_1	9.999999999999999e-298	988.1	0.999	0.997	1	1164
NZ_CP031716.1_2429	NZ_CP031716.1	2429	322	cas1_I_II_III_IV_V_VI_10	8.4e-24	81.9	0.926	0.835	21	289
NZ_CP031716.1_2429	NZ_CP031716.1	2429	322	cas1_I_II_III_IV_V_VI_1	3.3000000000000004e-31	106.2	0.82	0.832	21	288
NZ_CP031716.1_2429	NZ_CP031716.1	2429	322	cas1_I_II_III_IV_V_VI_2	2.6e-49	165.5	0.996	0.829	20	286
NZ_CP031716.1_2429	NZ_CP031716.1	2429	322	cas1_I_II_III_IV_V_VI_8	9.000000000000001e-57	190.3	0.805	0.857	14	289
NZ_CP031716.1_2429	NZ_CP031716.1	2429	322	cas1_I-F_1	6.699999999999999e-141	466.7	0.997	0.932	12	311
NZ_CP031716.1_2487	NZ_CP031716.1	2487	467	Lamassu-Fam__LmuA_effector_Protease	6.8e-07	26.4	0.428	0.351	88	251
NZ_CP031716.1_2505	NZ_CP031716.1	2505	224	CBASS__QueC	1.3e-19	68.8	0.936	0.906	4	206
NZ_CP031716.1_2505	NZ_CP031716.1	2505	224	Dpd__QueC	3.5e-48	161.5	0.986	0.978	2	220
NZ_CP031716.1_2579	NZ_CP031716.1	2579	630	Gao_Iet__IetA	2.8000000000000002e-30	103.2	0.558	0.356	165	388
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	RT_I_II_III_IV_V_VI_1	1.2e-17	61.5	0.761	0.602	73	281
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_8	7.8e-32	108.2	0.782	0.839	38	328
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_3	7.199999999999999e-33	111.8	0.82	0.778	74	343
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_9	5.3e-37	125.4	0.668	0.712	46	292
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_1	1.8e-40	136.7	0.926	0.816	58	340
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_12	2.7e-43	146.3	0.921	0.821	46	330
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_11	5.2e-49	164.8	0.716	0.706	60	304
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron_VII_1__RT_7_A1	6.899999999999999e-53	177.7	0.457	0.738	72	327
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_4	1.1e-54	183.5	0.926	0.818	50	333
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron_I_C__RT_1_C1	7.7e-60	200.4	0.539	0.816	49	331
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_13	4.9e-61	204.1	0.916	0.873	23	325
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_10	9.000000000000001e-63	210.1	0.88	0.836	49	338
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_14	7.6e-63	210.1	0.962	0.801	48	325
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron_I_C__RT_1_C2	3.8e-65	218.1	0.531	0.824	48	333
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_5	2.9000000000000004e-70	234.8	0.611	0.876	40	343
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_15	7.7e-77	257.3	0.502	0.885	36	342
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_6	5.5e-78	259.8	0.905	0.876	41	344
NZ_CP031716.1_2656	NZ_CP031716.1	2656	347	Retron__RT_Tot_7	2.9000000000000004e-123	409.2	0.878	0.945	14	341
NZ_CP031716.1_2658	NZ_CP031716.1	2658	288	Retron_III__PRTase	1.6e-61	205.9	0.982	0.983	1	283
NZ_CP031716.1_2670	NZ_CP031716.1	2670	525	RM_Type_II__Type_II_MTases_FAM_14	2.5e-21	73.4	0.43	0.45	198	433
NZ_CP031716.1_2670	NZ_CP031716.1	2670	525	RM_Type_II__Type_II_MTases_FAM_13	2.6e-25	86.7	0.503	0.55	176	464
NZ_CP031716.1_2670	NZ_CP031716.1	2670	525	RM_Type_II__Type_II_MTases_FAM_6	6.7e-26	88.7	0.439	0.457	197	436
NZ_CP031716.1_2670	NZ_CP031716.1	2670	525	RM_Type_II__Type_II_MTases_FAM_33	9.999999999999999e-42	141.0	0.46	0.457	172	411
NZ_CP031716.1_2670	NZ_CP031716.1	2670	525	RM__Type_I_MTases_FAM_3	3.8e-50	168.5	0.761	0.95	3	501
NZ_CP031716.1_2670	NZ_CP031716.1	2670	525	RM__Type_I_MTases_FAM_1	6.8e-57	190.8	0.818	0.76	108	506
NZ_CP031716.1_2670	NZ_CP031716.1	2670	525	PrrC__EcoprrI	1.8000000000000002e-123	411.1	0.958	0.981	1	515
NZ_CP031716.1_2670	NZ_CP031716.1	2670	525	RM__Type_I_MTases_FAM_0	4.7000000000000003e-172	571.1	0.996	0.983	1	516
NZ_CP031716.1_2671	NZ_CP031716.1	2671	430	RM__Type_I_S_02	2.3000000000000002e-20	70.8	0.452	0.458	14	210
NZ_CP031716.1_2671	NZ_CP031716.1	2671	430	RM__Type_I_S_03	3.4000000000000003e-32	110.0	0.786	0.916	14	407
NZ_CP031716.1_2671	NZ_CP031716.1	2671	430	RM__Type_I_S_51	8.9e-35	117.6	0.426	0.491	6	216
NZ_CP031716.1_2723	NZ_CP031716.1	2723	295	ShosTA__ShosT	0.00027	18.4	0.511	0.339	160	259
NZ_CP031716.1_2730	NZ_CP031716.1	2730	1199	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	7.9e-16	55.9	0.784	0.453	1	543
NZ_CP031716.1_2748	NZ_CP031716.1	2748	680	Gabija__GajB_1	8.5e-38	128.0	0.939	0.909	8	625
NZ_CP031716.1_2748	NZ_CP031716.1	2748	680	UG35__UvrD	3.5000000000000003e-85	284.4	0.53	0.641	4	439
NZ_CP031716.1_2748	NZ_CP031716.1	2748	680	Gabija__GajB_2	1e-107	358.8	0.777	0.946	1	643
NZ_CP031716.1_2749	NZ_CP031716.1	2749	217	Zorya__ZorB	1.8e-09	35.0	0.558	0.618	79	212
NZ_CP031716.1_2777	NZ_CP031716.1	2777	588	Lamassu-Fam__LmuA_effector_Lipase	1.8e-21	74.9	0.44	0.243	13	155
NZ_CP031716.1_2778	NZ_CP031716.1	2778	705	Gabija__GajB_3	5.4e-12	43.3	0.57	0.353	355	603
NZ_CP031716.1_2778	NZ_CP031716.1	2778	705	Gabija__GajB_2	1e-37	127.7	0.786	0.603	184	608
NZ_CP031716.1_2856	NZ_CP031716.1	2856	543	DISARM__drmC	2.7e-14	51.0	0.43	0.252	354	490
NZ_CP031716.1_2887	NZ_CP031716.1	2887	393	RosmerTA__RmrA_2585209417	2.6e-06	24.3	0.759	0.784	15	322
NZ_CP031716.1_2887	NZ_CP031716.1	2887	393	RosmerTA__RmrA_2603008502	4.8e-07	26.8	0.749	0.766	15	315
NZ_CP031716.1_2887	NZ_CP031716.1	2887	393	RosmerTA__RmrA_2677172838	1.3e-08	31.7	0.755	0.774	6	309
NZ_CP031716.1_2887	NZ_CP031716.1	2887	393	RosmerTA__RmrA_2662548665	1.2e-08	31.9	0.728	0.796	8	320
NZ_CP031716.1_2887	NZ_CP031716.1	2887	393	RosmerTA__RmrA_2634882613	2.9e-09	33.8	0.63	0.659	7	265
NZ_CP031716.1_2887	NZ_CP031716.1	2887	393	RosmerTA__RmrA_2600853143	6.6e-12	42.7	0.755	0.789	6	315
NZ_CP031716.1_2887	NZ_CP031716.1	2887	393	RosmerTA__RmrA_2623274509	4.5e-12	43.0	0.747	0.774	6	309
NZ_CP031716.1_2887	NZ_CP031716.1	2887	393	RosmerTA__RmrA_2617826694	2.5e-12	43.7	0.84	0.858	8	344
NZ_CP031716.1_2887	NZ_CP031716.1	2887	393	RosmerTA__RmrA_2664250653	2.7e-12	43.8	0.628	0.656	6	263
NZ_CP031716.1_2887	NZ_CP031716.1	2887	393	RosmerTA__RmrA_2634932349	8.1e-13	45.5	0.76	0.789	7	316
NZ_CP031716.1_2934	NZ_CP031716.1	2934	1151	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1e-10	39.0	0.527	0.304	767	1116
NZ_CP031716.1_2935	NZ_CP031716.1	2935	230	Lamassu-Fam__LmuC_acc_Mrr	8.9e-05	20.1	0.551	0.361	37	119
NZ_CP031716.1_2972	NZ_CP031716.1	2972	1119	AbiR__AbiRc	7.5e-18	61.6	0.455	0.327	701	1066
NZ_CP031716.1_3066	NZ_CP031716.1	3066	186	DEDDh_I_II_III_IV_V_VI_1	1.3e-11	42.6	0.8	0.753	10	149
NZ_CP031716.1_3070	NZ_CP031716.1	3070	153	PD-T4-9__PD-T4-9_C	2.1e-05	22.4	0.954	0.85	11	140
NZ_CP031716.1_3166	NZ_CP031716.1	3166	228	ShosTA__ShosT	1.5e-14	52.0	0.586	0.632	66	209
NZ_CP031716.1_3251	NZ_CP031716.1	3251	498	Gabija__GajB_3	5.7e-07	26.8	0.562	0.53	212	475
NZ_CP031716.1_3252	NZ_CP031716.1	3252	456	Septu__PtuA	5.1000000000000007e-42	142.9	0.922	0.974	1	444
NZ_CP031716.1_3252	NZ_CP031716.1	3252	456	Retron_I_A__ATPase_TypeIA	4.8e-81	271.1	0.846	0.982	1	448
NZ_CP031716.1_3334	NZ_CP031716.1	3334	435	RM_Type_II__Type_II_MTases_FAM_35	8.3e-15	51.7	0.431	0.811	31	383
NZ_CP031716.1_3334	NZ_CP031716.1	3334	435	RM_Type_II__Type_II_MTases_FAM_39	7.6e-16	55.9	0.951	0.823	31	388
NZ_CP031716.1_3334	NZ_CP031716.1	3334	435	RM_Type_II__Type_II_MTases_FAM_5	5.6e-66	220.9	0.959	0.844	31	397
NZ_CP031716.1_3334	NZ_CP031716.1	3334	435	RM_Type_II__Type_II_MTases_FAM_11	2.9e-84	280.9	0.989	0.871	19	397
NZ_CP031716.1_3388	NZ_CP031716.1	3388	384	PsyrTA__PsyrA	7.4000000000000004e-31	105.2	0.779	0.826	44	360
NZ_CP031716.1_3388	NZ_CP031716.1	3388	384	ShosTA__ShosA	2.9000000000000003e-63	211.5	0.878	0.724	18	295
NZ_CP031716.1_3400	NZ_CP031716.1	3400	366	RM_Type_II__Type_II_MTases_FAM_21	1.3e-23	81.1	0.431	0.489	58	236
NZ_CP031716.1_3400	NZ_CP031716.1	3400	366	RM_Type_II__Type_II_MTases_FAM_22	4.2e-25	86.3	0.466	0.462	52	220
NZ_CP031716.1_3400	NZ_CP031716.1	3400	366	RM_Type_II__Type_II_MTases_FAM_16	3.8e-27	93.0	0.45	0.423	80	234
NZ_CP031716.1_3400	NZ_CP031716.1	3400	366	RM_Type_II__Type_II_MTases_FAM_0	1.1e-46	157.5	0.527	0.519	53	242
NZ_CP031716.1_3400	NZ_CP031716.1	3400	366	DISARM_2__drmMII	1.5e-49	166.7	0.539	0.522	53	243
NZ_CP031716.1_3400	NZ_CP031716.1	3400	366	Druantia_II__DruM	2.3e-69	232.1	0.842	0.852	53	364
NZ_CP031716.1_3400	NZ_CP031716.1	3400	366	RM_Type_II__Type_II_MTases_FAM_2	1.1999999999999998e-125	416.7	0.981	0.852	53	364
NZ_CP031716.1_3499	NZ_CP031716.1	3499	143	Veles__VlsC2	5.5e-58	193.0	0.953	0.958	6	142
NZ_CP031716.1_3499	NZ_CP031716.1	3499	143	Veles__VlsC1	2e-59	197.7	0.98	0.993	1	142
NZ_CP031716.1_3550	NZ_CP031716.1	3550	252	Zorya__ZorB	1.2e-10	38.9	0.513	0.476	129	248
NZ_CP031716.1_3561	NZ_CP031716.1	3561	893	Dodola__DolB	2.8e-27	93.5	0.445	0.202	562	741
NZ_CP031716.1_3604	NZ_CP031716.1	3604	259	RM_Type_II__Type_II_REase04	1.7e-15	55.9	0.826	0.946	11	255
