hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP030880.1_1066	NZ_CP030880.1	1066	306	Abi2__Abi_2	1.9000000000000002e-55	185.5	0.989	0.598	35	217
NZ_CP030880.1_1066	NZ_CP030880.1	1066	306	AbiD__AbiD	1.5e-89	298.0	0.932	0.98	1	300
NZ_CP030880.1_1067	NZ_CP030880.1	1067	1087	RM__Type_I_REases_FAM_0.einsi_trimmed	1.5e-68	229.5	0.951	0.973	7	1064
NZ_CP030880.1_1067	NZ_CP030880.1	1067	1087	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1417.0	0.994	0.993	4	1082
NZ_CP030880.1_1072	NZ_CP030880.1	1072	457	RM_Type_III__Type_III_MTases_FAM_0	9.300000000000001e-57	190.8	0.547	0.873	1	399
NZ_CP030880.1_1072	NZ_CP030880.1	1072	457	RM_Type_III__Type_III_MTases_FAM_1	3.0999999999999997e-118	393.6	0.607	0.989	1	452
NZ_CP030880.1_1073	NZ_CP030880.1	1073	946	RM_Type_III__Type_III_REases_FAM_1.einsi_trimmed	3.2e-45	152.1	0.925	0.916	29	895
NZ_CP030880.1_1196	NZ_CP030880.1	1196	379	RM_Type_II__Type_II_MTases_FAM_16	1.8e-14	51.0	0.586	0.522	8	205
NZ_CP030880.1_1196	NZ_CP030880.1	1196	379	RM_Type_II__Type_II_MTases_FAM_22	1.4e-14	51.4	0.459	0.456	1	173
NZ_CP030880.1_1196	NZ_CP030880.1	1196	379	RM_Type_II__Type_II_MTases_FAM_15	4.7e-20	69.3	0.588	0.533	1	202
NZ_CP030880.1_1196	NZ_CP030880.1	1196	379	RM_Type_II__Type_II_MTases_FAM_2	7.599999999999999e-47	157.6	0.984	0.971	2	369
NZ_CP030880.1_1196	NZ_CP030880.1	1196	379	Druantia_II__DruM	2.2000000000000002e-63	212.2	0.848	0.974	3	371
NZ_CP030880.1_1196	NZ_CP030880.1	1196	379	DISARM_2__drmMII	2.7e-70	234.8	0.987	0.984	2	374
NZ_CP030880.1_1196	NZ_CP030880.1	1196	379	RM_Type_II__Type_II_MTases_FAM_0	3.6e-73	244.4	0.984	0.974	2	370
NZ_CP030880.1_1196	NZ_CP030880.1	1196	379	RM_Type_II__Type_II_MTases_FAM_21	6.1e-90	299.5	0.865	0.966	4	369
NZ_CP030880.1_1204	NZ_CP030880.1	1204	419	RM_Type_II__Type_II_REase14	1.7e-18	64.8	0.803	0.821	38	381
NZ_CP030880.1_1205	NZ_CP030880.1	1205	552	RM_Type_IV__FAM_1	4.5e-46	155.6	0.529	0.524	229	517
NZ_CP030880.1_1205	NZ_CP030880.1	1205	552	RM_Type_II__Type_II_REase34	6.7e-51	171.4	0.673	0.728	123	524
NZ_CP030880.1_1206	NZ_CP030880.1	1206	431	RM_Type_II__Type_II_MTases_FAM_41	1.2e-19	68.1	0.49	0.42	79	259
NZ_CP030880.1_1206	NZ_CP030880.1	1206	431	DISARM_2__drmMII	4.1e-44	148.6	0.558	0.527	73	299
NZ_CP030880.1_1206	NZ_CP030880.1	1206	431	RM_Type_II__Type_II_MTases_FAM_0	8.8e-45	151.0	0.593	0.531	72	300
NZ_CP030880.1_1206	NZ_CP030880.1	1206	431	Druantia_II__DruM	1.9e-65	219.0	0.858	0.81	71	419
NZ_CP030880.1_1206	NZ_CP030880.1	1206	431	RM_Type_II__Type_II_MTases_FAM_2	8.4e-113	374.3	0.991	0.803	73	418
NZ_CP030880.1_1239	NZ_CP030880.1	1239	373	DS-5__DS-5B	2.4e-69	231.8	0.967	0.922	5	348
NZ_CP030880.1_1239	NZ_CP030880.1	1239	373	gcu24__gcu24	5.1e-95	316.6	0.879	0.979	1	365
NZ_CP030880.1_1343	NZ_CP030880.1	1343	860	Dodola__DolB	1.4e-26	91.0	0.765	0.377	509	832
NZ_CP030880.1_1370	NZ_CP030880.1	1370	480	Pycsar__AG_cyclase	1.3e-28	97.5	0.528	0.383	224	407
NZ_CP030880.1_1376	NZ_CP030880.1	1376	406	Dnd__DndA	4.5e-136	451.2	0.976	0.906	5	372
NZ_CP030880.1_1419	NZ_CP030880.1	1419	513	ShosTA__ShosT	0.00042	17.6	0.544	0.222	284	397
NZ_CP030880.1_1490	NZ_CP030880.1	1490	258	Gao_Qat__QatD	9.1e-16	55.4	0.957	0.984	2	255
NZ_CP030880.1_1496	NZ_CP030880.1	1496	199	Dpd__QueD	3.5e-09	34.5	0.808	0.503	5	104
NZ_CP030880.1_1554	NZ_CP030880.1	1554	762	Dodola__DolB	7.6e-21	72.1	0.488	0.252	425	616
NZ_CP030880.1_1578	NZ_CP030880.1	1578	527	DISARM__drmC	7.5e-14	49.4	0.464	0.268	329	469
NZ_CP030880.1_1768	NZ_CP030880.1	1768	169	Veles__VlsC1	6.7e-34	114.6	0.966	0.935	5	162
NZ_CP030880.1_1768	NZ_CP030880.1	1768	169	Veles__VlsC2	6.9e-34	114.6	0.973	0.935	7	164
NZ_CP030880.1_1880	NZ_CP030880.1	1880	291	CBASS__AG_E1_ThiF	2.1e-65	218.0	0.996	0.804	48	281
NZ_CP030880.1_1894	NZ_CP030880.1	1894	595	Eleos__LeoBC	4.3e-18	63.1	0.849	0.906	26	564
NZ_CP030880.1_1899	NZ_CP030880.1	1899	231	DEDDh_I_II_III_IV_V_VI_1	2.3e-19	67.6	1.0	0.688	4	162
NZ_CP030880.1_1937	NZ_CP030880.1	1937	572	recD_IV-D_1	8.3e-19	64.6	0.477	0.663	3	381
NZ_CP030880.1_1981	NZ_CP030880.1	1981	335	WYL_I_II_III_IV_V_VI_1	3.6e-16	57.0	0.955	0.958	10	330
NZ_CP030880.1_1981	NZ_CP030880.1	1981	335	WYL_I_II_III_IV_V_VI_4	4.9999999999999997e-23	79.6	0.948	0.516	158	330
NZ_CP030880.1_2038	NZ_CP030880.1	2038	959	RM__Type_I_REases_FAM_2.einsi_trimmed	9.1e-24	81.3	0.458	0.414	113	509
NZ_CP030880.1_2038	NZ_CP030880.1	2038	959	RM__Type_I_REases_FAM_0.einsi_trimmed	4.4e-201	668.3	0.952	0.966	1	926
NZ_CP030880.1_2043	NZ_CP030880.1	2043	420	RM__Type_I_S_02	2.3e-32	110.2	0.731	0.805	81	418
NZ_CP030880.1_2043	NZ_CP030880.1	2043	420	RM__Type_I_S_04	1e-48	164.2	0.733	0.967	13	418
NZ_CP030880.1_2043	NZ_CP030880.1	2043	420	RM__Type_I_S_51	1.2e-61	206.0	0.804	0.967	13	418
NZ_CP030880.1_2044	NZ_CP030880.1	2044	523	RM_Type_II__Type_II_MTases_FAM_10	1.9e-05	21.1	0.529	0.497	197	456
NZ_CP030880.1_2044	NZ_CP030880.1	2044	523	RM_Type_II__Type_II_MTases_FAM_29	9.7e-16	54.9	0.494	0.549	183	469
NZ_CP030880.1_2044	NZ_CP030880.1	2044	523	RM_Type_II__Type_II_MTases_FAM_14	1.0999999999999998e-22	77.6	0.428	0.449	196	430
NZ_CP030880.1_2044	NZ_CP030880.1	2044	523	RM_Type_II__Type_II_MTases_FAM_6	5.400000000000001e-26	88.8	0.439	0.459	195	434
NZ_CP030880.1_2044	NZ_CP030880.1	2044	523	RM_Type_II__Type_II_MTases_FAM_13	1.9e-27	93.6	0.514	0.562	174	467
NZ_CP030880.1_2044	NZ_CP030880.1	2044	523	RM_Type_II__Type_II_MTases_FAM_33	2.4e-42	142.9	0.466	0.476	170	418
NZ_CP030880.1_2044	NZ_CP030880.1	2044	523	RM__Type_I_MTases_FAM_3	1.7e-49	166.1	0.696	0.868	3	456
NZ_CP030880.1_2044	NZ_CP030880.1	2044	523	RM__Type_I_MTases_FAM_1	6.600000000000001e-56	187.3	0.818	0.763	107	505
NZ_CP030880.1_2044	NZ_CP030880.1	2044	523	PrrC__EcoprrI	2.0000000000000003e-124	414.0	0.958	0.981	1	513
NZ_CP030880.1_2044	NZ_CP030880.1	2044	523	RM__Type_I_MTases_FAM_0	1.1e-173	576.3	0.996	0.983	1	514
NZ_CP030880.1_2054	NZ_CP030880.1	2054	185	Dpd__FolE	3.8e-86	284.8	0.994	0.973	1	180
NZ_CP030880.1_2063	NZ_CP030880.1	2063	221	DEDDh_I_II_III_IV_V_VI_1	2.4e-24	83.8	0.994	0.805	24	201
NZ_CP030880.1_2070	NZ_CP030880.1	2070	453	DEDDh_I_II_III_IV_V_VI_1	7.300000000000001e-35	118.0	0.994	0.353	227	386
NZ_CP030880.1_2110	NZ_CP030880.1	2110	810	Dodola__DolB	2.2e-12	44.2	0.917	0.43	224	571
NZ_CP030880.1_2161	NZ_CP030880.1	2161	204	cas6f_I_II_III_IV_V_VI_2	4.2e-44	148.3	1.0	0.995	1	203
NZ_CP030880.1_2161	NZ_CP030880.1	2161	204	cas6f_I_II_III_IV_V_VI_3	1.7e-52	175.8	1.0	0.98	4	203
NZ_CP030880.1_2162	NZ_CP030880.1	2162	349	cas7f_I-F_1	1.3e-120	400.4	1.0	0.968	10	347
NZ_CP030880.1_2162	NZ_CP030880.1	2162	349	cas7f_I-F_2	9.6e-127	420.4	1.0	0.96	11	345
NZ_CP030880.1_2163	NZ_CP030880.1	2163	369	cas5f_I-F_2	1.2e-69	232.4	0.986	0.878	11	334
NZ_CP030880.1_2163	NZ_CP030880.1	2163	369	cas5f_I-F_3	1.7e-80	268.1	0.997	0.883	9	334
NZ_CP030880.1_2163	NZ_CP030880.1	2163	369	cas5f_I-F_4	4.4e-84	279.7	0.997	0.881	9	333
NZ_CP030880.1_2164	NZ_CP030880.1	2164	444	cas8f_I-F_3	9.5e-87	288.8	0.99	0.878	46	435
NZ_CP030880.1_2164	NZ_CP030880.1	2164	444	cas8f_I-F_8	1.9000000000000002e-99	330.8	1.0	0.863	46	428
NZ_CP030880.1_2164	NZ_CP030880.1	2164	444	cas8f_I-F_4	2.6e-103	343.7	0.997	0.863	46	428
NZ_CP030880.1_2165	NZ_CP030880.1	2165	1171	cas3HD_I_1	1.6e-09	35.4	0.591	0.162	115	304
NZ_CP030880.1_2165	NZ_CP030880.1	2165	1171	cas3_I_5	6.8e-80	266.8	0.725	0.622	191	918
NZ_CP030880.1_2165	NZ_CP030880.1	2165	1171	cas3f_I-F_1	3.4e-296	982.9	0.999	0.996	2	1167
NZ_CP030880.1_2166	NZ_CP030880.1	2166	321	cas1_I_II_III_IV_V_VI_10	1.1e-24	84.6	0.929	0.838	20	288
NZ_CP030880.1_2166	NZ_CP030880.1	2166	321	cas1_I_II_III_IV_V_VI_1	1.7e-29	100.4	0.82	0.835	20	287
NZ_CP030880.1_2166	NZ_CP030880.1	2166	321	cas1_I_II_III_IV_V_VI_2	1.9000000000000002e-46	155.9	0.996	0.829	20	285
NZ_CP030880.1_2166	NZ_CP030880.1	2166	321	cas1_I_II_III_IV_V_VI_8	6.5e-54	180.7	0.805	0.857	14	288
NZ_CP030880.1_2166	NZ_CP030880.1	2166	321	cas1_I-F_1	3e-139	461.0	0.99	0.925	12	308
NZ_CP030880.1_2288	NZ_CP030880.1	2288	1204	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	3.8e-16	55.8	0.436	0.401	1	483
NZ_CP030880.1_2288	NZ_CP030880.1	2288	1204	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.2e-19	68.3	0.789	0.405	1	488
NZ_CP030880.1_2304	NZ_CP030880.1	2304	680	Gabija__GajB_3	4.1e-13	46.8	0.775	0.479	23	348
NZ_CP030880.1_2304	NZ_CP030880.1	2304	680	Gabija__GajB_1	3.7999999999999996e-39	132.3	0.933	0.904	11	625
NZ_CP030880.1_2304	NZ_CP030880.1	2304	680	UG35__UvrD	1.6000000000000001e-87	291.9	0.53	0.641	4	439
NZ_CP030880.1_2304	NZ_CP030880.1	2304	680	Gabija__GajB_2	3.6e-107	356.8	0.775	0.944	2	643
NZ_CP030880.1_2305	NZ_CP030880.1	2305	218	Zorya__ZorB	6.2e-10	36.3	0.555	0.596	84	213
NZ_CP030880.1_2340	NZ_CP030880.1	2340	626	UG6__DnaG	2.6e-14	50.4	0.525	0.299	181	367
NZ_CP030880.1_2383	NZ_CP030880.1	2383	1150	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	6.9e-12	42.7	0.545	0.302	769	1115
NZ_CP030880.1_2456	NZ_CP030880.1	2456	650	TniQ_I-F_1	1.2e-10	39.9	0.986	0.2	6	135
NZ_CP030880.1_2459	NZ_CP030880.1	2459	515	Lamassu-Fam__LmuB_SMC_Cap4_nuclease	1.3e-09	34.5	0.72	0.913	20	489
NZ_CP030880.1_2459	NZ_CP030880.1	2459	515	Lamassu-Fam__LmuB_SMC_Sir2	2.3e-10	36.7	0.593	0.757	17	406
NZ_CP030880.1_2459	NZ_CP030880.1	2459	515	Lamassu-Fam__LmuB_SMC_hypothetical	2.3e-11	40.2	0.76	0.948	3	490
NZ_CP030880.1_2459	NZ_CP030880.1	2459	515	Lamassu-Fam__LmuB_SMC_Lipase	1.6e-12	43.9	0.75	0.926	16	492
NZ_CP030880.1_2459	NZ_CP030880.1	2459	515	Lamassu-Fam__LmuB_SMC_Mrr	1.6e-25	87.2	0.785	0.963	3	498
NZ_CP030880.1_2459	NZ_CP030880.1	2459	515	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	2.5e-79	265.4	0.81	0.984	1	507
NZ_CP030880.1_2460	NZ_CP030880.1	2460	151	Lamassu-Fam__LmuC_acc_Cap4_nuclease	7.4e-15	53.3	0.994	0.987	1	149
NZ_CP030880.1_2461	NZ_CP030880.1	2461	376	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	4.8e-44	149.5	0.96	0.965	8	370
NZ_CP030880.1_2466	NZ_CP030880.1	2466	467	DRT_2__drt2	5.3e-104	346.2	0.979	0.949	24	466
NZ_CP030880.1_2466	NZ_CP030880.1	2466	467	DRT2__DRT2	1.3000000000000002e-143	477.0	0.81	0.955	21	466
NZ_CP030880.1_2537	NZ_CP030880.1	2537	922	UG9__DNA_pol	1.6e-34	117.2	0.74	0.438	499	902
NZ_CP030880.1_2603	NZ_CP030880.1	2603	264	CBASS__AG_E1_ThiF	4.3e-37	125.3	0.816	0.894	24	259
NZ_CP030880.1_2607	NZ_CP030880.1	2607	272	Gao_Qat__QatD	9.1e-13	45.6	0.728	0.728	65	262
NZ_CP030880.1_2634	NZ_CP030880.1	2634	172	DEDDh_I_II_III_IV_V_VI_1	3.4e-08	31.3	0.863	0.826	1	142
NZ_CP030880.1_2638	NZ_CP030880.1	2638	153	PD-T4-9__PD-T4-9_C	7e-05	20.5	0.947	0.843	10	138
NZ_CP030880.1_2701	NZ_CP030880.1	2701	660	Gabija__GajB_1	1.5e-36	123.7	0.906	0.871	23	597
NZ_CP030880.1_2701	NZ_CP030880.1	2701	660	UG35__UvrD	1.4e-53	179.6	0.498	0.614	9	413
NZ_CP030880.1_2701	NZ_CP030880.1	2701	660	Gabija__GajB_2	9.700000000000001e-85	282.7	0.749	0.933	9	624
NZ_CP030880.1_2736	NZ_CP030880.1	2736	233	WYL_I_II_III_IV_V_VI_4	1.5e-14	52.0	0.5	0.373	136	222
NZ_CP030880.1_2736	NZ_CP030880.1	2736	233	WYL_I_II_III_IV_V_VI_1	1.1e-59	200.0	0.716	0.944	1	220
NZ_CP030880.1_2767	NZ_CP030880.1	2767	343	Thoeris__ThsB_Global	1.5e-05	22.4	0.694	0.507	5	178
NZ_CP030880.1_2788	NZ_CP030880.1	2788	1238	Gabija__GajB_2	1.6999999999999998e-44	149.9	0.657	0.611	123	879
NZ_CP030880.1_2803	NZ_CP030880.1	2803	503	Gabija__GajB_3	3.6e-07	27.2	0.562	0.525	214	477
NZ_CP030880.1_2804	NZ_CP030880.1	2804	461	Septu__PtuA	5.4e-49	165.6	0.71	0.783	1	361
NZ_CP030880.1_2804	NZ_CP030880.1	2804	461	Retron_I_A__ATPase_TypeIA	3.3e-87	291.2	0.766	0.889	1	410
NZ_CP030880.1_2908	NZ_CP030880.1	2908	431	RM_Type_II__Type_II_MTases_FAM_35	9.9e-16	54.5	0.429	0.812	29	378
NZ_CP030880.1_2908	NZ_CP030880.1	2908	431	RM_Type_II__Type_II_MTases_FAM_39	1.2e-15	55.1	0.951	0.826	29	384
NZ_CP030880.1_2908	NZ_CP030880.1	2908	431	RM_Type_II__Type_II_MTases_FAM_5	3.3e-66	221.5	0.959	0.847	29	393
NZ_CP030880.1_2908	NZ_CP030880.1	2908	431	RM_Type_II__Type_II_MTases_FAM_11	8.700000000000001e-85	282.5	0.989	0.875	17	393
NZ_CP030880.1_2953	NZ_CP030880.1	2953	377	PsyrTA__PsyrA	7.4e-28	95.1	0.739	0.812	45	350
NZ_CP030880.1_2953	NZ_CP030880.1	2953	377	ShosTA__ShosA	2.2999999999999998e-60	201.8	0.888	0.743	14	293
NZ_CP030880.1_3033	NZ_CP030880.1	3033	392	Veles__VlsB1	4.3e-129	428.3	0.965	0.964	8	385
NZ_CP030880.1_3033	NZ_CP030880.1	3033	392	Veles__VlsB2	2.3e-133	442.4	0.931	0.967	7	385
NZ_CP030880.1_3046	NZ_CP030880.1	3046	143	Veles__VlsC2	1.4e-59	198.0	0.953	0.958	6	142
NZ_CP030880.1_3046	NZ_CP030880.1	3046	143	Veles__VlsC1	5.8e-61	202.4	0.98	0.993	1	142
