replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP014528.1	NZ_CP014528.1_1293	RM__Type_I_S	1293	defense-finder-models/RM/RM/RM_Type_I	NZ_CP014528.1_RM_Type_I_9	1	1	1.0	2.5	1	RM__Type_I_S	accessory	462	8.9e-94	313.1	0.591	0.965	3	448			RM	RM_Type_I	Defense
NZ_CP014528.1	NZ_CP014528.1_1294	RM__Type_I_REases	1294	defense-finder-models/RM/RM/RM_Type_I	NZ_CP014528.1_RM_Type_I_9	1	1	1.0	2.5	1	RM__Type_I_REases	mandatory	1083	0.0	1584.2	0.987	0.998	1	1081			RM	RM_Type_I	Defense
NZ_CP014528.1	NZ_CP014528.1_1295	Zorya__ZorA	1295	defense-finder-models/DefenseFinder_4/Zorya/Zorya_TypeI	NZ_CP014528.1_Zorya_TypeI_7	1	1	1.0	4.0	1	Zorya__ZorA	mandatory	687	3.8000000000000004e-110	367.5	0.929	0.967	19	682			Zorya	Zorya_TypeI	Defense
NZ_CP014528.1	NZ_CP014528.1_1296	Zorya__ZorB	1296	defense-finder-models/DefenseFinder_4/Zorya/Zorya_TypeI	NZ_CP014528.1_Zorya_TypeI_7	1	1	1.0	4.0	1	Zorya__ZorB	mandatory	244	1.0999999999999999e-75	252.3	0.977	0.967	6	241			Zorya	Zorya_TypeI	Defense
NZ_CP014528.1	NZ_CP014528.1_1297	Zorya_TypeI__ZorC	1297	defense-finder-models/DefenseFinder_4/Zorya/Zorya_TypeI	NZ_CP014528.1_Zorya_TypeI_7	1	1	1.0	4.0	1	Zorya_TypeI__ZorC	mandatory	475	2.8e-42	143.1	0.638	0.707	128	463			Zorya	Zorya_TypeI	Defense
NZ_CP014528.1	NZ_CP014528.1_1298	Zorya_TypeI__ZorD	1298	defense-finder-models/DefenseFinder_4/Zorya/Zorya_TypeI	NZ_CP014528.1_Zorya_TypeI_7	1	1	1.0	4.0	1	Zorya_TypeI__ZorD	mandatory	1071	0.0	1036.6	0.975	0.974	22	1064			Zorya	Zorya_TypeI	Defense
NZ_CP014528.1	NZ_CP014528.1_2071	SEFIR__bSEFIR	2071	defense-finder-models/DefenseFinder_5/SEFIR/SEFIR	NZ_CP014528.1_SEFIR_8	1	1	1.0	1.0	1	SEFIR__bSEFIR	mandatory	497	1.1e-90	303.1	0.784	0.885	3	442			SEFIR	SEFIR	Defense
NZ_CP014528.1	NZ_CP014528.1_3694	Paris_I__AriA_AAA15	3694	defense-finder-models/DefenseFinder_3/Paris/PARIS_I	NZ_CP014528.1_PARIS_I_4	1	1	1.0	2.0	1	Paris_I__AriA_AAA15	mandatory	457	7.7e-75	250.8	0.927	0.985	1	450			Paris	PARIS_I	Defense
NZ_CP014528.1	NZ_CP014528.1_3695	Paris_I__AriB_DUF4435_I	3695	defense-finder-models/DefenseFinder_3/Paris/PARIS_I	NZ_CP014528.1_PARIS_I_4	1	1	1.0	2.0	1	Paris_I__AriB_DUF4435_I	mandatory	327	3.5999999999999996e-31	106.9	0.833	0.829	34	304			Paris	PARIS_I	Defense
NZ_CP014528.1	NZ_CP014528.1_3726	Septu__PtuB	3726	defense-finder-models/DefenseFinder_2/Septu/Septu	NZ_CP014528.1_Septu_2	1	1	1.0	2.0	1	Septu__PtuB	mandatory	223	1.5e-37	127.8	0.893	0.937	1	209			Septu	Septu	Defense
NZ_CP014528.1	NZ_CP014528.1_3727	Septu__PtuA	3727	defense-finder-models/DefenseFinder_2/Septu/Septu	NZ_CP014528.1_Septu_2	1	1	1.0	2.0	1	Septu__PtuA	mandatory	277	1.9999999999999998e-42	144.3	0.552	0.884	21	265			Septu	Septu	Defense
