hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP098791.1_417	NZ_CP098791.1	417	660	Gabija__GajB_2	4.4e-82	274.2	0.749	0.933	9	624
NZ_CP098791.1_493	NZ_CP098791.1	493	153	PD-T4-9__PD-T4-9_C	4.6e-06	24.6	0.947	0.843	11	139
NZ_CP098791.1_497	NZ_CP098791.1	497	189	DEDDh_I_II_III_IV_V_VI_1	1.2e-10	39.6	0.812	0.751	10	151
NZ_CP098791.1_539	NZ_CP098791.1	539	746	RM_Type_II__Type_II_MTases_FAM_29	4.3e-08	29.9	0.458	0.405	175	476
NZ_CP098791.1_539	NZ_CP098791.1	539	746	RM_Type_II__Type_II_MTases_FAM_33	2.0999999999999998e-27	93.8	0.451	0.362	181	450
NZ_CP098791.1_539	NZ_CP098791.1	539	746	PrrC__EcoprrI	2.1999999999999997e-47	160.4	0.9	0.725	8	548
NZ_CP098791.1_539	NZ_CP098791.1	539	746	RM__Type_I_MTases_FAM_0	5.2e-67	224.7	0.854	0.645	10	490
NZ_CP098791.1_539	NZ_CP098791.1	539	746	RM__Type_I_MTases_FAM_3	8e-254	841.6	0.991	0.984	9	742
NZ_CP098791.1_540	NZ_CP098791.1	540	447	PrrC__EcoprrI	4.9e-05	20.9	0.528	0.696	115	425
NZ_CP098791.1_540	NZ_CP098791.1	540	447	RM__Type_I_S_02	3.3000000000000004e-26	90.1	0.461	0.557	17	265
NZ_CP098791.1_540	NZ_CP098791.1	540	447	RM__Type_I_S_06	3.7000000000000003e-34	116.2	0.693	0.846	63	440
NZ_CP098791.1_540	NZ_CP098791.1	540	447	RM__Type_I_S_01	3.1999999999999996e-41	139.3	0.575	0.931	19	434
NZ_CP098791.1_540	NZ_CP098791.1	540	447	RM__Type_I_S_03	2.2999999999999996e-41	140.3	0.838	0.942	21	441
NZ_CP098791.1_540	NZ_CP098791.1	540	447	RM__Type_I_S_51	1.3e-53	179.9	0.83	0.951	18	442
NZ_CP098791.1_540	NZ_CP098791.1	540	447	RM__Type_I_S_04	4.2e-65	218.5	0.771	0.969	9	441
NZ_CP098791.1_540	NZ_CP098791.1	540	447	RM__Type_I_S_52	4.0999999999999995e-73	244.9	0.712	0.973	6	440
NZ_CP098791.1_541	NZ_CP098791.1	541	1018	RM__Type_I_REases_FAM_0.einsi_trimmed	5.5e-59	198.2	0.79	0.859	103	976
NZ_CP098791.1_541	NZ_CP098791.1	541	1018	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1091.1	0.993	0.991	3	1011
NZ_CP098791.1_542	NZ_CP098791.1	542	369	RosmerTA__RmrA_2617826694	6.7e-05	19.4	0.683	0.713	31	293
NZ_CP098791.1_542	NZ_CP098791.1	542	369	RosmerTA__RmrA_2634882613	4e-07	26.9	0.668	0.726	26	293
NZ_CP098791.1_542	NZ_CP098791.1	542	369	RosmerTA__RmrA_2600853143	1.9e-12	44.6	0.693	0.74	31	303
NZ_CP098791.1_566	NZ_CP098791.1	566	271	Gao_Qat__QatD	3.1e-11	40.9	0.709	0.712	65	257
NZ_CP098791.1_568	NZ_CP098791.1	568	254	CBASS__AG_E1_ThiF	2e-37	126.7	0.816	0.894	22	248
NZ_CP098791.1_610	NZ_CP098791.1	610	91	PD-Lambda-2__PD-Lambda-2_A	1.1e-24	84.1	0.966	0.901	1	82
NZ_CP098791.1_611	NZ_CP098791.1	611	408	PD-Lambda-2__PD-Lambda-2_B	7.6e-208	688.0	0.993	0.98	1	400
NZ_CP098791.1_612	NZ_CP098791.1	612	377	Rst_gop_beta_cll__beta	9.6e-10	35.3	0.493	0.493	176	361
NZ_CP098791.1_612	NZ_CP098791.1	612	377	PD-Lambda-2__PD-Lambda-2_C	6e-109	362.3	0.963	0.973	5	371
NZ_CP098791.1_661	NZ_CP098791.1	661	924	UG9__DNA_pol	1.1e-37	127.9	0.771	0.455	487	906
NZ_CP098791.1_736	NZ_CP098791.1	736	645	TniQ_I-F_1	3.5e-11	42.0	0.986	0.202	6	135
NZ_CP098791.1_745	NZ_CP098791.1	745	359	CBASS__Phospholipase	4.7e-104	346.0	0.961	0.955	7	349
NZ_CP098791.1_746	NZ_CP098791.1	746	434	CBASS__Cyclase_II	2.3e-50	169.3	0.914	0.901	20	410
NZ_CP098791.1_747	NZ_CP098791.1	747	582	CBASS__AG_E1_ThiF	1.1e-18	65.3	0.84	0.378	334	553
NZ_CP098791.1_747	NZ_CP098791.1	747	582	CBASS__AG_E2_Prok-E2_B	2.0000000000000002e-20	70.7	0.828	0.204	25	143
NZ_CP098791.1_748	NZ_CP098791.1	748	158	CBASS__Jab	1.5e-51	172.6	0.744	0.937	7	154
NZ_CP098791.1_750	NZ_CP098791.1	750	220	CBASS__2TM_Gros	5.2e-11	40.8	0.631	0.732	40	200
NZ_CP098791.1_750	NZ_CP098791.1	750	220	CBASS__Effector_2TM_S_2TMBeta	1.2e-17	61.9	0.9	0.714	36	192
NZ_CP098791.1_821	NZ_CP098791.1	821	1150	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	3.1e-10	37.5	0.406	0.234	848	1116
NZ_CP098791.1_857	NZ_CP098791.1	857	622	UG6__DnaG	5.2e-16	56.3	0.525	0.301	177	363
NZ_CP098791.1_966	NZ_CP098791.1	966	218	Zorya__ZorB	4.4e-09	33.8	0.551	0.61	81	213
NZ_CP098791.1_968	NZ_CP098791.1	968	680	Gabija__GajB_1	1.4e-38	130.7	0.939	0.91	7	625
NZ_CP098791.1_968	NZ_CP098791.1	968	680	UG35__UvrD	4.2e-86	287.5	0.529	0.64	4	438
NZ_CP098791.1_968	NZ_CP098791.1	968	680	Gabija__GajB_2	6e-107	356.4	0.774	0.943	3	643
NZ_CP098791.1_982	NZ_CP098791.1	982	1199	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	3.5e-19	66.2	0.495	0.404	1	484
NZ_CP098791.1_982	NZ_CP098791.1	982	1199	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.6000000000000002e-20	71.5	0.779	0.422	1	506
NZ_CP098791.1_1107	NZ_CP098791.1	1107	810	Dodola__DolB	4.3e-12	43.6	0.917	0.43	224	571
NZ_CP098791.1_1130	NZ_CP098791.1	1130	460	DEDDh_I_II_III_IV_V_VI_1	2.8e-33	113.1	0.994	0.348	234	393
NZ_CP098791.1_1138	NZ_CP098791.1	1138	221	DEDDh_I_II_III_IV_V_VI_1	5.5e-24	82.9	0.994	0.805	24	201
NZ_CP098791.1_1174	NZ_CP098791.1	1174	293	Thoeris__ThsB_Global	8.5e-20	69.2	0.565	0.375	153	262
NZ_CP098791.1_1276	NZ_CP098791.1	1276	860	Dodola__DolB	3.0999999999999997e-22	76.9	0.531	0.251	507	722
NZ_CP098791.1_1283	NZ_CP098791.1	1283	472	Zorya__ZorB	4.7e-06	23.9	0.517	0.25	352	469
NZ_CP098791.1_1423	NZ_CP098791.1	1423	256	Zorya__ZorB	4.1e-09	33.9	0.475	0.426	145	253
NZ_CP098791.1_1425	NZ_CP098791.1	1425	893	Dodola__DolB	9e-28	95.2	0.715	0.309	467	742
NZ_CP098791.1_1557	NZ_CP098791.1	1557	654	Dnd__DndA	1.9e-42	143.3	0.865	0.521	270	610
NZ_CP098791.1_1718	NZ_CP098791.1	1718	258	Gao_Qat__QatD	5e-15	53.3	0.957	0.984	2	255
NZ_CP098791.1_1724	NZ_CP098791.1	1724	199	Dpd__QueD	1.7e-08	32.7	0.792	0.492	5	102
NZ_CP098791.1_1763	NZ_CP098791.1	1763	490	Pycsar__AG_cyclase	4.2e-30	102.8	0.603	0.451	224	444
NZ_CP098791.1_1769	NZ_CP098791.1	1769	406	Dnd__DndA	1.1e-136	453.5	0.976	0.906	5	372
NZ_CP098791.1_2188	NZ_CP098791.1	2188	759	Dodola__DolB	1.6e-21	74.6	0.491	0.254	423	615
NZ_CP098791.1_2310	NZ_CP098791.1	2310	168	Veles__VlsC2	3.1000000000000002e-34	116.0	0.966	0.935	7	163
NZ_CP098791.1_2310	NZ_CP098791.1	2310	168	Veles__VlsC1	2.8e-34	116.2	0.966	0.94	5	162
NZ_CP098791.1_2401	NZ_CP098791.1	2401	571	recD_IV-D_1	3.4e-19	66.2	0.448	0.629	3	361
NZ_CP098791.1_2505	NZ_CP098791.1	2505	259	CBASS__AG_E1_ThiF	3.6999999999999997e-66	220.8	0.984	0.9	20	252
NZ_CP098791.1_2540	NZ_CP098791.1	2540	336	WYL_I_II_III_IV_V_VI_1	1e-15	55.9	0.955	0.955	9	329
NZ_CP098791.1_2540	NZ_CP098791.1	2540	336	WYL_I_II_III_IV_V_VI_4	5.5e-25	86.2	0.948	0.515	157	329
NZ_CP098791.1_2630	NZ_CP098791.1	2630	514	ShosTA__ShosT	9.6e-05	20.0	0.532	0.216	285	395
NZ_CP098791.1_2691	NZ_CP098791.1	2691	229	DEDDh_I_II_III_IV_V_VI_1	7e-19	66.3	1.0	0.694	4	162
NZ_CP098791.1_2743	NZ_CP098791.1	2743	183	Dpd__FolE	3.2000000000000002e-87	288.6	0.983	0.973	1	178
NZ_CP098791.1_2839	NZ_CP098791.1	2839	204	cas6f_I_II_III_IV_V_VI_2	5.0000000000000007e-42	141.9	1.0	0.995	1	203
NZ_CP098791.1_2839	NZ_CP098791.1	2839	204	cas6f_I_II_III_IV_V_VI_3	4.1e-51	171.6	1.0	0.98	4	203
NZ_CP098791.1_2840	NZ_CP098791.1	2840	338	cas7f_I-F_1	4.8e-129	428.4	0.997	0.97	8	335
NZ_CP098791.1_2840	NZ_CP098791.1	2840	338	cas7f_I-F_2	3.1e-131	435.4	1.0	0.964	8	333
NZ_CP098791.1_2841	NZ_CP098791.1	2841	295	cas5f_I-F_1	3.3e-18	63.6	0.467	0.414	4	125
NZ_CP098791.1_2841	NZ_CP098791.1	2841	295	cas5f_I-F_2	3.4000000000000003e-72	241.0	1.0	0.969	4	289
NZ_CP098791.1_2841	NZ_CP098791.1	2841	295	cas5f_I-F_3	8e-94	312.1	1.0	0.966	5	289
NZ_CP098791.1_2841	NZ_CP098791.1	2841	295	cas5f_I-F_4	1.2000000000000001e-106	354.1	1.0	0.963	5	288
NZ_CP098791.1_2842	NZ_CP098791.1	2842	417	cas8f_I-F_4	3.1e-100	333.8	0.987	0.861	40	398
NZ_CP098791.1_2842	NZ_CP098791.1	2842	417	cas8f_I-F_8	1.4e-111	371.0	0.989	0.861	40	398
NZ_CP098791.1_2843	NZ_CP098791.1	2843	1125	cas3HD_I_1	4.7e-12	43.9	0.67	0.16	102	281
NZ_CP098791.1_2843	NZ_CP098791.1	2843	1125	cas3_I_2	2e-17	61.1	0.901	0.413	430	894
NZ_CP098791.1_2843	NZ_CP098791.1	2843	1125	cas3_I_5	1.9e-75	252.4	0.733	0.651	181	912
NZ_CP098791.1_2843	NZ_CP098791.1	2843	1125	cas3f_I-F_1	9.600000000000001e-280	928.7	0.999	0.995	1	1119
NZ_CP098791.1_2844	NZ_CP098791.1	2844	322	cas1_I_II_III_IV_V_VI_10	4e-24	83.0	0.933	0.839	20	289
NZ_CP098791.1_2844	NZ_CP098791.1	2844	322	cas1_I_II_III_IV_V_VI_1	3.0000000000000003e-30	103.1	0.823	0.835	20	288
NZ_CP098791.1_2844	NZ_CP098791.1	2844	322	cas1_I_II_III_IV_V_VI_2	6.499999999999999e-47	157.8	0.996	0.826	20	285
NZ_CP098791.1_2844	NZ_CP098791.1	2844	322	cas1_I_II_III_IV_V_VI_8	2.1999999999999997e-53	179.2	0.805	0.854	14	288
NZ_CP098791.1_2844	NZ_CP098791.1	2844	322	cas1_I-F_1	5.5999999999999995e-140	463.7	0.99	0.922	12	308
NZ_CP098791.1_2919	NZ_CP098791.1	2919	224	CBASS__QueC	3.5e-20	70.7	0.936	0.906	4	206
NZ_CP098791.1_2919	NZ_CP098791.1	2919	224	Dpd__QueC	6.4e-48	160.7	0.986	0.978	2	220
NZ_CP098791.1_2938	NZ_CP098791.1	2938	188	Zorya__ZorB	3.4e-07	27.6	0.46	0.559	75	179
NZ_CP098791.1_3234	NZ_CP098791.1	3234	343	Zorya__ZorB	9e-08	29.5	0.438	0.292	224	323
NZ_CP098791.1_3282	NZ_CP098791.1	3282	488	DISARM__drmC	1.3e-12	45.7	0.626	0.361	258	433
NZ_CP098791.1_3329	NZ_CP098791.1	3329	542	DISARM__drmC	2.2e-12	44.8	0.415	0.244	356	487
NZ_CP098791.1_3432	NZ_CP098791.1	3432	212	ShosTA__ShosT	1.4e-09	35.8	0.629	0.689	60	205
NZ_CP098791.1_3490	NZ_CP098791.1	3490	475	AbiH__AbiH	1.1e-25	88.8	0.951	0.853	3	407
