hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP018909.1_894	NZ_CP018909.1	894	255	Gao_Qat__QatB	2.3e-15	54.6	0.907	0.886	12	237
NZ_CP018909.1_895	NZ_CP018909.1	895	441	Gao_Qat__QatC	1.4e-81	272.4	0.858	0.859	54	432
NZ_CP018909.1_896	NZ_CP018909.1	896	248	Gao_Qat__QatD	6.5e-82	272.4	0.957	0.972	5	245
NZ_CP018909.1_1063	NZ_CP018909.1	1063	336	RM_Type_II__Type_II_MTases	6.4e-10	35.8	0.41	0.414	151	289
NZ_CP018909.1_1113	NZ_CP018909.1	1113	406	Dnd__DndA	6.599999999999999e-137	454.2	0.976	0.906	5	372
NZ_CP018909.1_1119	NZ_CP018909.1	1119	489	Pycsar__AG_cyclase	3.9e-30	102.9	0.603	0.452	224	444
NZ_CP018909.1_1121	NZ_CP018909.1	1121	1154	PsyrTA__PsyrT	4.2e-07	26.2	0.467	0.272	609	922
NZ_CP018909.1_1158	NZ_CP018909.1	1158	199	Dpd__QueD	4.5e-08	31.2	0.758	0.472	5	98
NZ_CP018909.1_1164	NZ_CP018909.1	1164	258	Gao_Qat__QatD	1.2e-14	52.1	0.957	0.984	2	255
NZ_CP018909.1_1326	NZ_CP018909.1	1326	654	Dnd__DndA	7.100000000000001e-42	141.4	0.865	0.521	270	610
NZ_CP018909.1_1470	NZ_CP018909.1	1470	893	Dodola__DolB	9.400000000000001e-28	95.1	0.712	0.308	468	742
NZ_CP018909.1_1472	NZ_CP018909.1	1472	256	Zorya__ZorB	5.5e-09	33.5	0.475	0.426	145	253
NZ_CP018909.1_1661	NZ_CP018909.1	1661	860	Dodola__DolB	1.4e-22	78.1	0.531	0.251	507	722
NZ_CP018909.1_1803	NZ_CP018909.1	1803	912	Gabija__GajB_3	7e-13	46.3	0.593	0.272	589	836
NZ_CP018909.1_1803	NZ_CP018909.1	1803	912	Gabija__GajB_2	4.5e-51	171.8	0.657	0.421	455	838
NZ_CP018909.1_1830	NZ_CP018909.1	1830	221	DEDDh_I_II_III_IV_V_VI_1	1.8999999999999998e-23	81.1	0.994	0.805	24	201
NZ_CP018909.1_1838	NZ_CP018909.1	1838	460	DEDDh_I_II_III_IV_V_VI_1	3.2e-33	112.9	0.994	0.348	234	393
NZ_CP018909.1_1923	NZ_CP018909.1	1923	810	Dodola__DolB	9.3e-12	42.5	0.917	0.43	224	571
NZ_CP018909.1_2048	NZ_CP018909.1	2048	242	Gao_Qat__QatD	1e-61	206.3	0.953	0.992	1	240
NZ_CP018909.1_2049	NZ_CP018909.1	2049	428	Gao_Qat__QatC	6.6e-71	237.2	0.799	0.822	13	364
NZ_CP018909.1_2050	NZ_CP018909.1	2050	276	Gao_Qat__QatB	2.5e-15	54.4	0.939	0.841	39	270
NZ_CP018909.1_2051	NZ_CP018909.1	2051	622	Gao_Qat__QatA	6.5e-92	306.9	0.929	0.945	3	590
NZ_CP018909.1_2064	NZ_CP018909.1	2064	1199	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	5.9e-18	62.1	0.484	0.403	1	483
NZ_CP018909.1_2064	NZ_CP018909.1	2064	1199	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	2.3e-19	67.6	0.779	0.422	1	506
NZ_CP018909.1_2078	NZ_CP018909.1	2078	680	Gabija__GajB_1	1.3e-38	130.7	0.939	0.91	7	625
NZ_CP018909.1_2078	NZ_CP018909.1	2078	680	Gabija__GajB_2	4.8e-107	356.6	0.774	0.943	3	643
NZ_CP018909.1_2080	NZ_CP018909.1	2080	218	Zorya__ZorB	2.4e-10	37.9	0.562	0.624	78	213
NZ_CP018909.1_2160	NZ_CP018909.1	2160	1150	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.1e-09	35.6	0.656	0.374	686	1115
NZ_CP018909.1_2160	NZ_CP018909.1	2160	1150	Paris_I__AAA_15	7.1e-15	53.3	0.823	0.361	1	415
NZ_CP018909.1_2218	NZ_CP018909.1	2218	373	PD-T7-1__PD-T7-1	4.6000000000000006e-36	122.2	0.707	0.885	2	331
NZ_CP018909.1_2218	NZ_CP018909.1	2218	373	PD-T7-5__PD-T7-5	3.8e-96	319.8	0.908	0.936	1	349
NZ_CP018909.1_2221	NZ_CP018909.1	2221	468	DRT_2__drt2	3.9e-106	353.5	0.974	0.942	27	467
NZ_CP018909.1_2222	NZ_CP018909.1	2222	290	Septu__PtuB_2	2.6000000000000003e-32	110.4	0.833	0.81	4	238
NZ_CP018909.1_2223	NZ_CP018909.1	2223	642	Paris_II__AriA_AAA21	3.7e-15	53.9	0.406	0.249	404	563
NZ_CP018909.1_2223	NZ_CP018909.1	2223	642	Septu__PtuA_2	2e-141	469.9	0.968	0.805	123	639
NZ_CP018909.1_2352	NZ_CP018909.1	2352	254	CBASS__AG_E1_ThiF	2.2e-37	126.5	0.82	0.898	21	248
NZ_CP018909.1_2354	NZ_CP018909.1	2354	271	Gao_Qat__QatD	1.4e-11	42.0	0.713	0.716	64	257
NZ_CP018909.1_2372	NZ_CP018909.1	2372	189	DEDDh_I_II_III_IV_V_VI_1	1.2e-10	39.6	0.812	0.751	10	151
NZ_CP018909.1_2376	NZ_CP018909.1	2376	153	PD-T4-9__PD-T4-9_C	3.5e-06	25.0	0.947	0.843	11	139
NZ_CP018909.1_2461	NZ_CP018909.1	2461	660	Gabija__GajB_3	1.1e-17	62.0	0.669	0.429	23	305
NZ_CP018909.1_2461	NZ_CP018909.1	2461	660	Gabija__GajB_1	5.1e-38	128.8	0.923	0.885	15	598
NZ_CP018909.1_2461	NZ_CP018909.1	2461	660	Gabija__GajB_2	1.4e-85	285.8	0.77	0.932	9	623
NZ_CP018909.1_2501	NZ_CP018909.1	2501	232	WYL_I_II_III_IV_V_VI_4	2.2e-14	51.7	0.523	0.392	136	226
NZ_CP018909.1_2501	NZ_CP018909.1	2501	232	WYL_I_II_III_IV_V_VI_1	5.3e-58	194.7	0.728	0.966	1	224
NZ_CP018909.1_2546	NZ_CP018909.1	2546	1233	Gabija__GajB_2	9.6e-56	187.3	0.721	0.692	8	860
NZ_CP018909.1_2557	NZ_CP018909.1	2557	501	Gabija__GajB_3	1.7e-06	25.3	0.562	0.527	214	477
NZ_CP018909.1_2558	NZ_CP018909.1	2558	462	Septu__PtuA	7.799999999999999e-44	148.9	0.71	0.779	1	360
NZ_CP018909.1_2558	NZ_CP018909.1	2558	462	Retron_I_A__ATPase_TypeIA	1.9e-95	318.7	0.736	0.851	1	393
NZ_CP018909.1_2579	NZ_CP018909.1	2579	556	Retron_I_A__ATPase_TypeIA	7.4e-09	32.9	0.434	0.412	2	230
NZ_CP018909.1_2603	NZ_CP018909.1	2603	640	RM_Type_II__Type_II_REases	9.2e-09	33.1	0.656	0.322	1	206
NZ_CP018909.1_2668	NZ_CP018909.1	2668	431	RM_Type_II__Type_II_MTases	3.8000000000000003e-84	280.6	0.989	0.875	17	393
NZ_CP018909.1_2711	NZ_CP018909.1	2711	385	PsyrTA__PsyrA	2.7000000000000002e-30	103.4	0.616	0.636	83	327
NZ_CP018909.1_2711	NZ_CP018909.1	2711	385	ShosTA__ShosA	1.6e-64	215.7	0.891	0.732	21	302
NZ_CP018909.1_2867	NZ_CP018909.1	2867	500	dCTPdeaminase__dCTPdeaminase	6.5e-141	468.2	0.954	0.958	5	483
NZ_CP018909.1_2897	NZ_CP018909.1	2897	361	Paris_II__AriA_AAA21	1.1e-14	52.3	0.798	0.909	1	328
NZ_CP018909.1_3033	NZ_CP018909.1	3033	431	Paris_I__AAA_15	1e-11	42.9	0.987	0.854	1	368
NZ_CP018909.1_3033	NZ_CP018909.1	3033	431	AbiL__AbiLi	2.8e-13	47.5	0.593	0.631	1	272
NZ_CP018909.1_3033	NZ_CP018909.1	3033	431	AbiL__AbiLi2	1.2e-14	52.2	0.58	0.629	1	271
NZ_CP018909.1_3033	NZ_CP018909.1	3033	431	Retron_I_B__ATPase_TOPRIM_COG3593	9e-15	52.6	0.571	0.828	48	404
NZ_CP018909.1_3033	NZ_CP018909.1	3033	431	Paris_II__AAA_21	1.7e-29	101.4	0.98	0.735	52	368
NZ_CP018909.1_3034	NZ_CP018909.1	3034	225	AbiL__AbiLii2	3.1e-06	24.6	0.411	0.604	69	204
NZ_CP018909.1_3120	NZ_CP018909.1	3120	319	RM_Type_II__Type_II_REases	3e-96	320.1	1.13	0.984	1	314
NZ_CP018909.1_3273	NZ_CP018909.1	3273	621	Shango__SngC	4.3e-23	79.6	0.51	0.572	10	364
NZ_CP018909.1_3283	NZ_CP018909.1	3283	210	ShosTA__ShosT	2.2e-10	38.4	0.624	0.776	43	205
NZ_CP018909.1_3383	NZ_CP018909.1	3383	542	DISARM__drmC	2.1e-12	44.9	0.415	0.244	356	487
NZ_CP018909.1_3475	NZ_CP018909.1	3475	488	DISARM__drmC	3.2e-13	47.6	0.623	0.359	259	433
NZ_CP018909.1_3525	NZ_CP018909.1	3525	357	Zorya__ZorB	9.6e-08	29.4	0.438	0.28	232	331
NZ_CP018909.1_3699	NZ_CP018909.1	3699	643	Gao_Iet__IetA	2.5999999999999997e-29	100.1	0.561	0.35	175	399
NZ_CP018909.1_3731	NZ_CP018909.1	3731	374	Paris_II__AAA_21	9.9e-17	59.4	0.523	0.58	52	268
NZ_CP018909.1_3731	NZ_CP018909.1	3731	374	Septu__PtuA_2	7.100000000000001e-28	95.2	0.546	0.85	5	322
NZ_CP018909.1_3731	NZ_CP018909.1	3731	374	Septu__PtuA	6.3e-35	119.6	0.901	0.955	10	366
NZ_CP018909.1_3732	NZ_CP018909.1	3732	207	Septu__PtuB	6.0999999999999996e-24	83.2	0.57	0.734	24	175
NZ_CP018909.1_3733	NZ_CP018909.1	3733	1178	Mokosh_type_I__MkoA_C	6.6e-220	730.7	0.959	0.965	25	1161
NZ_CP018909.1_3734	NZ_CP018909.1	3734	630	Mokosh_type_I__MkoB_C	6.9e-112	372.8	0.793	0.976	11	625
