hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP009257.1_3660	NZ_CP009257.1	3660	490	Pycsar__AG_cyclase	7.5e-30	102.1	0.603	0.449	225	444
NZ_CP009257.1_3666	NZ_CP009257.1	3666	406	Dnd__DndA	1.2e-136	453.5	0.976	0.906	5	372
NZ_CP009257.1_3741	NZ_CP009257.1	3741	335	RM_Type_II__Type_II_MTases	5.2e-10	36.3	0.41	0.415	151	289
NZ_CP009257.1_3812	NZ_CP009257.1	3812	667	RM_Type_II__Type_II_MTases	5.6e-20	69.5	0.667	0.4	157	423
NZ_CP009257.1_3812	NZ_CP009257.1	3812	667	PrrC__EcoprrI	9.4e-45	151.9	0.951	0.775	12	528
NZ_CP009257.1_3812	NZ_CP009257.1	3812	667	RM__Type_I_MTases	5.4e-226	749.8	1.281	0.988	8	666
NZ_CP009257.1_3814	NZ_CP009257.1	3814	441	PrrC__EcoprrI	9.3e-06	23.4	0.528	0.737	86	410
NZ_CP009257.1_3814	NZ_CP009257.1	3814	441	RM__Type_I_S	8e-85	283.7	0.564	0.977	5	435
NZ_CP009257.1_3815	NZ_CP009257.1	3815	1095	RM__Type_I_REases	6.4e-274	909.4	0.979	0.977	11	1080
NZ_CP009257.1_3920	NZ_CP009257.1	3920	232	Retron_IX__HEPN	2.3e-06	25.7	0.863	0.457	121	226
NZ_CP009257.1_4069	NZ_CP009257.1	4069	759	Dodola__DolB	1.8e-21	74.6	0.491	0.254	423	615
NZ_CP009257.1_4141	NZ_CP009257.1	4141	256	RM_Type_II__Type_II_MTases	1.6999999999999998e-47	159.9	0.73	0.992	2	255
