hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP017938.1_1124	NZ_CP017938.1	1124	462	Septu__PtuA	1.6e-44	151.1	0.71	0.779	1	360
NZ_CP017938.1_1124	NZ_CP017938.1	1124	462	Retron_I_A__ATPase_TypeIA	3.1e-96	321.3	0.73	0.844	1	390
NZ_CP017938.1_1136	NZ_CP017938.1	1136	1233	Gabija__GajB_2	3.3000000000000003e-56	188.8	0.728	0.695	8	864
NZ_CP017938.1_1182	NZ_CP017938.1	1182	232	WYL_I_II_III_IV_V_VI_4	2.2e-14	51.7	0.523	0.392	136	226
NZ_CP017938.1_1182	NZ_CP017938.1	1182	232	WYL_I_II_III_IV_V_VI_1	3.1000000000000003e-58	195.5	0.728	0.966	1	224
NZ_CP017938.1_1221	NZ_CP017938.1	1221	688	Gabija__GajB_3	5e-18	63.2	0.669	0.411	51	333
NZ_CP017938.1_1221	NZ_CP017938.1	1221	688	Gabija__GajB_1	5.4e-38	128.7	0.925	0.85	42	626
NZ_CP017938.1_1221	NZ_CP017938.1	1221	688	Gabija__GajB_2	4.5e-86	287.4	0.77	0.894	37	651
NZ_CP017938.1_1306	NZ_CP017938.1	1306	153	PD-T4-9__PD-T4-9_C	3.4e-06	25.0	0.947	0.843	11	139
NZ_CP017938.1_1310	NZ_CP017938.1	1310	189	DEDDh_I_II_III_IV_V_VI_1	1.2e-10	39.6	0.812	0.751	10	151
NZ_CP017938.1_1328	NZ_CP017938.1	1328	271	Gao_Qat__QatD	1.4e-11	41.9	0.713	0.716	64	257
NZ_CP017938.1_1331	NZ_CP017938.1	1331	254	CBASS__AG_E1_ThiF	4e-37	125.6	0.82	0.898	21	248
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2676476075	6.9e-32	108.6	0.85	0.856	6	332
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2603008502	7.4999999999999996e-37	125.0	0.949	0.955	1	365
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2585209417	1.1e-39	134.2	0.6	0.56	150	363
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2753529055	2.4e-44	149.5	0.87	0.924	6	358
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2600853143	1.8e-47	159.8	0.849	0.877	2	336
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2662548665	1.2e-50	170.2	0.882	0.948	2	363
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2734955840	5.4e-55	184.7	0.906	0.929	2	356
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2634882613	3.6000000000000002e-56	188.3	0.889	0.935	2	358
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2677172838	1.4e-57	192.9	0.95	0.958	2	367
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2664250653	6.9e-61	203.8	0.906	0.945	6	366
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2623274509	1.5e-65	219.0	0.906	0.924	6	358
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2617826694	1.9e-71	238.2	0.655	0.61	147	379
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2641389401	1.2e-72	242.6	0.997	0.995	1	380
NZ_CP017938.1_1362	NZ_CP017938.1	1362	382	RosmerTA__RmrA_2634932349	1.5000000000000001e-128	426.3	0.942	0.961	1	367
NZ_CP017938.1_1363	NZ_CP017938.1	1363	252	RosmerTA__RmrT_2617826694	1.1e-11	42.3	0.962	0.869	31	249
NZ_CP017938.1_1363	NZ_CP017938.1	1363	252	RosmerTA__RmrT_2634932349	7.700000000000001e-42	141.0	0.971	0.865	32	249
NZ_CP017938.1_1366	NZ_CP017938.1	1366	667	RM_Type_II__Type_II_MTases	7.900000000000001e-20	68.8	0.508	0.294	67	262
NZ_CP017938.1_1366	NZ_CP017938.1	1366	667	RM_Type_III__Type_III_MTases	4.6e-146	486.1	0.953	0.955	16	652
NZ_CP017938.1_1368	NZ_CP017938.1	1368	1012	RM_Type_III__Type_III_REases	1.4e-265	881.7	0.994	0.996	1	1008
NZ_CP017938.1_1484	NZ_CP017938.1	1484	268	PD-Lambda-5__PD-Lambda-5_B	1.7e-13	48.2	0.896	0.918	21	266
NZ_CP017938.1_1484	NZ_CP017938.1	1484	268	RM_Type_II__Type_II_MTases	1.8e-36	123.6	0.719	0.94	14	265
NZ_CP017938.1_1590	NZ_CP017938.1	1590	1150	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	2.5e-09	34.4	0.538	0.297	774	1115
NZ_CP017938.1_1590	NZ_CP017938.1	1590	1150	Paris_I__AAA_15	2e-15	55.1	0.823	0.361	1	415
NZ_CP017938.1_1666	NZ_CP017938.1	1666	218	Zorya__ZorB	2.4e-10	37.9	0.562	0.624	78	213
NZ_CP017938.1_1668	NZ_CP017938.1	1668	680	Gabija__GajB_1	1.3e-38	130.8	0.939	0.91	7	625
NZ_CP017938.1_1668	NZ_CP017938.1	1668	680	Gabija__GajB_2	7.3e-107	356.0	0.774	0.943	3	643
NZ_CP017938.1_1682	NZ_CP017938.1	1682	1199	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	1.1e-16	57.9	0.493	0.402	1	482
NZ_CP017938.1_1682	NZ_CP017938.1	1682	1199	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	6.1e-18	62.9	0.774	0.448	1	537
NZ_CP017938.1_1831	NZ_CP017938.1	1831	810	Dodola__DolB	1.1e-11	42.2	0.835	0.394	253	571
NZ_CP017938.1_1853	NZ_CP017938.1	1853	460	DEDDh_I_II_III_IV_V_VI_1	3.2e-33	112.9	0.994	0.348	234	393
NZ_CP017938.1_1861	NZ_CP017938.1	1861	221	DEDDh_I_II_III_IV_V_VI_1	1.8e-23	81.2	0.994	0.805	24	201
NZ_CP017938.1_1946	NZ_CP017938.1	1946	860	Dodola__DolB	1.3e-22	78.1	0.531	0.251	507	722
NZ_CP017938.1_2036	NZ_CP017938.1	2036	363	RM_Type_IV__Type_IV_REases	2.5e-17	61.5	0.501	0.975	1	354
NZ_CP017938.1_2213	NZ_CP017938.1	2213	258	Zorya__ZorB	5.9e-09	33.4	0.475	0.422	147	255
NZ_CP017938.1_2215	NZ_CP017938.1	2215	893	Dodola__DolB	9.6e-28	95.0	0.661	0.297	478	742
NZ_CP017938.1_2258	NZ_CP017938.1	2258	446	dGTPase__Sp_dGTPase	6.8e-219	724.9	1.0	0.998	1	445
NZ_CP017938.1_2259	NZ_CP017938.1	2259	294	Retron_I_B__ATPase_TOPRIM_COG3593	3.2e-33	113.5	0.47	0.949	1	279
NZ_CP017938.1_2259	NZ_CP017938.1	2259	294	Gabija__GajA	4.2e-49	165.6	0.476	0.966	1	284
NZ_CP017938.1_2261	NZ_CP017938.1	2261	594	Gabija__GajB_3	1.1e-18	65.4	0.511	0.391	29	260
NZ_CP017938.1_2261	NZ_CP017938.1	2261	594	Gabija__GajB_1	3.8e-42	142.4	0.952	0.96	18	587
NZ_CP017938.1_2261	NZ_CP017938.1	2261	594	Gabija__GajB_2	2.2e-106	354.5	0.74	0.955	15	581
NZ_CP017938.1_2353	NZ_CP017938.1	2353	654	Dnd__DndA	2.6e-41	139.5	0.865	0.521	270	610
NZ_CP017938.1_2514	NZ_CP017938.1	2514	258	Gao_Qat__QatD	8.8e-15	52.4	0.957	0.984	2	255
NZ_CP017938.1_2520	NZ_CP017938.1	2520	199	Dpd__QueD	4.4e-08	31.2	0.758	0.472	5	98
NZ_CP017938.1_2557	NZ_CP017938.1	2557	1154	PsyrTA__PsyrT	4.1e-07	26.2	0.467	0.272	609	922
NZ_CP017938.1_2559	NZ_CP017938.1	2559	489	Pycsar__AG_cyclase	3.9e-30	102.8	0.603	0.452	224	444
NZ_CP017938.1_2565	NZ_CP017938.1	2565	406	Dnd__DndA	6.5e-137	454.2	0.976	0.906	5	372
NZ_CP017938.1_2615	NZ_CP017938.1	2615	336	RM_Type_II__Type_II_MTases	9.5e-10	35.2	0.407	0.411	152	289
NZ_CP017938.1_2723	NZ_CP017938.1	2723	148	DEDDh_I_II_III_IV_V_VI_1	1.1e-23	81.9	0.631	0.676	1	100
NZ_CP017938.1_2906	NZ_CP017938.1	2906	759	Dodola__DolB	3.7e-21	73.4	0.491	0.254	423	615
NZ_CP017938.1_3163	NZ_CP017938.1	3163	571	recD_IV-D_1	5.3e-18	62.2	0.45	0.63	3	362
NZ_CP017938.1_3210	NZ_CP017938.1	3210	259	CBASS__AG_E1_ThiF	1.2e-65	219.0	0.984	0.9	20	252
NZ_CP017938.1_3246	NZ_CP017938.1	3246	336	WYL_I_II_III_IV_V_VI_1	2.2e-15	54.7	0.955	0.955	9	329
NZ_CP017938.1_3246	NZ_CP017938.1	3246	336	WYL_I_II_III_IV_V_VI_4	3.2e-25	86.9	0.948	0.515	157	329
NZ_CP017938.1_3305	NZ_CP017938.1	3305	514	ShosTA__ShosT	8.8e-05	20.0	0.54	0.22	283	395
NZ_CP017938.1_3314	NZ_CP017938.1	3314	384	Shango__SngC	3.4e-15	53.4	0.525	0.948	10	373
NZ_CP017938.1_3362	NZ_CP017938.1	3362	229	DEDDh_I_II_III_IV_V_VI_1	7.6e-19	66.2	1.0	0.694	4	162
NZ_CP017938.1_3414	NZ_CP017938.1	3414	185	Dpd__FolE	7.499999999999999e-88	290.6	0.994	0.973	1	180
NZ_CP017938.1_3584	NZ_CP017938.1	3584	223	CBASS__QueC	3e-20	70.8	0.941	0.915	3	206
NZ_CP017938.1_3584	NZ_CP017938.1	3584	223	Dpd__QueC	4.4e-48	161.2	0.991	0.987	1	220
NZ_CP017938.1_3605	NZ_CP017938.1	3605	187	Zorya__ZorB	6.3e-07	26.7	0.457	0.556	75	178
NZ_CP017938.1_3686	NZ_CP017938.1	3686	643	Gao_Iet__IetA	2.5999999999999997e-29	100.1	0.561	0.35	175	399
