hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP050385.1_209	NZ_CP050385.1	209	383	RosmerTA__RmrA_2634932349	7.1e-129	427.5	0.942	0.961	1	368
NZ_CP050385.1_210	NZ_CP050385.1	210	252	RosmerTA__RmrT_2617826694	1.5e-11	41.9	0.962	0.869	31	249
NZ_CP050385.1_210	NZ_CP050385.1	210	252	RosmerTA__RmrT_2634932349	1e-39	134.1	0.971	0.865	32	249
NZ_CP050385.1_259	NZ_CP050385.1	259	924	UG9__DNA_pol	1.1e-37	127.9	0.771	0.455	487	906
NZ_CP050385.1_386	NZ_CP050385.1	386	1150	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	7.6e-10	36.3	0.543	0.3	772	1116
NZ_CP050385.1_422	NZ_CP050385.1	422	622	UG6__DnaG	5.4e-16	56.3	0.525	0.301	177	363
NZ_CP050385.1_464	NZ_CP050385.1	464	218	Zorya__ZorB	4.6e-09	33.8	0.551	0.61	81	213
NZ_CP050385.1_466	NZ_CP050385.1	466	680	Gabija__GajB_1	1.4e-38	130.7	0.939	0.91	7	625
NZ_CP050385.1_466	NZ_CP050385.1	466	680	UG35__UvrD	4.4e-86	287.5	0.529	0.64	4	438
NZ_CP050385.1_466	NZ_CP050385.1	466	680	Gabija__GajB_2	6.2e-107	356.4	0.774	0.943	3	643
NZ_CP050385.1_480	NZ_CP050385.1	480	1199	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	3e-17	59.8	0.462	0.379	1	454
NZ_CP050385.1_480	NZ_CP050385.1	480	1199	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.5e-20	71.6	0.779	0.422	1	506
NZ_CP050385.1_492	NZ_CP050385.1	492	362	DS-1__DS-1A	6.2e-23	79.2	0.899	0.97	7	357
NZ_CP050385.1_493	NZ_CP050385.1	493	418	DS-1__DS-1B	2.6e-63	212.3	0.94	0.909	14	393
NZ_CP050385.1_501	NZ_CP050385.1	501	494	RM_Type_II__Type_II_MTases_FAM_13	3.7e-24	83.1	0.428	0.518	125	380
NZ_CP050385.1_501	NZ_CP050385.1	501	494	RM_Type_II__Type_II_MTases_FAM_33	1.5999999999999998e-53	180.2	0.661	0.755	6	378
NZ_CP050385.1_501	NZ_CP050385.1	501	494	RM__Type_I_MTases_FAM_0	9.599999999999999e-60	200.7	0.857	0.901	47	491
NZ_CP050385.1_501	NZ_CP050385.1	501	494	RM__Type_I_MTases_FAM_2	3.9e-72	241.5	0.97	0.982	5	489
NZ_CP050385.1_501	NZ_CP050385.1	501	494	RM__Type_I_MTases_FAM_1	6e-181	600.1	0.998	0.996	1	492
NZ_CP050385.1_502	NZ_CP050385.1	502	387	RM__Type_I_S_02	3.9e-43	146.0	0.678	0.78	84	385
NZ_CP050385.1_502	NZ_CP050385.1	502	387	RM__Type_I_S_06	4.3999999999999994e-51	172.1	0.71	0.977	8	385
NZ_CP050385.1_502	NZ_CP050385.1	502	387	RM__Type_I_S_04	1.9e-65	219.7	0.729	0.982	6	385
NZ_CP050385.1_502	NZ_CP050385.1	502	387	RM__Type_I_S_51	5.9e-68	227.2	0.8	0.982	6	385
NZ_CP050385.1_502	NZ_CP050385.1	502	387	RM__Type_I_S_52	9.9e-70	233.8	0.658	0.984	6	386
NZ_CP050385.1_502	NZ_CP050385.1	502	387	RM__Type_I_S_03	2.8e-76	255.5	0.821	0.99	4	386
NZ_CP050385.1_503	NZ_CP050385.1	503	1148	RM__Type_I_REases_FAM_2.einsi_trimmed	8.9e-138	458.8	0.978	0.8	226	1143
NZ_CP050385.1_626	NZ_CP050385.1	626	810	Dodola__DolB	4.5e-12	43.6	0.917	0.43	224	571
NZ_CP050385.1_649	NZ_CP050385.1	649	460	DEDDh_I_II_III_IV_V_VI_1	2.9e-33	113.1	0.994	0.348	234	393
NZ_CP050385.1_659	NZ_CP050385.1	659	221	DEDDh_I_II_III_IV_V_VI_1	5.8e-24	82.9	0.994	0.805	24	201
NZ_CP050385.1_761	NZ_CP050385.1	761	860	Dodola__DolB	3.2999999999999996e-22	76.9	0.531	0.251	507	722
NZ_CP050385.1_768	NZ_CP050385.1	768	472	Zorya__ZorB	4.9e-06	23.9	0.517	0.25	352	469
NZ_CP050385.1_836	NZ_CP050385.1	836	350	Dpd__DpdB	2.5000000000000002e-20	70.1	0.812	0.869	4	307
NZ_CP050385.1_837	NZ_CP050385.1	837	286	RM_Type_II__Type_II_MTases_FAM_19	1.9e-05	22.0	0.413	0.364	4	107
NZ_CP050385.1_837	NZ_CP050385.1	837	286	RM_Type_II__Type_II_MTases_FAM_20	4.9e-25	85.9	0.878	0.867	6	253
NZ_CP050385.1_837	NZ_CP050385.1	837	286	RM_Type_II__Type_II_MTases_FAM_8	6.900000000000001e-26	88.9	0.528	0.552	99	256
NZ_CP050385.1_837	NZ_CP050385.1	837	286	RM_Type_II__Type_II_MTases_FAM_26	1.2e-31	107.7	0.734	0.874	5	254
NZ_CP050385.1_837	NZ_CP050385.1	837	286	RM_Type_II__Type_II_MTases_FAM_3	3.3999999999999998e-37	126.2	0.903	0.878	4	254
NZ_CP050385.1_837	NZ_CP050385.1	837	286	RM_Type_II__Type_II_MTases_FAM_9	3.6999999999999997e-41	138.9	0.865	0.874	3	252
NZ_CP050385.1_837	NZ_CP050385.1	837	286	RM_Type_II__Type_II_MTases_FAM_1	1.2999999999999999e-73	245.7	0.894	0.888	5	258
NZ_CP050385.1_962	NZ_CP050385.1	962	256	Zorya__ZorB	4.2e-09	33.9	0.475	0.426	145	253
NZ_CP050385.1_964	NZ_CP050385.1	964	893	Dodola__DolB	9.400000000000001e-28	95.2	0.715	0.309	467	742
NZ_CP050385.1_1109	NZ_CP050385.1	1109	654	Dnd__DndA	8.300000000000001e-42	141.3	0.865	0.521	270	610
NZ_CP050385.1_1276	NZ_CP050385.1	1276	258	Gao_Qat__QatD	4.1e-15	53.6	0.957	0.984	2	255
NZ_CP050385.1_1282	NZ_CP050385.1	1282	199	Dpd__QueD	1.7e-08	32.6	0.783	0.487	5	101
NZ_CP050385.1_1373	NZ_CP050385.1	1373	490	Pycsar__AG_cyclase	4.5000000000000004e-30	102.7	0.603	0.451	224	444
NZ_CP050385.1_1379	NZ_CP050385.1	1379	406	Dnd__DndA	1.1e-136	453.5	0.976	0.906	5	372
NZ_CP050385.1_1585	NZ_CP050385.1	1585	1436	Hypnos__HyoA	0.0	1138.6	0.996	0.996	1	1430
NZ_CP050385.1_1756	NZ_CP050385.1	1756	759	Dodola__DolB	1.7e-21	74.6	0.491	0.254	423	615
NZ_CP050385.1_1874	NZ_CP050385.1	1874	130	VP1839__VP1839	4.3999999999999995e-41	138.3	0.656	0.977	2	128
NZ_CP050385.1_1944	NZ_CP050385.1	1944	168	Veles__VlsC2	3.3000000000000003e-34	116.0	0.966	0.935	7	163
NZ_CP050385.1_1944	NZ_CP050385.1	1944	168	Veles__VlsC1	2.9e-34	116.2	0.966	0.94	5	162
NZ_CP050385.1_2041	NZ_CP050385.1	2041	571	recD_IV-D_1	3.5e-19	66.2	0.448	0.629	3	361
NZ_CP050385.1_2091	NZ_CP050385.1	2091	259	CBASS__AG_E1_ThiF	1.1999999999999999e-66	222.4	0.984	0.9	20	252
NZ_CP050385.1_2126	NZ_CP050385.1	2126	336	WYL_I_II_III_IV_V_VI_1	6.1e-16	56.6	0.955	0.955	9	329
NZ_CP050385.1_2126	NZ_CP050385.1	2126	336	WYL_I_II_III_IV_V_VI_4	4.1000000000000003e-25	86.7	0.948	0.515	157	329
NZ_CP050385.1_2219	NZ_CP050385.1	2219	514	ShosTA__ShosT	8.9e-05	20.1	0.544	0.222	282	395
NZ_CP050385.1_2276	NZ_CP050385.1	2276	289	SspBCDE__SspD	2.2e-11	41.6	0.482	0.519	2	151
NZ_CP050385.1_2359	NZ_CP050385.1	2359	229	DEDDh_I_II_III_IV_V_VI_1	7.3e-19	66.3	1.0	0.694	4	162
NZ_CP050385.1_2529	NZ_CP050385.1	2529	185	Dpd__FolE	6.399999999999999e-88	291.0	0.994	0.973	1	180
NZ_CP050385.1_2561	NZ_CP050385.1	2561	316	Retron_III__PRTase	1.5e-09	35.6	0.636	0.576	33	214
NZ_CP050385.1_2561	NZ_CP050385.1	2561	316	Retron_III__PRTase_WH	8.5e-17	59.0	0.588	0.877	36	312
NZ_CP050385.1_2612	NZ_CP050385.1	2612	204	cas6f_I_II_III_IV_V_VI_2	5.2000000000000006e-42	141.9	1.0	0.995	1	203
NZ_CP050385.1_2612	NZ_CP050385.1	2612	204	cas6f_I_II_III_IV_V_VI_3	4.3e-51	171.6	1.0	0.98	4	203
NZ_CP050385.1_2613	NZ_CP050385.1	2613	338	cas7f_I-F_1	5e-129	428.4	0.997	0.97	8	335
NZ_CP050385.1_2613	NZ_CP050385.1	2613	338	cas7f_I-F_2	3.2000000000000005e-131	435.4	1.0	0.964	8	333
NZ_CP050385.1_2614	NZ_CP050385.1	2614	295	cas5f_I-F_1	3.4e-18	63.6	0.467	0.414	4	125
NZ_CP050385.1_2614	NZ_CP050385.1	2614	295	cas5f_I-F_2	3.5000000000000005e-72	241.0	1.0	0.969	4	289
NZ_CP050385.1_2614	NZ_CP050385.1	2614	295	cas5f_I-F_3	8.3e-94	312.1	1.0	0.966	5	289
NZ_CP050385.1_2614	NZ_CP050385.1	2614	295	cas5f_I-F_4	1.3e-106	354.1	1.0	0.963	5	288
NZ_CP050385.1_2615	NZ_CP050385.1	2615	417	cas8f_I-F_4	2.9e-101	337.3	0.987	0.861	40	398
NZ_CP050385.1_2615	NZ_CP050385.1	2615	417	cas8f_I-F_8	1.0999999999999999e-112	374.7	0.989	0.861	40	398
NZ_CP050385.1_2616	NZ_CP050385.1	2616	1125	cas3HD_I_1	2.1e-11	41.9	0.67	0.16	102	281
NZ_CP050385.1_2616	NZ_CP050385.1	2616	1125	cas3_I_2	2e-17	61.2	0.901	0.413	430	894
NZ_CP050385.1_2616	NZ_CP050385.1	2616	1125	cas3_I_5	1.8e-74	249.2	0.825	0.697	181	964
NZ_CP050385.1_2616	NZ_CP050385.1	2616	1125	cas3f_I-F_1	7.5e-280	929.1	0.999	0.995	1	1119
NZ_CP050385.1_2617	NZ_CP050385.1	2617	316	cas1_I_II_III_IV_V_VI_10	1.2e-24	84.9	0.933	0.854	20	289
NZ_CP050385.1_2617	NZ_CP050385.1	2617	316	cas1_I_II_III_IV_V_VI_1	1.5000000000000001e-30	104.2	0.823	0.851	20	288
NZ_CP050385.1_2617	NZ_CP050385.1	2617	316	cas1_I_II_III_IV_V_VI_2	2.4e-48	162.5	0.996	0.842	20	285
NZ_CP050385.1_2617	NZ_CP050385.1	2617	316	cas1_I_II_III_IV_V_VI_8	1.8e-54	182.9	0.805	0.87	14	288
NZ_CP050385.1_2617	NZ_CP050385.1	2617	316	cas1_I-F_1	1.6e-140	465.6	0.99	0.94	12	308
NZ_CP050385.1_2691	NZ_CP050385.1	2691	224	CBASS__QueC	3.7e-20	70.7	0.936	0.906	4	206
NZ_CP050385.1_2691	NZ_CP050385.1	2691	224	Dpd__QueC	6.7e-48	160.7	0.986	0.978	2	220
NZ_CP050385.1_2711	NZ_CP050385.1	2711	188	Zorya__ZorB	3.6e-07	27.6	0.46	0.559	75	179
NZ_CP050385.1_2766	NZ_CP050385.1	2766	218	DS-21__DS-21C	2.9e-55	184.9	0.925	0.931	10	212
NZ_CP050385.1_2768	NZ_CP050385.1	2768	339	DS-21__DS-21A	2.3e-48	162.4	0.989	0.965	8	334
NZ_CP050385.1_2956	NZ_CP050385.1	2956	354	Zorya__ZorB	9.9e-08	29.5	0.438	0.282	229	328
NZ_CP050385.1_3005	NZ_CP050385.1	3005	488	DISARM__drmC	1.4e-12	45.6	0.626	0.361	258	433
NZ_CP050385.1_3050	NZ_CP050385.1	3050	542	DISARM__drmC	2.3e-12	44.8	0.415	0.244	356	487
NZ_CP050385.1_3153	NZ_CP050385.1	3153	212	ShosTA__ShosT	1e-09	36.3	0.629	0.689	60	205
NZ_CP050385.1_3463	NZ_CP050385.1	3463	511	TniQ_I-F_1	1.0000000000000001e-20	72.9	0.986	0.305	4	159
NZ_CP050385.1_3553	NZ_CP050385.1	3553	361	Paris_II__AriA_AAA21	4.5e-15	53.7	0.798	0.909	1	328
NZ_CP050385.1_3624	NZ_CP050385.1	3624	143	Veles__VlsC2	4e-62	206.5	0.946	0.951	6	141
NZ_CP050385.1_3624	NZ_CP050385.1	3624	143	Veles__VlsC1	1.1000000000000001e-63	211.7	0.98	0.993	1	142
NZ_CP050385.1_3629	NZ_CP050385.1	3629	360	Veles__VlsB1	1.2e-132	440.3	0.97	0.986	3	357
NZ_CP050385.1_3629	NZ_CP050385.1	3629	360	Veles__VlsB2	1.4999999999999999e-133	443.4	0.931	0.983	4	357
NZ_CP050385.1_3741	NZ_CP050385.1	3741	384	PsyrTA__PsyrA	3.8e-30	103.0	0.623	0.646	73	320
NZ_CP050385.1_3741	NZ_CP050385.1	3741	384	ShosTA__ShosA	1.6e-64	215.8	0.891	0.734	21	302
NZ_CP050385.1_3786	NZ_CP050385.1	3786	372	TniQ_I-F_1	1.2e-15	56.5	0.993	0.379	10	150
NZ_CP050385.1_3806	NZ_CP050385.1	3806	431	RM_Type_II__Type_II_MTases_FAM_35	2.8e-14	50.1	0.426	0.807	29	376
NZ_CP050385.1_3806	NZ_CP050385.1	3806	431	RM_Type_II__Type_II_MTases_FAM_39	1.8e-15	54.8	0.951	0.826	29	384
NZ_CP050385.1_3806	NZ_CP050385.1	3806	431	RM_Type_II__Type_II_MTases_FAM_5	9.4e-66	220.3	0.959	0.847	29	393
NZ_CP050385.1_3806	NZ_CP050385.1	3806	431	RM_Type_II__Type_II_MTases_FAM_11	7.9e-85	283.0	0.989	0.875	17	393
NZ_CP050385.1_3896	NZ_CP050385.1	3896	556	Retron_I_A__ATPase_TypeIA	2.3e-08	31.4	0.438	0.415	2	232
NZ_CP050385.1_3917	NZ_CP050385.1	3917	461	Septu__PtuA	9.099999999999999e-44	148.7	0.71	0.781	1	360
NZ_CP050385.1_3917	NZ_CP050385.1	3917	461	Retron_I_A__ATPase_TypeIA	6.3e-105	350.1	0.882	0.952	1	439
NZ_CP050385.1_3918	NZ_CP050385.1	3918	501	Gabija__GajB_3	1.6e-06	25.5	0.562	0.527	214	477
NZ_CP050385.1_3930	NZ_CP050385.1	3930	1233	Gabija__GajB_2	1.2e-47	160.6	0.631	0.606	121	867
NZ_CP050385.1_3975	NZ_CP050385.1	3975	232	WYL_I_II_III_IV_V_VI_4	6.5e-14	50.2	0.523	0.392	136	226
NZ_CP050385.1_3975	NZ_CP050385.1	3975	232	WYL_I_II_III_IV_V_VI_1	2.5000000000000002e-58	195.9	0.728	0.966	1	224
