hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP091172.1_479	NZ_CP091172.1	479	501	Gabija__GajB_3	1.5e-06	25.5	0.562	0.527	214	477
NZ_CP091172.1_489	NZ_CP091172.1	489	1233	Gabija__GajB_2	4.3e-56	188.5	0.733	0.697	8	867
NZ_CP091172.1_534	NZ_CP091172.1	534	232	WYL_I_II_III_IV_V_VI_4	7e-14	50.1	0.523	0.392	136	226
NZ_CP091172.1_534	NZ_CP091172.1	534	232	WYL_I_II_III_IV_V_VI_1	7e-59	197.7	0.728	0.966	1	224
NZ_CP091172.1_571	NZ_CP091172.1	571	660	Gabija__GajB_3	6.3e-18	62.9	0.683	0.436	23	310
NZ_CP091172.1_571	NZ_CP091172.1	571	660	Gabija__GajB_1	1.4e-38	130.8	0.923	0.885	15	598
NZ_CP091172.1_571	NZ_CP091172.1	571	660	UG35__UvrD	2.1e-55	185.9	0.513	0.63	8	423
NZ_CP091172.1_571	NZ_CP091172.1	571	660	Gabija__GajB_2	1.1e-82	276.3	0.749	0.933	9	624
NZ_CP091172.1_637	NZ_CP091172.1	637	153	PD-T4-9__PD-T4-9_C	4.7e-06	24.6	0.947	0.843	11	139
NZ_CP091172.1_641	NZ_CP091172.1	641	189	DEDDh_I_II_III_IV_V_VI_1	1.2e-10	39.6	0.812	0.751	10	151
NZ_CP091172.1_663	NZ_CP091172.1	663	271	Gao_Qat__QatD	1e-11	42.4	0.728	0.731	64	261
NZ_CP091172.1_665	NZ_CP091172.1	665	254	CBASS__AG_E1_ThiF	2.6e-37	126.3	0.816	0.894	22	248
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2676476075	1.5e-34	117.5	0.893	0.901	6	349
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2603008502	2.1e-37	126.9	0.957	0.963	1	368
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2753529055	4.2e-43	145.5	0.87	0.924	6	358
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2585209417	3.2e-43	145.9	0.93	0.94	2	360
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2600853143	3.6e-48	162.2	0.878	0.903	2	346
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2662548665	6.8e-52	174.4	0.873	0.935	2	358
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2634882613	4.3e-57	191.4	0.887	0.932	2	357
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2734955840	5e-57	191.5	0.906	0.929	2	356
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2677172838	1.2e-58	196.5	0.945	0.953	2	365
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2664250653	4e-61	204.6	0.906	0.945	6	366
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2623274509	7.1e-65	216.9	0.906	0.924	6	358
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2617826694	7.900000000000001e-72	239.6	0.655	0.61	145	377
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2641389401	3.7e-74	247.6	0.978	0.974	1	372
NZ_CP091172.1_692	NZ_CP091172.1	692	382	RosmerTA__RmrA_2634932349	4.2e-129	428.2	0.942	0.961	1	367
NZ_CP091172.1_693	NZ_CP091172.1	693	228	RosmerTA__RmrT_2617826694	3e-13	47.4	0.962	0.961	7	225
NZ_CP091172.1_693	NZ_CP091172.1	693	228	RosmerTA__RmrT_2634932349	1.3e-41	140.3	0.971	0.956	8	225
NZ_CP091172.1_741	NZ_CP091172.1	741	924	UG9__DNA_pol	1.1e-37	127.9	0.771	0.455	487	906
NZ_CP091172.1_905	NZ_CP091172.1	905	622	UG6__DnaG	5.7e-16	56.2	0.525	0.301	177	363
NZ_CP091172.1_946	NZ_CP091172.1	946	218	Zorya__ZorB	4.5e-09	33.8	0.551	0.61	81	213
NZ_CP091172.1_947	NZ_CP091172.1	947	680	Gabija__GajB_1	1.4e-38	130.7	0.939	0.91	7	625
NZ_CP091172.1_947	NZ_CP091172.1	947	680	UG35__UvrD	4.3e-86	287.5	0.529	0.64	4	438
NZ_CP091172.1_947	NZ_CP091172.1	947	680	Gabija__GajB_2	6.099999999999999e-107	356.4	0.774	0.943	3	643
NZ_CP091172.1_961	NZ_CP091172.1	961	1199	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	1.5e-17	60.7	0.46	0.377	1	452
NZ_CP091172.1_961	NZ_CP091172.1	961	1199	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	7.5e-21	72.6	0.777	0.421	1	505
NZ_CP091172.1_976	NZ_CP091172.1	976	372	TniQ_I-F_1	1.2e-15	56.5	0.993	0.379	10	150
NZ_CP091172.1_991	NZ_CP091172.1	991	598	Gao_Qat__QatA	1.3e-80	269.6	0.929	0.982	3	589
NZ_CP091172.1_992	NZ_CP091172.1	992	255	Gao_Qat__QatB	1.4e-09	35.7	0.826	0.784	37	236
NZ_CP091172.1_993	NZ_CP091172.1	993	443	Gao_Qat__QatC	1.5e-86	288.8	0.888	0.892	40	434
NZ_CP091172.1_994	NZ_CP091172.1	994	247	Gao_Qat__QatD	5.8e-76	253.0	0.957	0.972	4	243
NZ_CP091172.1_1121	NZ_CP091172.1	1121	810	Dodola__DolB	4.4e-12	43.6	0.917	0.43	224	571
NZ_CP091172.1_1152	NZ_CP091172.1	1152	472	Paris_II__AriA_AAA21	7e-21	72.8	0.844	0.892	5	425
NZ_CP091172.1_1218	NZ_CP091172.1	1218	460	DEDDh_I_II_III_IV_V_VI_1	2.9e-33	113.1	0.994	0.348	234	393
NZ_CP091172.1_1232	NZ_CP091172.1	1232	221	DEDDh_I_II_III_IV_V_VI_1	5.5999999999999996e-24	82.9	0.994	0.805	24	201
NZ_CP091172.1_1259	NZ_CP091172.1	1259	762	RM_Type_II__Type_II_MTases_FAM_29	7.8e-07	25.8	0.544	0.463	89	441
NZ_CP091172.1_1259	NZ_CP091172.1	1259	762	RM_Type_II__Type_II_MTases_FAM_13	1.2e-09	35.1	0.434	0.364	148	424
NZ_CP091172.1_1259	NZ_CP091172.1	1259	762	RM_Type_II__Type_II_MTases_FAM_33	6.8e-29	98.8	0.586	0.436	85	416
NZ_CP091172.1_1259	NZ_CP091172.1	1259	762	PrrC__EcoprrI	5.7e-50	169.0	0.81	0.598	5	460
NZ_CP091172.1_1259	NZ_CP091172.1	1259	762	RM__Type_I_MTases_FAM_0	2.7e-76	255.3	0.861	0.602	2	460
NZ_CP091172.1_1259	NZ_CP091172.1	1259	762	RM__Type_I_MTases_FAM_3	5e-299	991.0	0.997	0.996	2	760
NZ_CP091172.1_1260	NZ_CP091172.1	1260	442	RM__Type_I_S_02	3.5e-20	70.3	0.589	0.615	121	392
NZ_CP091172.1_1260	NZ_CP091172.1	1260	442	RM__Type_I_S_51	6.900000000000001e-26	88.4	0.43	0.466	189	394
NZ_CP091172.1_1260	NZ_CP091172.1	1260	442	RM__Type_I_S_06	6.2e-31	105.7	0.651	0.824	29	392
NZ_CP091172.1_1260	NZ_CP091172.1	1260	442	RM__Type_I_S_01	1.7e-39	133.6	0.524	0.848	21	395
NZ_CP091172.1_1260	NZ_CP091172.1	1260	442	RM__Type_I_S_04	5.999999999999999e-60	201.5	0.712	0.9	9	406
NZ_CP091172.1_1260	NZ_CP091172.1	1260	442	RM__Type_I_S_52	7.9e-69	230.7	0.651	0.914	3	406
NZ_CP091172.1_1263	NZ_CP091172.1	1263	1083	RM__Type_I_REases_FAM_0.einsi_trimmed	2.6e-64	215.8	0.95	0.976	6	1062
NZ_CP091172.1_1263	NZ_CP091172.1	1263	1083	RM__Type_I_REases_FAM_1.einsi_trimmed	0.0	1586.2	0.996	0.998	1	1081
NZ_CP091172.1_1264	NZ_CP091172.1	1264	687	Zorya__ZorA2	5e-15	53.1	0.885	0.591	109	514
NZ_CP091172.1_1264	NZ_CP091172.1	1264	687	Zorya__ZorA	1.4000000000000001e-108	362.3	0.929	0.967	19	682
NZ_CP091172.1_1265	NZ_CP091172.1	1265	244	Zorya__ZorB	3.8e-75	250.4	0.977	0.967	6	241
NZ_CP091172.1_1266	NZ_CP091172.1	1266	465	Zorya_TypeI__ZorC	9.4e-40	134.8	0.633	0.72	128	462
NZ_CP091172.1_1267	NZ_CP091172.1	1267	1068	Zorya_TypeI__ZorD	0.0	1053.7	0.984	0.984	11	1061
NZ_CP091172.1_1268	NZ_CP091172.1	1268	219	DarTG__DarT	2.1e-52	175.7	1.0	0.918	18	218
NZ_CP091172.1_1269	NZ_CP091172.1	1269	362	DarTG__DarG	4.8000000000000004e-30	102.9	0.718	0.442	1	160
NZ_CP091172.1_1282	NZ_CP091172.1	1282	1079	Mokosh_type_I__MkoA_D	3.9e-72	242.0	0.643	0.717	282	1055
NZ_CP091172.1_1358	NZ_CP091172.1	1358	860	Dodola__DolB	3.2e-22	76.9	0.531	0.251	507	722
NZ_CP091172.1_1365	NZ_CP091172.1	1365	472	Zorya__ZorB	3.4e-06	24.4	0.517	0.25	352	469
NZ_CP091172.1_1521	NZ_CP091172.1	1521	256	Zorya__ZorB	4.1e-09	33.9	0.475	0.426	145	253
NZ_CP091172.1_1523	NZ_CP091172.1	1523	893	Dodola__DolB	9.200000000000001e-28	95.2	0.715	0.309	467	742
NZ_CP091172.1_1566	NZ_CP091172.1	1566	598	Septu__PtuA	9.399999999999999e-22	76.2	0.766	0.584	1	349
NZ_CP091172.1_1566	NZ_CP091172.1	1566	598	Gabija__GajA	1.3e-120	401.9	0.99	0.997	1	596
NZ_CP091172.1_1567	NZ_CP091172.1	1567	594	Gabija__GajB_3	2.2e-18	64.4	0.511	0.391	29	260
NZ_CP091172.1_1567	NZ_CP091172.1	1567	594	UG35__UvrD	2.6e-33	112.9	0.465	0.63	14	387
NZ_CP091172.1_1567	NZ_CP091172.1	1567	594	Gabija__GajB_1	3.8e-42	142.5	0.952	0.96	18	587
NZ_CP091172.1_1567	NZ_CP091172.1	1567	594	Gabija__GajB_2	5.3e-106	353.3	0.74	0.955	15	581
NZ_CP091172.1_1668	NZ_CP091172.1	1668	654	Dnd__DndA	5.4000000000000006e-42	141.9	0.865	0.521	270	610
NZ_CP091172.1_1828	NZ_CP091172.1	1828	258	Gao_Qat__QatD	1.8e-15	54.8	0.957	0.984	2	255
NZ_CP091172.1_1834	NZ_CP091172.1	1834	199	Dpd__QueD	1.6e-08	32.7	0.792	0.492	5	102
NZ_CP091172.1_1873	NZ_CP091172.1	1873	490	Pycsar__AG_cyclase	4.3000000000000004e-30	102.8	0.603	0.451	224	444
NZ_CP091172.1_1879	NZ_CP091172.1	1879	406	Dnd__DndA	1.1e-136	453.5	0.976	0.906	5	372
NZ_CP091172.1_2099	NZ_CP091172.1	2099	509	TniQ_I-F_1	1.4e-18	66.0	0.971	0.303	4	157
NZ_CP091172.1_2216	NZ_CP091172.1	2216	759	Dodola__DolB	1.7e-21	74.6	0.491	0.254	423	615
NZ_CP091172.1_2339	NZ_CP091172.1	2339	168	Veles__VlsC2	3.2e-34	116.0	0.966	0.935	7	163
NZ_CP091172.1_2339	NZ_CP091172.1	2339	168	Veles__VlsC1	2.8e-34	116.2	0.966	0.94	5	162
NZ_CP091172.1_2398	NZ_CP091172.1	2398	571	recD_IV-D_1	3.4e-19	66.2	0.45	0.63	3	362
NZ_CP091172.1_2496	NZ_CP091172.1	2496	259	CBASS__AG_E1_ThiF	9.3e-67	222.8	0.984	0.9	20	252
NZ_CP091172.1_2535	NZ_CP091172.1	2535	336	WYL_I_II_III_IV_V_VI_1	1e-15	55.9	0.955	0.955	9	329
NZ_CP091172.1_2535	NZ_CP091172.1	2535	336	WYL_I_II_III_IV_V_VI_4	5.7e-25	86.2	0.948	0.515	157	329
NZ_CP091172.1_2623	NZ_CP091172.1	2623	514	ShosTA__ShosT	9.8e-05	20.0	0.532	0.216	285	395
NZ_CP091172.1_2680	NZ_CP091172.1	2680	229	DEDDh_I_II_III_IV_V_VI_1	7.1e-19	66.3	1.0	0.694	4	162
NZ_CP091172.1_2695	NZ_CP091172.1	2695	237	Retron_VII_2__DUF3800	2.5e-09	35.5	0.981	0.814	4	196
NZ_CP091172.1_2722	NZ_CP091172.1	2722	357	CapRel__CapRel	2.8999999999999996e-44	149.5	0.925	0.924	21	350
NZ_CP091172.1_2744	NZ_CP091172.1	2744	756	RM_Type_II__Type_II_MTases_FAM_28	2e-11	40.9	0.415	0.323	280	523
NZ_CP091172.1_2744	NZ_CP091172.1	2744	756	RM_Type_II__Type_II_MTases_FAM_29	1e-13	48.6	0.455	0.354	263	530
NZ_CP091172.1_2744	NZ_CP091172.1	2744	756	RM_Type_II__Type_II_MTases_FAM_6	6.2e-19	65.8	0.411	0.295	274	496
NZ_CP091172.1_2744	NZ_CP091172.1	2744	756	RM__Type_I_MTases_FAM_0	1.2999999999999999e-51	173.8	0.795	0.72	199	742
NZ_CP091172.1_2744	NZ_CP091172.1	2744	756	RM_Type_II__Type_II_MTases_FAM_33	2.2999999999999997e-53	179.6	0.731	0.488	153	521
NZ_CP091172.1_2744	NZ_CP091172.1	2744	756	RM__Type_I_MTases_FAM_2	9.4e-56	187.4	0.764	0.46	155	502
NZ_CP091172.1_2744	NZ_CP091172.1	2744	756	RM__Type_I_MTases_FAM_1	8.8e-76	253.2	0.722	0.456	234	578
NZ_CP091172.1_2807	NZ_CP091172.1	2807	185	Dpd__FolE	8.099999999999999e-88	290.6	0.994	0.973	1	180
NZ_CP091172.1_2906	NZ_CP091172.1	2906	204	cas6f_I_II_III_IV_V_VI_2	4e-42	142.2	1.0	0.995	1	203
NZ_CP091172.1_2906	NZ_CP091172.1	2906	204	cas6f_I_II_III_IV_V_VI_3	6.099999999999999e-51	171.1	1.0	0.98	4	203
NZ_CP091172.1_2907	NZ_CP091172.1	2907	338	cas7f_I-F_1	1.3e-129	430.3	0.997	0.97	8	335
NZ_CP091172.1_2907	NZ_CP091172.1	2907	338	cas7f_I-F_2	1.6000000000000002e-131	436.4	1.0	0.964	8	333
NZ_CP091172.1_2908	NZ_CP091172.1	2908	295	cas5f_I-F_1	2.5e-18	64.0	0.464	0.41	4	124
NZ_CP091172.1_2908	NZ_CP091172.1	2908	295	cas5f_I-F_2	3.3e-72	241.0	1.0	0.969	4	289
NZ_CP091172.1_2908	NZ_CP091172.1	2908	295	cas5f_I-F_3	6.5e-94	312.4	1.0	0.966	5	289
NZ_CP091172.1_2908	NZ_CP091172.1	2908	295	cas5f_I-F_4	1.4e-106	353.9	1.0	0.963	5	288
NZ_CP091172.1_2909	NZ_CP091172.1	2909	417	cas8f_I-F_4	4.9e-101	336.5	0.987	0.861	40	398
NZ_CP091172.1_2909	NZ_CP091172.1	2909	417	cas8f_I-F_8	2.9e-112	373.2	0.989	0.861	40	398
NZ_CP091172.1_2910	NZ_CP091172.1	2910	1125	cas3HD_I_1	1.8e-12	45.3	0.616	0.172	102	295
NZ_CP091172.1_2910	NZ_CP091172.1	2910	1125	cas3_I_2	1.9e-17	61.2	0.901	0.413	430	894
NZ_CP091172.1_2910	NZ_CP091172.1	2910	1125	cas3_I_5	5.2e-76	254.3	0.833	0.7	185	971
NZ_CP091172.1_2910	NZ_CP091172.1	2910	1125	cas3f_I-F_1	3.1999999999999994e-281	933.6	0.999	0.995	1	1119
NZ_CP091172.1_2911	NZ_CP091172.1	2911	322	cas1_I_II_III_IV_V_VI_10	5.4e-24	82.7	0.929	0.835	20	288
NZ_CP091172.1_2911	NZ_CP091172.1	2911	322	cas1_I_II_III_IV_V_VI_1	9.200000000000001e-30	101.6	0.82	0.832	20	287
NZ_CP091172.1_2911	NZ_CP091172.1	2911	322	cas1_I_II_III_IV_V_VI_2	6.4e-48	161.1	0.996	0.826	20	285
NZ_CP091172.1_2911	NZ_CP091172.1	2911	322	cas1_I_II_III_IV_V_VI_8	9.3e-54	180.5	0.802	0.851	14	287
NZ_CP091172.1_2911	NZ_CP091172.1	2911	322	cas1_I-F_1	3.6e-140	464.4	0.99	0.922	12	308
NZ_CP091172.1_2985	NZ_CP091172.1	2985	224	CBASS__QueC	3.6000000000000003e-20	70.6	0.936	0.906	4	206
NZ_CP091172.1_2985	NZ_CP091172.1	2985	224	Dpd__QueC	6.4e-48	160.8	0.986	0.978	2	220
NZ_CP091172.1_3005	NZ_CP091172.1	3005	188	Zorya__ZorB	3.5e-07	27.6	0.46	0.559	75	179
NZ_CP091172.1_3305	NZ_CP091172.1	3305	354	Zorya__ZorB	9.7e-08	29.5	0.438	0.282	229	328
NZ_CP091172.1_3355	NZ_CP091172.1	3355	488	DISARM__drmC	1.3e-12	45.6	0.623	0.359	259	433
NZ_CP091172.1_3401	NZ_CP091172.1	3401	542	DISARM__drmC	2.4e-12	44.7	0.411	0.242	356	486
NZ_CP091172.1_3503	NZ_CP091172.1	3503	214	ShosTA__ShosT	1e-09	36.3	0.629	0.682	62	207
NZ_CP091172.1_3804	NZ_CP091172.1	3804	509	TniQ_I-F_1	1.4e-18	66.0	0.971	0.303	4	157
NZ_CP091172.1_3841	NZ_CP091172.1	3841	998	RM_Type_II__Type_II_REase38	9.900000000000001e-115	382.4	0.944	0.989	1	987
NZ_CP091172.1_3842	NZ_CP091172.1	3842	356	RM_Type_II__Type_II_MTases_FAM_22	3.6e-11	40.6	0.446	0.492	1	175
NZ_CP091172.1_3842	NZ_CP091172.1	3842	356	RM_Type_II__Type_II_MTases_FAM_15	4.7e-18	63.1	0.509	0.503	2	180
NZ_CP091172.1_3842	NZ_CP091172.1	3842	356	RM_Type_II__Type_II_MTases_FAM_21	2.8000000000000002e-28	96.6	0.408	0.503	4	182
NZ_CP091172.1_3842	NZ_CP091172.1	3842	356	RM_Type_II__Type_II_MTases_FAM_16	1.8e-31	107.3	0.864	0.907	27	349
NZ_CP091172.1_3842	NZ_CP091172.1	3842	356	RM_Type_II__Type_II_MTases_FAM_2	5.7e-49	164.9	0.972	0.969	1	345
NZ_CP091172.1_3842	NZ_CP091172.1	3842	356	Druantia_II__DruM	6.200000000000001e-72	240.7	0.858	0.994	1	354
NZ_CP091172.1_3842	NZ_CP091172.1	3842	356	DISARM_2__drmMII	7.9e-83	276.4	0.981	0.989	1	352
NZ_CP091172.1_3842	NZ_CP091172.1	3842	356	RM_Type_II__Type_II_MTases_FAM_0	7.4e-88	293.1	0.975	0.975	1	347
