hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP018260.1_1465	NZ_CP018260.1	1465	258	Gao_Qat__QatD	9.2e-16	55.4	0.957	0.984	2	255
NZ_CP018260.1_1471	NZ_CP018260.1	1471	218	Dpd__QueD	4.2e-09	34.3	0.808	0.459	24	123
NZ_CP018260.1_1532	NZ_CP018260.1	1532	747	Dodola__DolB	7.4e-21	72.1	0.488	0.257	410	601
NZ_CP018260.1_1556	NZ_CP018260.1	1556	527	DISARM__drmC	1e-13	49.0	0.468	0.269	329	470
NZ_CP018260.1_1586	NZ_CP018260.1	1586	225	Retron_IX__HEPN	2e-09	35.2	0.872	0.449	119	219
NZ_CP018260.1_1592	NZ_CP018260.1	1592	337	RM_Type_II__Type_II_MTases	3e-09	33.3	0.404	0.407	153	289
NZ_CP018260.1_1760	NZ_CP018260.1	1760	513	ShosTA__ShosT	0.00043	17.6	0.544	0.222	284	397
NZ_CP018260.1_1813	NZ_CP018260.1	1813	406	Dnd__DndA	4.5e-136	451.2	0.976	0.906	5	372
NZ_CP018260.1_1819	NZ_CP018260.1	1819	480	Pycsar__AG_cyclase	1.4000000000000001e-28	97.5	0.528	0.383	224	407
NZ_CP018260.1_1821	NZ_CP018260.1	1821	1152	PsyrTA__PsyrT	9.7e-08	28.1	0.467	0.273	607	920
NZ_CP018260.1_1850	NZ_CP018260.1	1850	856	Dodola__DolB	2.1e-26	90.4	0.765	0.379	505	828
NZ_CP018260.1_1947	NZ_CP018260.1	1947	217	Septu__PtuB	1.9e-35	120.6	0.738	0.954	1	207
NZ_CP018260.1_1948	NZ_CP018260.1	1948	578	Septu__PtuA	3.3e-50	169.6	0.874	0.566	213	539
NZ_CP018260.1_2101	NZ_CP018260.1	2101	459	Lamassu-Fam__LmuA_effector_Protease	3.5e-05	20.6	0.426	0.355	87	249
NZ_CP018260.1_2123	NZ_CP018260.1	2123	227	CBASS__QueC	8.7e-21	72.4	0.957	0.912	4	210
NZ_CP018260.1_2123	NZ_CP018260.1	2123	227	Dpd__QueC	2.5e-48	161.8	0.995	0.974	5	225
NZ_CP018260.1_2237	NZ_CP018260.1	2237	256	Zorya__ZorB	1.1e-08	32.3	0.521	0.48	131	253
NZ_CP018260.1_2263	NZ_CP018260.1	2263	632	Gao_Iet__IetA	1.7e-29	100.5	0.558	0.354	165	388
NZ_CP018260.1_2426	NZ_CP018260.1	2426	345	Zorya__ZorB	3.9e-09	33.7	0.438	0.29	229	328
NZ_CP018260.1_2427	NZ_CP018260.1	2427	238	Zorya__ZorB	3.3e-09	34.0	0.438	0.42	119	218
NZ_CP018260.1_2429	NZ_CP018260.1	2429	353	Zorya__ZorB	3.8e-09	33.8	0.438	0.283	234	333
NZ_CP018260.1_2450	NZ_CP018260.1	2450	689	Gao_Her_SIR__HerA_SIR2	1.4e-38	130.4	0.851	0.826	94	662
NZ_CP018260.1_2450	NZ_CP018260.1	2450	689	PD-T7-2__PD-T7-2_B	1.9e-100	334.3	0.964	0.961	7	668
NZ_CP018260.1_2451	NZ_CP018260.1	2451	452	pAgo__GbbAgaS	6e-09	32.8	0.423	0.405	193	375
NZ_CP018260.1_2451	NZ_CP018260.1	2451	452	Gao_Her_SIR__SIR2	2.3e-25	87.1	0.561	0.522	138	373
NZ_CP018260.1_2451	NZ_CP018260.1	2451	452	PD-T7-2__PD-T7-2_A	1.0999999999999999e-41	140.4	0.834	0.748	51	388
NZ_CP018260.1_2457	NZ_CP018260.1	2457	895	RM_Type_II__Type_II_MTases	3.4e-16	56.3	0.639	0.282	351	602
NZ_CP018260.1_2457	NZ_CP018260.1	2457	895	RM_Type_IIG__Type_IIG	2e-223	741.7	0.999	0.994	3	892
NZ_CP018260.1_2635	NZ_CP018260.1	2635	660	Gabija__GajB_1	1.3e-36	124.0	0.906	0.871	23	597
NZ_CP018260.1_2635	NZ_CP018260.1	2635	660	Gabija__GajB_2	1.5e-84	282.1	0.749	0.933	9	624
NZ_CP018260.1_2669	NZ_CP018260.1	2669	233	WYL_I_II_III_IV_V_VI_4	5.3e-14	50.2	0.488	0.365	136	220
NZ_CP018260.1_2669	NZ_CP018260.1	2669	233	WYL_I_II_III_IV_V_VI_1	9.1e-60	200.3	0.7	0.923	1	215
NZ_CP018260.1_2701	NZ_CP018260.1	2701	343	Thoeris__ThsB_Global	1.6e-05	22.3	0.694	0.507	5	178
NZ_CP018260.1_2723	NZ_CP018260.1	2723	1238	Gabija__GajB_2	1.4999999999999999e-44	150.0	0.632	0.606	121	870
NZ_CP018260.1_2738	NZ_CP018260.1	2738	503	Gabija__GajB_3	4.4e-07	27.0	0.562	0.525	214	477
NZ_CP018260.1_2739	NZ_CP018260.1	2739	461	Septu__PtuA	2.1e-49	167.0	0.71	0.783	1	361
NZ_CP018260.1_2739	NZ_CP018260.1	2739	461	Retron_I_A__ATPase_TypeIA	5.5e-88	293.8	0.738	0.857	1	395
NZ_CP018260.1_2791	NZ_CP018260.1	2791	640	RM_Type_II__Type_II_REases	2.8e-09	34.5	0.931	0.53	1	339
NZ_CP018260.1_2851	NZ_CP018260.1	2851	431	RM_Type_II__Type_II_MTases	8.900000000000001e-85	282.5	0.989	0.875	17	393
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2753529055	1.9e-34	116.8	0.797	0.861	3	313
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2585209417	1.3e-36	123.8	0.757	0.773	4	282
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2641389401	5.4999999999999995e-39	131.5	0.954	0.967	4	352
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2603008502	2.9999999999999996e-39	132.6	0.81	0.828	4	302
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2676476075	3.7e-46	155.4	0.853	0.856	5	313
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2734955840	2.3e-49	165.9	0.817	0.842	2	305
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2617826694	7.299999999999999e-51	170.3	0.905	0.909	4	331
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2662548665	2.0999999999999997e-51	172.5	0.775	0.837	3	304
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2664250653	9.2e-54	180.1	0.782	0.825	4	301
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2600853143	8.2e-57	190.3	0.805	0.839	2	304
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2634882613	6.7e-58	193.8	0.786	0.837	2	303
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2623274509	6.1e-61	203.7	0.815	0.831	3	302
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2677172838	1.9e-61	205.4	0.921	0.945	2	342
NZ_CP018260.1_2859	NZ_CP018260.1	2859	361	RosmerTA__RmrA_2634932349	2.3999999999999997e-67	224.7	0.887	0.911	4	332
NZ_CP018260.1_2861	NZ_CP018260.1	2861	338	CBASS__Cyclase_II	1.7e-38	130.1	0.964	0.917	1	310
NZ_CP018260.1_2861	NZ_CP018260.1	2861	338	CBASS__Cyclase_SMODS	1.9000000000000002e-46	155.7	1.0	0.479	1	162
NZ_CP018260.1_2862	NZ_CP018260.1	2862	571	CBASS__AG_E2_Prok-E2_B	5.4e-11	39.9	0.761	0.175	24	123
NZ_CP018260.1_2862	NZ_CP018260.1	2862	571	CBASS__AG_E1_ThiF	5.5999999999999996e-24	82.4	0.574	0.254	295	439
NZ_CP018260.1_2863	NZ_CP018260.1	2863	154	CBASS__Jab	3.3000000000000003e-34	115.6	0.611	0.825	3	129
NZ_CP018260.1_2864	NZ_CP018260.1	2864	465	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	1.6e-06	26.0	0.678	0.581	14	283
NZ_CP018260.1_2864	NZ_CP018260.1	2864	465	CBASS__Endonuc_big	3.5e-15	53.3	0.42	0.43	257	456
NZ_CP018260.1_2864	NZ_CP018260.1	2864	465	CBASS__Sensing_SAVED	7.3e-21	72.4	0.968	0.383	285	462
NZ_CP018260.1_2897	NZ_CP018260.1	2897	303	CBASS__Cyclase_new	9.3e-95	315.1	0.796	0.947	1	287
NZ_CP018260.1_2898	NZ_CP018260.1	2898	213	CBASS__2TM_Gros	1.9e-30	104.2	0.672	0.967	5	210
NZ_CP018260.1_2898	NZ_CP018260.1	2898	213	CBASS__Effector_2TM_S_2TMBeta	2.4e-62	207.3	0.994	0.873	24	209
NZ_CP018260.1_2900	NZ_CP018260.1	2900	364	TniQ_I-F_1	4.5e-19	67.3	0.957	0.365	17	149
NZ_CP018260.1_2949	NZ_CP018260.1	2949	377	PsyrTA__PsyrA	1.4000000000000001e-28	97.5	0.769	0.817	45	352
NZ_CP018260.1_2949	NZ_CP018260.1	2949	377	ShosTA__ShosA	1.1999999999999999e-60	202.7	0.884	0.74	15	293
NZ_CP018260.1_2984	NZ_CP018260.1	2984	294	DISARM_2__drmMII	9e-46	154.1	0.531	0.643	11	199
NZ_CP018260.1_2984	NZ_CP018260.1	2984	294	Druantia_II__DruM	7.600000000000001e-55	184.2	0.47	0.609	9	187
NZ_CP018260.1_2984	NZ_CP018260.1	2984	294	RM_Type_II__Type_II_MTases	6.9e-76	253.0	0.516	0.643	11	199
NZ_CP018260.1_3023	NZ_CP018260.1	3023	787	PrimPol_I_II_III_IV_V_VI_1	4.6e-105	349.1	0.967	0.466	8	374
NZ_CP018260.1_3118	NZ_CP018260.1	3118	411	AbiL__AbiLi	8.4e-25	85.2	0.608	0.664	1	273
NZ_CP018260.1_3118	NZ_CP018260.1	3118	411	AbiL__AbiLi2	3.6e-29	99.8	0.607	0.664	1	273
NZ_CP018260.1_3118	NZ_CP018260.1	3118	411	Paris_II__AAA_21	5.1e-35	119.2	1.0	0.757	47	357
