hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP019143.2_1218	NZ_CP019143.2	1218	1088	RM__Type_I_REases	0.0	1406.0	0.988	0.994	1	1082
NZ_CP019143.2_1219	NZ_CP019143.2	1219	624	RM_Type_IV__Type_IV_REases	2.6999999999999997e-54	182.7	0.663	0.777	123	607
NZ_CP019143.2_1240	NZ_CP019143.2	1240	628	RM_Type_IV__Type_IV_REases	1.1999999999999998e-93	312.7	0.66	0.47	279	573
NZ_CP019143.2_1241	NZ_CP019143.2	1241	454	RM_Type_IV__Type_IV_REases	3.4e-61	204.6	0.717	0.676	131	437
NZ_CP019143.2_1267	NZ_CP019143.2	1267	572	recD_IV-D_1	3.4e-16	56.0	0.45	0.629	3	362
NZ_CP019143.2_1293	NZ_CP019143.2	1293	258	Gao_Qat__QatD	2.4e-14	50.8	0.953	0.981	2	254
NZ_CP019143.2_1299	NZ_CP019143.2	1299	199	Dpd__QueD	3.4e-09	34.6	0.808	0.503	5	104
NZ_CP019143.2_1350	NZ_CP019143.2	1350	336	WYL_I_II_III_IV_V_VI_1	1.8e-16	58.0	0.946	0.946	9	326
NZ_CP019143.2_1350	NZ_CP019143.2	1350	336	WYL_I_II_III_IV_V_VI_4	3.7e-25	86.5	0.948	0.515	157	329
NZ_CP019143.2_1381	NZ_CP019143.2	1381	257	CBASS__AG_E1_ThiF	5e-62	207.0	0.975	0.899	18	248
NZ_CP019143.2_1402	NZ_CP019143.2	1402	337	Lamassu-Fam__LmuA_effector_Protease	1.1e-06	25.6	0.433	0.671	48	273
NZ_CP019143.2_1495	NZ_CP019143.2	1495	519	DISARM__drmC	1.6e-12	45.0	0.517	0.303	305	461
NZ_CP019143.2_1681	NZ_CP019143.2	1681	256	Zorya__ZorB	9.9e-11	38.9	0.543	0.504	125	253
NZ_CP019143.2_1728	NZ_CP019143.2	1728	759	Dodola__DolB	1.4e-20	71.2	0.483	0.25	424	613
NZ_CP019143.2_1751	NZ_CP019143.2	1751	406	Dnd__DndA	3e-135	448.5	0.976	0.906	5	372
NZ_CP019143.2_1757	NZ_CP019143.2	1757	482	Pycsar__AG_cyclase	5.999999999999999e-29	98.7	0.541	0.392	224	412
NZ_CP019143.2_1761	NZ_CP019143.2	1761	1153	PsyrTA__PsyrT	1.1e-06	24.6	0.467	0.272	609	922
NZ_CP019143.2_1924	NZ_CP019143.2	1924	384	PsyrTA__PsyrT	1e-18	64.3	0.417	0.742	75	359
NZ_CP019143.2_1924	NZ_CP019143.2	1924	384	Shango__SngC	2.1e-19	67.1	0.514	0.927	10	365
NZ_CP019143.2_1953	NZ_CP019143.2	1953	860	Dodola__DolB	5.1e-27	92.4	0.677	0.334	546	832
NZ_CP019143.2_1989	NZ_CP019143.2	1989	426	RM_Type_IV__Type_IV_REases	1e-99	331.4	0.791	0.979	4	420
NZ_CP019143.2_1990	NZ_CP019143.2	1990	748	RM_Type_IV__Type_IV_REases	9.1e-82	273.4	0.71	0.65	224	709
NZ_CP019143.2_1999	NZ_CP019143.2	1999	458	RM__Type_I_S	1.3e-81	272.6	0.581	0.974	6	451
NZ_CP019143.2_2000	NZ_CP019143.2	2000	521	PrrC__EcoprrI	5.2e-24	83.1	0.715	0.689	1	359
NZ_CP019143.2_2000	NZ_CP019143.2	2000	521	RM_Type_II__Type_II_MTases	4e-46	155.4	0.94	0.658	19	361
NZ_CP019143.2_2000	NZ_CP019143.2	2000	521	RM__Type_I_MTases	1.5e-233	773.5	0.965	0.962	1	501
NZ_CP019143.2_2001	NZ_CP019143.2	2001	1153	RM__Type_I_REases	3.7e-176	585.5	0.85	0.788	239	1146
NZ_CP019143.2_2186	NZ_CP019143.2	2186	185	Dpd__FolE	5e-87	287.7	0.994	0.973	1	180
NZ_CP019143.2_2202	NZ_CP019143.2	2202	216	DEDDh_I_II_III_IV_V_VI_1	3.2e-25	86.7	0.994	0.824	19	196
NZ_CP019143.2_2214	NZ_CP019143.2	2214	459	DEDDh_I_II_III_IV_V_VI_1	4.9999999999999996e-33	112.0	0.994	0.349	233	392
NZ_CP019143.2_2239	NZ_CP019143.2	2239	809	Dodola__DolB	3e-12	43.8	0.917	0.43	223	570
NZ_CP019143.2_2270	NZ_CP019143.2	2270	301	WYL_I_II_III_IV_V_VI_4	2.7e-28	96.7	0.994	0.558	128	295
NZ_CP019143.2_2270	NZ_CP019143.2	2270	301	WYL_I_II_III_IV_V_VI_1	2e-32	110.4	0.984	0.967	8	298
NZ_CP019143.2_2417	NZ_CP019143.2	2417	1046	RM__Type_I_REases	4.3e-153	509.4	0.729	0.75	1	785
NZ_CP019143.2_2418	NZ_CP019143.2	2418	421	RM__Type_I_S	1.4e-49	166.3	0.561	0.96	16	419
NZ_CP019143.2_2419	NZ_CP019143.2	2419	921	RM_Type_II__Type_II_MTases	1.4e-38	130.4	0.74	0.296	140	412
NZ_CP019143.2_2419	NZ_CP019143.2	2419	921	PrrC__EcoprrI	7.6e-79	263.8	0.958	0.749	1	690
NZ_CP019143.2_2419	NZ_CP019143.2	2419	921	RM__Type_I_MTases	3.6e-164	544.9	0.984	0.748	2	690
NZ_CP019143.2_2452	NZ_CP019143.2	2452	1202	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	6.9e-16	55.0	0.504	0.443	1	533
NZ_CP019143.2_2452	NZ_CP019143.2	2452	1202	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.7e-19	67.8	0.786	0.457	1	549
NZ_CP019143.2_2466	NZ_CP019143.2	2466	680	Gabija__GajB_3	1.5e-12	44.9	0.772	0.478	23	347
NZ_CP019143.2_2466	NZ_CP019143.2	2466	680	Gabija__GajB_1	6.3e-39	131.6	0.937	0.907	9	625
NZ_CP019143.2_2466	NZ_CP019143.2	2466	680	Gabija__GajB_2	7.4e-108	359.1	0.77	0.938	6	643
NZ_CP019143.2_2467	NZ_CP019143.2	2467	218	Zorya__ZorB	1.9e-09	34.8	0.566	0.628	77	213
NZ_CP019143.2_2520	NZ_CP019143.2	2520	1151	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	3.6e-11	40.3	0.53	0.312	759	1117
NZ_CP019143.2_2520	NZ_CP019143.2	2520	1151	Paris_I__AAA_15	1.5e-15	55.2	0.764	0.343	1	395
NZ_CP019143.2_2520	NZ_CP019143.2	2520	1151	Retron_I_B__ATPase_TOPRIM_COG3593	4.7e-16	56.6	0.446	0.238	1	274
NZ_CP019143.2_2646	NZ_CP019143.2	2646	435	cas12f2_V-F_1	4.9e-38	128.4	0.491	0.577	156	406
NZ_CP019143.2_2693	NZ_CP019143.2	2693	257	CBASS__AG_E1_ThiF	2.5e-37	126.1	0.836	0.903	21	252
NZ_CP019143.2_2695	NZ_CP019143.2	2695	186	DEDDh_I_II_III_IV_V_VI_1	7.1e-12	43.3	0.812	0.785	10	155
NZ_CP019143.2_2699	NZ_CP019143.2	2699	153	PD-T4-9__PD-T4-9_C	1.9e-05	22.4	0.947	0.843	11	139
NZ_CP019143.2_2701	NZ_CP019143.2	2701	274	Gao_Qat__QatD	1.3e-14	51.6	0.744	0.737	66	267
NZ_CP019143.2_2756	NZ_CP019143.2	2756	663	Gabija__GajB_1	4.1e-35	119.0	0.942	0.896	18	611
NZ_CP019143.2_2756	NZ_CP019143.2	2756	663	Gabija__GajB_2	5.2e-81	270.4	0.77	0.932	9	626
NZ_CP019143.2_2811	NZ_CP019143.2	2811	223	Rst_Hydrolase-Tm__Hydrolase	4.6e-06	23.6	0.448	0.587	58	188
NZ_CP019143.2_2859	NZ_CP019143.2	2859	1375	Gabija__GajB_2	1e-47	160.5	0.66	0.571	125	909
NZ_CP019143.2_2879	NZ_CP019143.2	2879	640	RM_Type_II__Type_II_REases	3.6e-08	30.9	1.427	0.82	17	541
NZ_CP019143.2_2919	NZ_CP019143.2	2919	242	RosmerTA__RmrT_2634932349	6e-13	46.4	0.676	0.612	76	223
NZ_CP019143.2_2919	NZ_CP019143.2	2919	242	RosmerTA__RmrT_2641389401	1.2e-27	94.3	0.781	0.769	25	210
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2676476075	2.3e-25	86.9	0.807	0.807	7	303
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2603008502	6e-38	128.3	0.911	0.924	8	347
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2753529055	7.4e-42	141.1	0.754	0.807	7	303
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2585209417	1.2e-44	150.2	0.938	0.948	7	355
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2677172838	1.8e-48	162.7	0.961	0.973	6	363
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2664250653	5.1e-51	171.0	0.919	0.959	6	358
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2600853143	1.0999999999999999e-51	173.5	0.786	0.812	5	303
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2734955840	2.8e-53	178.8	0.884	0.908	5	338
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2623274509	1.4e-53	179.5	0.789	0.807	7	303
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2662548665	4.8999999999999996e-54	181.1	0.89	0.954	7	357
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2634882613	6.7e-61	203.6	0.909	0.957	7	358
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2617826694	4.2e-73	243.4	0.871	0.87	5	324
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2634932349	1.7e-89	297.6	0.92	0.94	5	350
NZ_CP019143.2_2920	NZ_CP019143.2	2920	368	RosmerTA__RmrA_2641389401	2e-120	399.5	0.992	0.984	5	366
NZ_CP019143.2_3029	NZ_CP019143.2	3029	243	DISARM__drmC	3.3e-11	40.7	0.475	0.457	7	117
