replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP019143.2	NZ_CP019143.2_1241	RM_Type_IV__Type_IV_REases	1241	defense-finder-models/RM/RM/RM_Type_IV	NZ_CP019143.2_RM_Type_IV_11	1	1	1.0	1.0	2	RM_Type_IV__Type_IV_REases	mandatory	454	3.4e-61	204.6	0.717	0.676	131	437			RM	RM_Type_IV	Defense
NZ_CP019143.2	NZ_CP019143.2_1989	RM_Type_IV__Type_IV_REases	1989	defense-finder-models/RM/RM/RM_Type_IV	NZ_CP019143.2_RM_Type_IV_12	1	1	1.0	1.0	2	RM_Type_IV__Type_IV_REases	mandatory	426	1e-99	331.4	0.791	0.979	4	420			RM	RM_Type_IV	Defense
NZ_CP019143.2	NZ_CP019143.2_1990	RM_Type_IV__Type_IV_REases	1990	defense-finder-models/RM/RM/RM_Type_IV	NZ_CP019143.2_RM_Type_IV_12	1	1	1.0	1.0	2	RM_Type_IV__Type_IV_REases	mandatory	748	9.099999999999999e-82	273.4	0.71	0.65	224	709			RM	RM_Type_IV	Defense
NZ_CP019143.2	NZ_CP019143.2_1999	RM__Type_I_S	1999	defense-finder-models/RM/RM/RM_Type_I	NZ_CP019143.2_RM_Type_I_7	1	1	1.0	2.5	1	RM__Type_I_S	accessory	458	1.3e-81	272.6	0.581	0.974	6	451			RM	RM_Type_I	Defense
NZ_CP019143.2	NZ_CP019143.2_2000	RM__Type_I_MTases	2000	defense-finder-models/RM/RM/RM_Type_I	NZ_CP019143.2_RM_Type_I_7	1	1	1.0	2.5	1	RM__Type_I_MTases	mandatory	521	1.5e-233	773.5	0.965	0.962	1	501			RM	RM_Type_I	Defense
NZ_CP019143.2	NZ_CP019143.2_2001	RM__Type_I_REases	2001	defense-finder-models/RM/RM/RM_Type_I	NZ_CP019143.2_RM_Type_I_7	1	1	1.0	2.5	1	RM__Type_I_REases	mandatory	1153	3.7e-176	585.5	0.85	0.788	239	1146			RM	RM_Type_I	Defense
NZ_CP019143.2	NZ_CP019143.2_2417	RM__Type_I_REases	2417	defense-finder-models/RM/RM/RM_Type_I	NZ_CP019143.2_RM_Type_I_8	1	1	1.0	2.5	1	RM__Type_I_REases	mandatory	1046	4.3e-153	509.4	0.729	0.75	1	785			RM	RM_Type_I	Defense
NZ_CP019143.2	NZ_CP019143.2_2418	RM__Type_I_S	2418	defense-finder-models/RM/RM/RM_Type_I	NZ_CP019143.2_RM_Type_I_8	1	1	1.0	2.5	1	RM__Type_I_S	accessory	421	1.4e-49	166.3	0.561	0.96	16	419			RM	RM_Type_I	Defense
NZ_CP019143.2	NZ_CP019143.2_2419	RM__Type_I_MTases	2419	defense-finder-models/RM/RM/RM_Type_I	NZ_CP019143.2_RM_Type_I_8	1	1	1.0	2.5	1	RM__Type_I_MTases	mandatory	921	3.600000000000001e-164	544.9	0.984	0.748	2	690			RM	RM_Type_I	Defense
NZ_CP019143.2	NZ_CP019143.2_2919	RosmerTA__RmrT_2641389401	2919	defense-finder-models/DefenseFinder_4/RosmerTA/RosmerTA	NZ_CP019143.2_RosmerTA_3	1	1	1.0	2.0	1	RosmerTA__RmrT_2585209417	mandatory	242	1.2e-27	94.3	0.781	0.769	25	210			RosmerTA	RosmerTA	Defense
NZ_CP019143.2	NZ_CP019143.2_2920	RosmerTA__RmrA_2641389401	2920	defense-finder-models/DefenseFinder_4/RosmerTA/RosmerTA	NZ_CP019143.2_RosmerTA_3	1	1	1.0	2.0	1	RosmerTA__RmrA_2585209417	mandatory	368	2e-120	399.5	0.992	0.984	5	366			RosmerTA	RosmerTA	Defense
