hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP139286.1_1754	NZ_CP139286.1	1754	199	Dpd__QueD	1.2e-08	32.9	0.792	0.492	5	102
NZ_CP139286.1_1760	NZ_CP139286.1	1760	258	Gao_Qat__QatD	8.8e-15	52.3	0.957	0.984	2	255
NZ_CP139286.1_2052	NZ_CP139286.1	2052	893	Dodola__DolB	1.1e-27	94.7	0.659	0.295	480	742
NZ_CP139286.1_2054	NZ_CP139286.1	2054	256	Zorya__ZorB	5.1e-09	33.4	0.475	0.426	145	253
NZ_CP139286.1_2158	NZ_CP139286.1	2158	329	PD-T4-5__PD-T4-5	2.5999999999999997e-51	172.5	0.934	0.948	2	313
NZ_CP139286.1_2209	NZ_CP139286.1	2209	273	DS-6__DS-6A	9e-32	108.4	0.609	0.846	38	268
NZ_CP139286.1_2289	NZ_CP139286.1	2289	860	Dodola__DolB	1.1999999999999998e-22	78.1	0.531	0.251	507	722
NZ_CP139286.1_2375	NZ_CP139286.1	2375	221	DEDDh_I_II_III_IV_V_VI_1	3e-24	83.6	0.994	0.805	24	201
NZ_CP139286.1_2383	NZ_CP139286.1	2383	460	DEDDh_I_II_III_IV_V_VI_1	3.7e-33	112.5	0.994	0.348	234	393
NZ_CP139286.1_2407	NZ_CP139286.1	2407	810	Dodola__DolB	2.5e-12	44.2	0.917	0.43	224	571
NZ_CP139286.1_2525	NZ_CP139286.1	2525	1079	cas3HD_I_1	4.8e-12	43.7	0.862	0.189	96	299
NZ_CP139286.1_2525	NZ_CP139286.1	2525	1079	cas3_I_2	1.9e-17	61.0	0.688	0.311	517	852
NZ_CP139286.1_2525	NZ_CP139286.1	2525	1079	cas3_I_5	5.6000000000000004e-46	154.8	0.517	0.469	359	864
NZ_CP139286.1_2525	NZ_CP139286.1	2525	1079	cas3f_I-F_1	0.0	1553.7	1.0	0.997	1	1076
NZ_CP139286.1_2527	NZ_CP139286.1	2527	389	cas8f_I-F_6	7.1e-264	872.4	0.968	0.997	1	388
NZ_CP139286.1_2528	NZ_CP139286.1	2528	295	cas5f_I-F_1	2.4e-10	37.6	0.985	0.969	3	288
NZ_CP139286.1_2528	NZ_CP139286.1	2528	295	cas5f_I-F_4	3.9e-20	69.9	0.976	0.939	6	282
NZ_CP139286.1_2528	NZ_CP139286.1	2528	295	cas5f_I-F_3	4e-62	207.9	0.993	0.956	6	287
NZ_CP139286.1_2528	NZ_CP139286.1	2528	295	cas5f_I-F_2	1.8e-95	317.2	1.0	0.966	4	288
NZ_CP139286.1_2529	NZ_CP139286.1	2529	354	cas7f_I-F_2	1.9e-106	353.8	1.0	0.975	7	351
NZ_CP139286.1_2529	NZ_CP139286.1	2529	354	cas7f_I-F_1	1.2999999999999999e-134	446.5	0.997	0.98	6	352
NZ_CP139286.1_2530	NZ_CP139286.1	2530	204	cas6f_I_II_III_IV_V_VI_3	1.3000000000000001e-30	104.6	0.984	0.931	7	196
NZ_CP139286.1_2531	NZ_CP139286.1	2531	318	cas1_I_II_III_IV_V_VI_10	5.9e-19	65.9	0.901	0.833	27	291
NZ_CP139286.1_2531	NZ_CP139286.1	2531	318	cas1_I_II_III_IV_V_VI_1	8.100000000000001e-26	88.4	0.792	0.827	26	288
NZ_CP139286.1_2531	NZ_CP139286.1	2531	318	cas1_I_II_III_IV_V_VI_2	1.1e-33	114.2	0.992	0.843	21	288
NZ_CP139286.1_2531	NZ_CP139286.1	2531	318	cas1_I_II_III_IV_V_VI_8	2.9e-37	126.0	0.802	0.871	15	291
NZ_CP139286.1_2531	NZ_CP139286.1	2531	318	cas1_I-F_1	3.4999999999999995e-136	451.1	0.993	0.947	13	313
NZ_CP139286.1_2548	NZ_CP139286.1	2548	1199	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	8.7e-18	61.3	0.48	0.405	1	486
NZ_CP139286.1_2548	NZ_CP139286.1	2548	1199	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	8.9e-20	68.8	0.784	0.425	1	509
NZ_CP139286.1_2562	NZ_CP139286.1	2562	680	Gabija__GajB_1	1.2e-38	130.7	0.939	0.91	7	625
NZ_CP139286.1_2562	NZ_CP139286.1	2562	680	UG35__UvrD	5e-86	287.1	0.518	0.626	4	429
NZ_CP139286.1_2562	NZ_CP139286.1	2562	680	Gabija__GajB_2	4.3e-107	356.6	0.774	0.943	3	643
NZ_CP139286.1_2563	NZ_CP139286.1	2563	218	Zorya__ZorB	2.8e-09	34.3	0.562	0.624	78	213
NZ_CP139286.1_2604	NZ_CP139286.1	2604	623	UG6__DnaG	1.3e-15	54.8	0.525	0.3	178	364
NZ_CP139286.1_2640	NZ_CP139286.1	2640	1150	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	5.4e-09	33.2	0.651	0.371	689	1115
NZ_CP139286.1_2702	NZ_CP139286.1	2702	399	Detocs__dtcC_REase	7e-11	39.2	0.416	0.343	2	138
NZ_CP139286.1_2702	NZ_CP139286.1	2702	399	Detocs__dtcC	1.2000000000000001e-122	407.4	0.995	0.992	1	396
NZ_CP139286.1_2703	NZ_CP139286.1	2703	163	Detocs__dtcB	2.9e-38	128.6	0.973	0.92	7	156
NZ_CP139286.1_2704	NZ_CP139286.1	2704	1128	Detocs__dtcA	8.9e-204	677.3	0.989	0.99	3	1119
NZ_CP139286.1_2773	NZ_CP139286.1	2773	924	UG9__DNA_pol	1.1e-35	121.1	0.748	0.442	499	906
NZ_CP139286.1_2824	NZ_CP139286.1	2824	254	CBASS__AG_E1_ThiF	4.6e-37	125.3	0.82	0.898	21	248
NZ_CP139286.1_2826	NZ_CP139286.1	2826	271	Gao_Qat__QatD	8.1e-12	42.6	0.72	0.723	65	260
NZ_CP139286.1_2844	NZ_CP139286.1	2844	189	DEDDh_I_II_III_IV_V_VI_1	1e-10	39.6	0.812	0.751	10	151
NZ_CP139286.1_2848	NZ_CP139286.1	2848	153	PD-T4-9__PD-T4-9_C	3.1e-06	25.0	0.947	0.843	11	139
NZ_CP139286.1_2933	NZ_CP139286.1	2933	685	Gabija__GajB_3	7e-18	62.6	0.677	0.418	48	333
NZ_CP139286.1_2933	NZ_CP139286.1	2933	685	Gabija__GajB_1	8.399999999999999e-38	127.9	0.925	0.854	39	623
NZ_CP139286.1_2933	NZ_CP139286.1	2933	685	UG35__UvrD	3.9e-56	188.2	0.51	0.604	33	446
NZ_CP139286.1_2933	NZ_CP139286.1	2933	685	Gabija__GajB_2	1.6e-85	285.4	0.77	0.898	34	648
NZ_CP139286.1_2971	NZ_CP139286.1	2971	232	WYL_I_II_III_IV_V_VI_4	4.2e-15	53.8	0.517	0.388	136	225
NZ_CP139286.1_2971	NZ_CP139286.1	2971	232	WYL_I_II_III_IV_V_VI_1	4.3e-59	198.2	0.693	0.927	1	215
NZ_CP139286.1_3016	NZ_CP139286.1	3016	1233	Gabija__GajB_2	2.2e-46	156.2	0.631	0.606	121	867
NZ_CP139286.1_3026	NZ_CP139286.1	3026	501	Gabija__GajB_3	1.5e-06	25.3	0.562	0.527	214	477
NZ_CP139286.1_3027	NZ_CP139286.1	3027	464	Septu__PtuA	2.1e-45	153.9	0.71	0.776	1	360
NZ_CP139286.1_3027	NZ_CP139286.1	3027	464	Retron_I_A__ATPase_TypeIA	9e-97	322.9	0.73	0.841	1	390
NZ_CP139286.1_3136	NZ_CP139286.1	3136	431	RM_Type_II__Type_II_MTases_FAM_35	5.1e-14	49.0	0.426	0.807	29	376
NZ_CP139286.1_3136	NZ_CP139286.1	3136	431	RM_Type_II__Type_II_MTases_FAM_39	2.8e-15	54.0	0.951	0.826	29	384
NZ_CP139286.1_3136	NZ_CP139286.1	3136	431	RM_Type_II__Type_II_MTases_FAM_5	1.2e-65	219.8	0.959	0.847	29	393
NZ_CP139286.1_3136	NZ_CP139286.1	3136	431	RM_Type_II__Type_II_MTases_FAM_11	3.4e-84	280.6	0.989	0.875	17	393
NZ_CP139286.1_3176	NZ_CP139286.1	3176	378	PsyrTA__PsyrA	4.4000000000000004e-30	102.5	0.608	0.638	75	315
NZ_CP139286.1_3176	NZ_CP139286.1	3176	378	ShosTA__ShosA	2.6e-65	218.1	0.891	0.746	14	295
NZ_CP139286.1_3280	NZ_CP139286.1	3280	387	Veles__VlsB1	5.9e-140	464.1	0.981	0.992	2	385
NZ_CP139286.1_3280	NZ_CP139286.1	3280	387	Veles__VlsB2	1.3e-142	473.0	0.944	0.992	2	385
NZ_CP139286.1_3284	NZ_CP139286.1	3284	143	Veles__VlsC2	3.4e-61	203.3	0.946	0.951	6	141
NZ_CP139286.1_3284	NZ_CP139286.1	3284	143	Veles__VlsC1	1.1e-62	208.2	0.98	0.993	1	142
