hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP098732.1_846	NZ_CP098732.1	846	457	DEDDh_I_II_III_IV_V_VI_1	1.4999999999999999e-33	113.7	0.994	0.35	230	389
NZ_CP098732.1_865	NZ_CP098732.1	865	216	DEDDh_I_II_III_IV_V_VI_1	2.9e-24	83.6	0.994	0.824	19	196
NZ_CP098732.1_916	NZ_CP098732.1	916	185	Dpd__FolE	4.7e-87	287.8	0.994	0.973	1	180
NZ_CP098732.1_986	NZ_CP098732.1	986	223	CBASS__QueC	2.8e-19	67.4	0.936	0.91	4	206
NZ_CP098732.1_986	NZ_CP098732.1	986	223	Dpd__QueC	1.6999999999999998e-47	159.1	0.986	0.982	2	220
NZ_CP098732.1_1111	NZ_CP098732.1	1111	631	Lamassu-Fam__LmuB_SMC_Cap4_nuclease	2.4e-11	40.2	0.887	0.927	23	607
NZ_CP098732.1_1111	NZ_CP098732.1	1111	631	Lamassu-Fam__LmuB_SMC_Sir2	3.2e-23	79.2	0.846	0.87	24	572
NZ_CP098732.1_1111	NZ_CP098732.1	1111	631	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	3.2e-38	129.6	0.956	0.956	18	620
NZ_CP098732.1_1111	NZ_CP098732.1	1111	631	Lamassu-Fam__LmuB_SMC_Mrr	7.1e-40	134.6	0.879	0.892	7	569
NZ_CP098732.1_1111	NZ_CP098732.1	1111	631	Lamassu-Fam__LmuB_SMC_Lipase	1.8e-42	142.9	0.844	0.868	24	571
NZ_CP098732.1_1188	NZ_CP098732.1	1188	861	Dodola__DolB	2.3999999999999996e-22	77.1	0.72	0.33	440	723
NZ_CP098732.1_1197	NZ_CP098732.1	1197	487	Zorya__ZorB	9.4e-09	32.5	0.423	0.207	370	470
NZ_CP098732.1_1337	NZ_CP098732.1	1337	304	WYL_I_II_III_IV_V_VI_1	1.6e-13	48.3	0.863	0.941	16	301
NZ_CP098732.1_1337	NZ_CP098732.1	1337	304	WYL_I_II_III_IV_V_VI_4	6.8e-24	82.4	0.948	0.566	130	301
NZ_CP098732.1_1372	NZ_CP098732.1	1372	263	CBASS__AG_E1_ThiF	9.900000000000001e-63	209.3	0.992	0.897	19	254
NZ_CP098732.1_1414	NZ_CP098732.1	1414	170	Veles__VlsC2	1.5e-34	116.7	0.973	0.929	9	166
NZ_CP098732.1_1414	NZ_CP098732.1	1414	170	Veles__VlsC1	9.3e-35	117.4	0.973	0.935	7	165
NZ_CP098732.1_1444	NZ_CP098732.1	1444	489	Pycsar__AG_cyclase	4.4e-31	105.7	0.593	0.409	224	423
NZ_CP098732.1_1450	NZ_CP098732.1	1450	406	Dnd__DndA	3.2e-135	448.4	0.976	0.906	5	372
NZ_CP098732.1_1514	NZ_CP098732.1	1514	518	DISARM__drmC	2.7e-11	41.0	0.43	0.253	329	459
NZ_CP098732.1_1675	NZ_CP098732.1	1675	759	Dodola__DolB	6e-21	72.4	0.472	0.245	424	609
NZ_CP098732.1_1866	NZ_CP098732.1	1866	199	Dpd__QueD	1.8e-08	32.3	0.775	0.482	5	100
NZ_CP098732.1_1872	NZ_CP098732.1	1872	258	Gao_Qat__QatD	8.4e-15	52.3	0.957	0.984	2	255
NZ_CP098732.1_1899	NZ_CP098732.1	1899	572	recD_IV-D_1	1.7e-18	63.6	0.446	0.624	3	359
NZ_CP098732.1_1925	NZ_CP098732.1	1925	514	ShosTA__ShosT	5.8e-05	20.4	0.549	0.224	285	399
NZ_CP098732.1_1998	NZ_CP098732.1	1998	196	cas6f_I_II_III_IV_V_VI_1	2.4e-44	148.9	1.0	0.995	1	195
NZ_CP098732.1_1998	NZ_CP098732.1	1998	196	cas6f_I_II_III_IV_V_VI_2	2.3999999999999996e-53	178.5	1.0	0.995	1	195
NZ_CP098732.1_1998	NZ_CP098732.1	1998	196	cas6f_I_II_III_IV_V_VI_3	7.1e-62	206.4	1.0	0.98	4	195
NZ_CP098732.1_1999	NZ_CP098732.1	1999	337	cas5_I-F_16	8.6e-126	417.2	0.994	0.994	1	335
NZ_CP098732.1_2000	NZ_CP098732.1	2000	326	cas7_I-F_11	2.7e-172	569.7	1.0	0.997	1	325
NZ_CP098732.1_2001	NZ_CP098732.1	2001	983	cas3HD_I_1	4.1999999999999996e-23	79.8	0.961	0.247	115	357
NZ_CP098732.1_2001	NZ_CP098732.1	2001	983	cas3_I_2	6.8e-27	92.0	0.938	0.32	422	736
NZ_CP098732.1_2002	NZ_CP098732.1	2002	320	cas1_I_II_III_IV_V_VI_10	1.8e-26	90.4	0.926	0.838	21	288
NZ_CP098732.1_2002	NZ_CP098732.1	2002	320	cas1_I_II_III_IV_V_VI_1	3.8e-34	115.7	0.864	0.841	20	288
NZ_CP098732.1_2002	NZ_CP098732.1	2002	320	cas1_I_II_III_IV_V_VI_2	2.4e-49	165.4	0.996	0.831	20	285
NZ_CP098732.1_2002	NZ_CP098732.1	2002	320	cas1_I_II_III_IV_V_VI_8	5.7e-58	194.0	0.805	0.859	14	288
NZ_CP098732.1_2002	NZ_CP098732.1	2002	320	cas1_I-F_1	3.1e-142	470.8	0.997	0.934	12	310
NZ_CP098732.1_2013	NZ_CP098732.1	2013	220	Menshen__NsnC_2696122707	0.00053	17.5	0.667	0.123	56	82
NZ_CP098732.1_2111	NZ_CP098732.1	2111	233	DEDDh_I_II_III_IV_V_VI_1	3.3e-19	67.1	1.0	0.682	4	162
NZ_CP098732.1_2223	NZ_CP098732.1	2223	255	Zorya__ZorB	9.8e-09	32.4	0.509	0.467	134	252
NZ_CP098732.1_2234	NZ_CP098732.1	2234	889	Dodola__DolB	3e-27	93.2	0.6	0.27	498	737
NZ_CP098732.1_2242	NZ_CP098732.1	2242	476	DS-20__DS-20	7.700000000000001e-168	556.8	0.976	0.996	1	474
NZ_CP098732.1_2250	NZ_CP098732.1	2250	810	Dodola__DolB	2.2e-12	44.3	0.917	0.43	223	570
NZ_CP098732.1_2313	NZ_CP098732.1	2313	627	UG6__DnaG	7.1e-14	49.0	0.525	0.298	182	368
NZ_CP098732.1_2393	NZ_CP098732.1	2393	370	SoFic__SoFic	2.6000000000000003e-122	406.0	0.975	0.941	12	359
NZ_CP098732.1_2446	NZ_CP098732.1	2446	316	Zorya__ZorB	7.8e-06	22.9	0.411	0.329	204	307
NZ_CP098732.1_2483	NZ_CP098732.1	2483	1151	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	5.5e-12	43.0	0.535	0.301	771	1117
NZ_CP098732.1_2526	NZ_CP098732.1	2526	505	Paris_II__AriA_AAA21	9e-16	55.7	0.831	0.521	7	269
NZ_CP098732.1_2551	NZ_CP098732.1	2551	339	Zorya__ZorB	5.5e-08	29.9	0.438	0.295	221	320
NZ_CP098732.1_2572	NZ_CP098732.1	2572	547	DISARM__drmC	6.2e-15	52.9	0.517	0.293	334	493
NZ_CP098732.1_2631	NZ_CP098732.1	2631	488	DISARM__drmC	4.9e-11	40.2	0.464	0.26	307	433
NZ_CP098732.1_2702	NZ_CP098732.1	2702	663	Gabija__GajB_3	4.7e-18	63.0	0.669	0.422	24	303
NZ_CP098732.1_2702	NZ_CP098732.1	2702	663	Gabija__GajB_1	2.9e-35	119.5	0.916	0.879	18	600
NZ_CP098732.1_2702	NZ_CP098732.1	2702	663	UG35__UvrD	3.7e-56	188.1	0.498	0.617	9	417
NZ_CP098732.1_2702	NZ_CP098732.1	2702	663	Gabija__GajB_2	8.5e-83	276.3	0.779	0.961	9	645
NZ_CP098732.1_2761	NZ_CP098732.1	2761	238	WYL_I_II_III_IV_V_VI_4	1.8e-13	48.5	0.512	0.374	136	224
NZ_CP098732.1_2761	NZ_CP098732.1	2761	238	WYL_I_II_III_IV_V_VI_1	9.7e-59	196.9	0.671	0.87	1	207
NZ_CP098732.1_2762	NZ_CP098732.1	2762	223	Rst_Hydrolase-Tm__Hydrolase	1.8e-06	25.0	0.448	0.587	58	188
NZ_CP098732.1_2772	NZ_CP098732.1	2772	812	DS-14__DS-14	0.0	1124.8	0.99	0.996	3	811
NZ_CP098732.1_2811	NZ_CP098732.1	2811	1244	Gabija__GajB_2	4.999999999999999e-44	148.3	0.686	0.631	121	905
NZ_CP098732.1_2822	NZ_CP098732.1	2822	460	Septu__PtuA	2.3000000000000003e-46	157.0	0.885	0.952	1	438
NZ_CP098732.1_2822	NZ_CP098732.1	2822	460	Retron_I_A__ATPase_TypeIA	1e-80	269.8	0.837	0.972	1	447
NZ_CP098732.1_2842	NZ_CP098732.1	2842	554	Retron_I_A__ATPase_TypeIA	6.7e-10	36.1	0.493	0.496	2	276
NZ_CP098732.1_2937	NZ_CP098732.1	2937	430	RM_Type_II__Type_II_MTases_FAM_35	7.9e-14	48.3	0.429	0.812	28	376
NZ_CP098732.1_2937	NZ_CP098732.1	2937	430	RM_Type_II__Type_II_MTases_FAM_39	1.7e-15	54.6	0.948	0.823	29	382
NZ_CP098732.1_2937	NZ_CP098732.1	2937	430	RM_Type_II__Type_II_MTases_FAM_5	3.8e-66	221.3	0.959	0.847	29	392
NZ_CP098732.1_2937	NZ_CP098732.1	2937	430	RM_Type_II__Type_II_MTases_FAM_11	8.700000000000001e-85	282.5	0.989	0.874	17	392
NZ_CP098732.1_2972	NZ_CP098732.1	2972	381	PsyrTA__PsyrA	5.1e-34	115.4	0.661	0.709	46	315
NZ_CP098732.1_2972	NZ_CP098732.1	2972	381	ShosTA__ShosA	3.6e-67	224.1	0.884	0.735	13	292
NZ_CP098732.1_3042	NZ_CP098732.1	3042	395	Veles__VlsB1	1.5e-126	419.9	0.973	0.965	6	386
NZ_CP098732.1_3042	NZ_CP098732.1	3042	395	Veles__VlsB2	4.1e-130	431.8	0.931	0.959	7	385
NZ_CP098732.1_3071	NZ_CP098732.1	3071	384	Veles__VlsB1	1.5999999999999999e-114	380.3	0.943	0.951	16	380
NZ_CP098732.1_3071	NZ_CP098732.1	3071	384	Veles__VlsB2	1.5e-119	397.0	0.936	0.979	5	380
NZ_CP098732.1_3075	NZ_CP098732.1	3075	143	Veles__VlsC2	4.8e-61	202.7	0.953	0.958	6	142
NZ_CP098732.1_3075	NZ_CP098732.1	3075	143	Veles__VlsC1	3.8e-62	206.3	0.973	0.986	2	142
