replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP019041.1	NZ_CP019041.1_1159	RM__Type_I_MTases	1159	defense-finder-models/RM/RM/RM_Type_I	NZ_CP019041.1_RM_Type_I_11	1	1	1.0	2.5	1	RM__Type_I_MTases	mandatory	762	3.9e-300	994.4	1.289	0.996	2	760			RM	RM_Type_I	Defense
NZ_CP019041.1	NZ_CP019041.1_1160	RM__Type_I_S	1160	defense-finder-models/RM/RM/RM_Type_I	NZ_CP019041.1_RM_Type_I_11	1	1	1.0	2.5	1	RM__Type_I_S	accessory	464	2.3e-83	278.5	0.594	0.97	3	452			RM	RM_Type_I	Defense
NZ_CP019041.1	NZ_CP019041.1_1161	RM__Type_I_REases	1161	defense-finder-models/RM/RM/RM_Type_I	NZ_CP019041.1_RM_Type_I_11	1	1	1.0	2.5	1	RM__Type_I_REases	mandatory	1084	0.0	1596.7	0.988	0.998	1	1082			RM	RM_Type_I	Defense
NZ_CP019041.1	NZ_CP019041.1_1233	Wadjet__JetA_I	1233	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_I	NZ_CP019041.1_Wadjet_I_6	1	1	1.0	4.0	1	Wadjet__JetA_I	mandatory	489	5.1e-79	264.0	0.974	0.957	8	475		NZ_CP019041.1_Wadjet_5	Wadjet	Wadjet_I	Defense
NZ_CP019041.1	NZ_CP019041.1_1234	Wadjet__JetB_I	1234	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_I	NZ_CP019041.1_Wadjet_I_6	1	1	1.0	4.0	1	Wadjet__JetB_I	mandatory	264	1.1e-42	143.5	0.789	0.75	55	252		NZ_CP019041.1_Wadjet_5	Wadjet	Wadjet_I	Defense
NZ_CP019041.1	NZ_CP019041.1_1235	Wadjet__JetC_I	1235	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_I	NZ_CP019041.1_Wadjet_I_6	1	1	1.0	4.0	1	Wadjet__JetC_I	mandatory	1126	9.000000000000001e-208	690.2	0.993	0.975	12	1109		NZ_CP019041.1_Wadjet_5	Wadjet	Wadjet_I	Defense
NZ_CP019041.1	NZ_CP019041.1_1236	Wadjet__JetD_I	1236	defense-finder-models/DefenseFinder_2/Wadjet/Wadjet_I	NZ_CP019041.1_Wadjet_I_6	1	1	1.0	4.0	1	Wadjet__JetD_I	mandatory	405	1.7e-73	245.6	0.941	0.943	11	392		NZ_CP019041.1_Wadjet_5	Wadjet	Wadjet_I	Defense
NZ_CP019041.1	NZ_CP019041.1_1890	Shango__SngC	1890	defense-finder-models/DefenseFinder_4/Shango/Shango	NZ_CP019041.1_Shango_8	1	1	1.0	2.0	1	Shango__SngC	accessory	741	2.2e-264	876.9	0.993	0.978	3	727			Shango	Shango	Defense
NZ_CP019041.1	NZ_CP019041.1_1891	Shango__SngB	1891	defense-finder-models/DefenseFinder_4/Shango/Shango	NZ_CP019041.1_Shango_8	1	1	1.0	2.0	1	Shango__SngB	accessory	439	1.4e-178	591.9	0.993	0.991	2	436			Shango	Shango	Defense
NZ_CP019041.1	NZ_CP019041.1_1892	Shango__SngA	1892	defense-finder-models/DefenseFinder_4/Shango/Shango	NZ_CP019041.1_Shango_8	1	1	1.0	2.0	1	Shango__SngA	mandatory	644	1.6000000000000001e-80	269.6	0.869	0.984	9	642			Shango	Shango	Defense
NZ_CP019041.1	NZ_CP019041.1_2196	RM_Type_IV__Type_IV_REases	2196	defense-finder-models/RM/RM/RM_Type_IV	NZ_CP019041.1_RM_Type_IV_13	1	1	1.0	1.0	2	RM_Type_IV__Type_IV_REases	mandatory	443	2.2000000000000002e-60	202.0	0.717	0.693	124	430			RM	RM_Type_IV	Defense
NZ_CP019041.1	NZ_CP019041.1_2197	RM_Type_IV__Type_IV_REases	2197	defense-finder-models/RM/RM/RM_Type_IV	NZ_CP019041.1_RM_Type_IV_13	1	1	1.0	1.0	2	RM_Type_IV__Type_IV_REases	mandatory	507	1.1999999999999999e-91	306.1	0.72	0.712	100	460			RM	RM_Type_IV	Defense
NZ_CP019041.1	NZ_CP019041.1_2202	Gao_Hhe__HheA	2202	defense-finder-models/DefenseFinder_1/Gao_Hhe/Gao_Hhe	NZ_CP019041.1_Gao_Hhe_1	1	1	1.0	1.0	1	Gao_Hhe__HheA	mandatory	1795	0.0	1183.6	0.828	0.872	115	1680			Gao_Hhe	Gao_Hhe	Defense
NZ_CP019041.1	NZ_CP019041.1_2206	Azaca__ZacC	2206	defense-finder-models/DefenseFinder_3/Azaca/Azaca	NZ_CP019041.1_Azaca_7	1	1	1.0	3.0	1	Azaca__ZacC	mandatory	1066	0.0	1046.0	0.993	0.99	7	1061			Azaca	Azaca	Defense
NZ_CP019041.1	NZ_CP019041.1_2207	Azaca__ZacB	2207	defense-finder-models/DefenseFinder_3/Azaca/Azaca	NZ_CP019041.1_Azaca_7	1	1	1.0	3.0	1	Azaca__ZacB	mandatory	613	6.7e-156	517.9	0.997	0.997	1	611			Azaca	Azaca	Defense
NZ_CP019041.1	NZ_CP019041.1_2208	Azaca__ZacA	2208	defense-finder-models/DefenseFinder_3/Azaca/Azaca	NZ_CP019041.1_Azaca_7	1	1	1.0	3.0	1	Azaca__ZacA	mandatory	426	5.6000000000000005e-126	418.7	0.985	0.974	6	420			Azaca	Azaca	Defense
NZ_CP019041.1	NZ_CP019041.1_2559	cas6f_I_II_III_IV_V_VI_3	2559	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP019041.1_CAS_Class1-Subtype-I-F_15	1	1	1.0	6.0	1	cas6f_I_II_III_IV_V_VI_3	accessory	204	1.2e-50	169.9	1.0	0.98	4	203		NZ_CP019041.1_CAS_Class1-Type-I_16,NZ_CP019041.1_CAS_Cluster_17	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP019041.1	NZ_CP019041.1_2560	cas7f_I-F_2	2560	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP019041.1_CAS_Class1-Subtype-I-F_15	1	1	1.0	6.0	1	cas7f_I-F_3	mandatory	338	5e-132	437.8	1.0	0.964	8	333		NZ_CP019041.1_CAS_Class1-Type-I_16,NZ_CP019041.1_CAS_Cluster_17	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP019041.1	NZ_CP019041.1_2561	cas5f_I-F_4	2561	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP019041.1_CAS_Class1-Subtype-I-F_15	1	1	1.0	6.0	1	cas5f_I-F_4	mandatory	295	2.8e-104	346.1	1.0	0.963	5	288		NZ_CP019041.1_CAS_Class1-Type-I_16,NZ_CP019041.1_CAS_Cluster_17	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP019041.1	NZ_CP019041.1_2562	cas8f_I-F_8	2562	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP019041.1_CAS_Class1-Subtype-I-F_15	1	1	1.0	6.0	1	cas8f_I-F_8	mandatory	414	9.999999999999999e-111	367.9	0.987	0.857	40	394		NZ_CP019041.1_CAS_Class1-Type-I_16,NZ_CP019041.1_CAS_Cluster_17	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP019041.1	NZ_CP019041.1_2563	cas3f_I-F_1	2563	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP019041.1_CAS_Class1-Subtype-I-F_15	1	1	1.0	6.0	1	cas3f_I-F_1	mandatory	1125	3.8e-276	916.5	0.999	0.995	1	1119		NZ_CP019041.1_CAS_Class1-Type-I_16,NZ_CP019041.1_CAS_Cluster_17	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP019041.1	NZ_CP019041.1_2565	cas1_I-F_1	2565	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP019041.1_CAS_Class1-Subtype-I-F_15	1	1	1.0	6.0	1	cas1_I-F_1	mandatory	313	2.7e-140	464.5	0.99	0.949	12	308		NZ_CP019041.1_CAS_Class1-Type-I_16,NZ_CP019041.1_CAS_Cluster_17	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP019041.1	NZ_CP019041.1_2781	RM_Type_IV__Type_IV_REases	2781	defense-finder-models/RM/RM/RM_Type_IV	NZ_CP019041.1_RM_Type_IV_14	1	1	1.0	1.0	1	RM_Type_IV__Type_IV_REases	mandatory	522	6.9e-20	69.7	0.556	0.544	220	503			RM	RM_Type_IV	Defense
