replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
NZ_CP041035.1	NZ_CP041035.1_1090	cas7f_I-F_2	1090	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP041035.1_CAS_Class1-Subtype-I-F_12	1	1	1.0	6.0	1	cas7f_I-F_3	mandatory	338	1.6e-131	436.4	1.0	0.964	8	333		NZ_CP041035.1_CAS_Class1-Type-I_13,NZ_CP041035.1_CAS_Cluster_14	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP041035.1	NZ_CP041035.1_1091	cas6f_I_II_III_IV_V_VI_3	1091	CasFinder/CAS_Class1-Subtype-I-F	NZ_CP041035.1_CAS_Class1-Subtype-I-F_12	1	1	1.0	6.0	1	cas6f_I_II_III_IV_V_VI_3	accessory	204	6.1e-51	171.1	1.0	0.98	4	203		NZ_CP041035.1_CAS_Class1-Type-I_13,NZ_CP041035.1_CAS_Cluster_14	Cas	CAS_Class1-Subtype-I-F	Defense
NZ_CP041035.1	NZ_CP041035.1_2491	Gabija__GajB_2	2491	defense-finder-models/DefenseFinder/Gabija/Gabija	NZ_CP041035.1_Gabija_3	1	1	1.0	2.0	1	Gabija__GajB_1	mandatory	594	5.3e-106	353.3	0.74	0.955	15	581			Gabija	Gabija	Defense
NZ_CP041035.1	NZ_CP041035.1_2492	Gabija__GajA	2492	defense-finder-models/DefenseFinder/Gabija/Gabija	NZ_CP041035.1_Gabija_3	1	1	1.0	2.0	1	Gabija__GajA	mandatory	598	1.2999999999999999e-120	401.9	0.99	0.997	1	596			Gabija	Gabija	Defense
NZ_CP041035.1	NZ_CP041035.1_2948	Gao_Qat__QatD	2948	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	NZ_CP041035.1_Gao_Qat_4	1	1	1.0	4.0	1	Gao_Qat__QatD	mandatory	247	5.9e-76	253.0	0.957	0.972	4	243			Gao_Qat	Gao_Qat	Defense
NZ_CP041035.1	NZ_CP041035.1_2949	Gao_Qat__QatC	2949	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	NZ_CP041035.1_Gao_Qat_4	1	1	1.0	4.0	1	Gao_Qat__QatC	mandatory	443	1.5e-86	288.8	0.888	0.892	40	434			Gao_Qat	Gao_Qat	Defense
NZ_CP041035.1	NZ_CP041035.1_2950	Gao_Qat__QatB	2950	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	NZ_CP041035.1_Gao_Qat_4	1	1	1.0	4.0	1	Gao_Qat__QatB	mandatory	255	1.4e-09	35.7	0.826	0.784	37	236			Gao_Qat	Gao_Qat	Defense
NZ_CP041035.1	NZ_CP041035.1_2951	Gao_Qat__QatA	2951	defense-finder-models/DefenseFinder/Gao_Qat/Gao_Qat	NZ_CP041035.1_Gao_Qat_4	1	1	1.0	4.0	1	Gao_Qat__QatA	mandatory	598	1.3e-80	269.6	0.929	0.982	3	589			Gao_Qat	Gao_Qat	Defense
NZ_CP041035.1	NZ_CP041035.1_2978	PD-T7-5__PD-T7-5	2978	defense-finder-models/DefenseFinder/PD-T7-5/PD-T7-5	NZ_CP041035.1_PD-T7-5_6	1	1	1.0	1.0	1	PD-T7-5__PD-T7-5	mandatory	354	1.9e-141	469.0	0.932	0.992	1	351			PD-T7-5	PD-T7-5	Defense
NZ_CP041035.1	NZ_CP041035.1_3014	PD-T4-5__PD-T4-5	3014	defense-finder-models/DefenseFinder/PD-T4-5/PD-T4-5	NZ_CP041035.1_PD-T4-5_5	1	1	1.0	1.0	1	PD-T4-5__PD-T4-5	mandatory	315	8.8e-39	131.6	0.914	0.93	2	294			PD-T4-5	PD-T4-5	Defense
NZ_CP041035.1	NZ_CP041035.1_3342	RosmerTA__RmrT_2634932349	3342	defense-finder-models/DefenseFinder/RosmerTA/RosmerTA	NZ_CP041035.1_RosmerTA_7	1	1	1.0	2.0	1	RosmerTA__RmrT_2585209417	mandatory	228	1.3e-41	140.3	0.971	0.956	8	225			RosmerTA	RosmerTA	Defense
NZ_CP041035.1	NZ_CP041035.1_3343	RosmerTA__RmrA_2634932349	3343	defense-finder-models/DefenseFinder/RosmerTA/RosmerTA	NZ_CP041035.1_RosmerTA_7	1	1	1.0	2.0	1	RosmerTA__RmrA_2585209417	mandatory	382	4.1999999999999996e-129	428.2	0.942	0.961	1	367			RosmerTA	RosmerTA	Defense
