hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP049801.1_604	NZ_CP049801.1	604	424	RM_Type_II__Type_II_MTases_FAM_1	5e-13	46.7	0.48	0.342	39	183
NZ_CP049801.1_604	NZ_CP049801.1	604	424	RM_Type_II__Type_II_MTases_FAM_3	1.8e-16	57.9	0.843	0.795	45	381
NZ_CP049801.1_604	NZ_CP049801.1	604	424	RM_Type_II__Type_II_MTases_FAM_37	1.7e-34	116.9	0.731	0.767	44	368
NZ_CP049801.1_604	NZ_CP049801.1	604	424	RM_Type_III__Type_III_MTases_FAM_0	2.6e-96	321.5	0.6	0.877	43	414
NZ_CP049801.1_672	NZ_CP049801.1	672	922	UG9__DNA_pol	8.3e-37	124.7	0.709	0.42	520	906
NZ_CP049801.1_677	NZ_CP049801.1	677	464	AbiU__AbiU	5.2e-43	145.0	0.623	0.767	35	390
NZ_CP049801.1_712	NZ_CP049801.1	712	538	DISARM__drmC	1.4e-14	51.8	0.4	0.24	353	481
NZ_CP049801.1_817	NZ_CP049801.1	817	217	Zorya__ZorB	8.6e-09	32.6	0.566	0.631	76	212
NZ_CP049801.1_818	NZ_CP049801.1	818	215	Zorya__ZorB	3.3e-09	34.0	0.566	0.637	74	210
NZ_CP049801.1_819	NZ_CP049801.1	819	680	Gabija__GajB_1	2.6e-39	132.8	0.939	0.909	8	625
NZ_CP049801.1_819	NZ_CP049801.1	819	680	UG35__UvrD	6.1e-83	276.8	0.53	0.641	4	439
NZ_CP049801.1_819	NZ_CP049801.1	819	680	Gabija__GajB_2	9.2e-108	358.8	0.772	0.941	4	643
NZ_CP049801.1_834	NZ_CP049801.1	834	1204	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	4.6e-12	42.3	0.761	0.698	1	840
NZ_CP049801.1_834	NZ_CP049801.1	834	1204	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	3.4e-15	53.6	0.769	0.439	1	529
NZ_CP049801.1_843	NZ_CP049801.1	843	764	RM_Type_IV__FAM_1	4.2e-83	277.9	0.524	0.529	342	745
NZ_CP049801.1_844	NZ_CP049801.1	844	430	RM_Type_IV__Type_IV_01	8.100000000000001e-34	115.8	0.658	0.805	44	389
NZ_CP049801.1_844	NZ_CP049801.1	844	430	RM_Type_IV__FAM_2	2.0000000000000002e-104	346.9	0.946	0.972	5	422
NZ_CP049801.1_906	NZ_CP049801.1	906	420	Menshen__NsnA	6.1e-36	121.9	0.782	0.84	49	401
NZ_CP049801.1_965	NZ_CP049801.1	965	635	UG6__DnaG	1.3e-14	51.5	0.53	0.298	187	375
NZ_CP049801.1_1011	NZ_CP049801.1	1011	809	Dodola__DolB	2e-11	41.1	0.776	0.366	275	570
NZ_CP049801.1_1140	NZ_CP049801.1	1140	338	Zorya__ZorB	5.8e-11	39.7	0.442	0.296	234	333
NZ_CP049801.1_1206	NZ_CP049801.1	1206	223	CBASS__QueC	7e-19	66.2	0.936	0.91	4	206
NZ_CP049801.1_1206	NZ_CP049801.1	1206	223	Dpd__QueC	4.3e-48	161.0	0.986	0.982	2	220
NZ_CP049801.1_1221	NZ_CP049801.1	1221	462	Lamassu-Fam__LmuA_effector_Protease	1.2e-05	22.1	0.428	0.374	86	258
NZ_CP049801.1_1304	NZ_CP049801.1	1304	649	Dnd__DndA	9.899999999999998e-41	137.4	0.865	0.525	264	604
NZ_CP049801.1_1379	NZ_CP049801.1	1379	174	Veles__VlsC1	5.700000000000001e-34	114.9	0.973	0.914	7	165
NZ_CP049801.1_1379	NZ_CP049801.1	1379	174	Veles__VlsC2	5.8e-34	114.9	0.973	0.908	9	166
NZ_CP049801.1_1551	NZ_CP049801.1	1551	269	Wadjet__JetD_III	1.8e-05	21.6	0.403	0.524	122	262
NZ_CP049801.1_1688	NZ_CP049801.1	1688	406	Dnd__DndA	6.4e-139	460.6	0.981	0.911	5	374
NZ_CP049801.1_1694	NZ_CP049801.1	1694	489	Pycsar__AG_cyclase	9.000000000000001e-30	101.4	0.596	0.419	223	427
NZ_CP049801.1_1733	NZ_CP049801.1	1733	759	Dodola__DolB	2.0000000000000002e-20	70.7	0.493	0.256	423	616
NZ_CP049801.1_1801	NZ_CP049801.1	1801	572	recD_IV-D_1	7.7e-18	61.5	0.444	0.622	3	358
NZ_CP049801.1_1884	NZ_CP049801.1	1884	199	Dpd__QueD	3.9e-09	34.4	0.792	0.492	5	102
NZ_CP049801.1_1890	NZ_CP049801.1	1890	259	Gao_Qat__QatD	8.1e-15	52.4	0.957	0.981	2	255
NZ_CP049801.1_1927	NZ_CP049801.1	1927	177	DEDDh_I_II_III_IV_V_VI_1	1.6000000000000001e-28	97.4	1.0	0.949	3	170
NZ_CP049801.1_1941	NZ_CP049801.1	1941	267	CBASS__AG_E1_ThiF	6.3e-64	213.2	0.984	0.869	23	254
NZ_CP049801.1_1979	NZ_CP049801.1	1979	305	WYL_I_II_III_IV_V_VI_1	2e-15	54.6	0.866	0.961	4	296
NZ_CP049801.1_1979	NZ_CP049801.1	1979	305	WYL_I_II_III_IV_V_VI_4	9.699999999999999e-22	75.4	0.942	0.564	130	301
NZ_CP049801.1_2014	NZ_CP049801.1	2014	513	ShosTA__ShosT	4.6e-06	24.0	0.586	0.246	272	397
NZ_CP049801.1_2046	NZ_CP049801.1	2046	860	Dodola__DolB	2.1e-26	90.4	0.744	0.367	517	832
NZ_CP049801.1_2068	NZ_CP049801.1	2068	200	cas6f_I_II_III_IV_V_VI_1	4.6e-48	161.1	1.0	0.995	1	199
NZ_CP049801.1_2068	NZ_CP049801.1	2068	200	cas6f_I_II_III_IV_V_VI_2	8.3e-54	180.0	1.0	0.995	1	199
NZ_CP049801.1_2068	NZ_CP049801.1	2068	200	cas6f_I_II_III_IV_V_VI_3	3.7e-63	210.6	1.0	0.98	4	199
NZ_CP049801.1_2069	NZ_CP049801.1	2069	370	cas7f_I-F_1	2.8e-118	392.8	0.914	0.816	65	366
NZ_CP049801.1_2069	NZ_CP049801.1	2069	370	cas7f_I-F_2	4.6e-121	401.7	0.927	0.822	61	364
NZ_CP049801.1_2070	NZ_CP049801.1	2070	296	cas5f_I-F_1	4.5e-20	69.5	0.429	0.389	3	117
NZ_CP049801.1_2070	NZ_CP049801.1	2070	296	cas5f_I-F_2	1.2e-72	242.3	1.0	0.966	4	289
NZ_CP049801.1_2070	NZ_CP049801.1	2070	296	cas5f_I-F_3	1.7e-97	323.8	1.0	0.963	5	289
NZ_CP049801.1_2070	NZ_CP049801.1	2070	296	cas5f_I-F_4	1.0999999999999999e-107	357.3	1.0	0.959	5	288
NZ_CP049801.1_2071	NZ_CP049801.1	2071	417	cas8f_I-F_4	5.1e-97	323.0	0.987	0.861	40	398
NZ_CP049801.1_2071	NZ_CP049801.1	2071	417	cas8f_I-F_8	4.4e-110	365.8	0.989	0.861	40	398
NZ_CP049801.1_2072	NZ_CP049801.1	2072	1124	cas3HD_I_1	8.3e-14	49.4	0.828	0.21	94	329
NZ_CP049801.1_2072	NZ_CP049801.1	2072	1124	cas3_I_5	1.4e-77	259.2	0.833	0.699	198	983
NZ_CP049801.1_2072	NZ_CP049801.1	2072	1124	cas3f_I-F_1	5.100000000000001e-280	929.3	0.999	0.996	1	1119
NZ_CP049801.1_2073	NZ_CP049801.1	2073	323	cas1_I_II_III_IV_V_VI_10	6.2e-24	82.2	0.929	0.836	20	289
NZ_CP049801.1_2073	NZ_CP049801.1	2073	323	cas1_I_II_III_IV_V_VI_1	5.3000000000000004e-30	102.1	0.82	0.833	20	288
NZ_CP049801.1_2073	NZ_CP049801.1	2073	323	cas1_I_II_III_IV_V_VI_2	5.1e-49	164.4	0.996	0.827	20	286
NZ_CP049801.1_2073	NZ_CP049801.1	2073	323	cas1_I_II_III_IV_V_VI_8	1.1e-56	189.8	0.805	0.854	14	289
NZ_CP049801.1_2073	NZ_CP049801.1	2073	323	cas1_I-F_1	1.5e-142	471.9	0.997	0.929	12	311
NZ_CP049801.1_2118	NZ_CP049801.1	2118	190	Zorya__ZorB	3.1e-06	24.2	0.464	0.558	76	181
NZ_CP049801.1_2131	NZ_CP049801.1	2131	234	DEDDh_I_II_III_IV_V_VI_1	2.2e-16	57.9	1.0	0.684	4	163
NZ_CP049801.1_2165	NZ_CP049801.1	2165	512	DEDDh_I_II_III_IV_V_VI_1	2.6000000000000003e-32	109.7	0.994	0.312	285	444
NZ_CP049801.1_2225	NZ_CP049801.1	2225	220	DEDDh_I_II_III_IV_V_VI_1	1.3999999999999999e-24	84.6	0.994	0.809	23	200
NZ_CP049801.1_2278	NZ_CP049801.1	2278	185	Dpd__FolE	1.8e-87	289.2	0.994	0.973	1	180
NZ_CP049801.1_2322	NZ_CP049801.1	2322	633	Gao_Iet__IetA	5.1000000000000004e-30	102.2	0.556	0.352	166	388
NZ_CP049801.1_2331	NZ_CP049801.1	2331	475	Pif__PifA	8.3e-07	25.1	0.48	0.758	8	367
NZ_CP049801.1_2394	NZ_CP049801.1	2394	236	PD-T7-4__PD-T7-4	4e-52	174.3	0.934	0.962	9	235
NZ_CP049801.1_2539	NZ_CP049801.1	2539	1151	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	1.3e-08	31.9	0.678	0.403	652	1115
NZ_CP049801.1_2590	NZ_CP049801.1	2590	346	Zorya__ZorB	1.7e-08	31.6	0.438	0.289	233	332
NZ_CP049801.1_2694	NZ_CP049801.1	2694	186	DEDDh_I_II_III_IV_V_VI_1	1.5e-11	42.3	0.812	0.763	10	151
NZ_CP049801.1_2698	NZ_CP049801.1	2698	153	PD-T4-9__PD-T4-9_C	4.5e-06	24.4	0.947	0.843	11	139
NZ_CP049801.1_2759	NZ_CP049801.1	2759	223	Rst_Hydrolase-Tm__Hydrolase	9.7e-06	22.6	0.413	0.538	70	189
NZ_CP049801.1_2801	NZ_CP049801.1	2801	429	AbiH__AbiH	9.2e-33	111.8	0.977	0.837	10	368
NZ_CP049801.1_2857	NZ_CP049801.1	2857	554	Retron_I_A__ATPase_TypeIA	5.3e-08	29.9	0.483	0.487	2	271
NZ_CP049801.1_2951	NZ_CP049801.1	2951	432	RM_Type_II__Type_II_MTases_FAM_35	1e-13	47.9	0.427	0.81	28	377
NZ_CP049801.1_2951	NZ_CP049801.1	2951	432	RM_Type_II__Type_II_MTases_FAM_39	9.5e-15	52.2	0.948	0.824	29	384
NZ_CP049801.1_2951	NZ_CP049801.1	2951	432	RM_Type_II__Type_II_MTases_FAM_5	3.9e-66	221.3	0.959	0.847	29	394
NZ_CP049801.1_2951	NZ_CP049801.1	2951	432	RM_Type_II__Type_II_MTases_FAM_11	5.3e-84	279.9	0.989	0.875	17	394
NZ_CP049801.1_2969	NZ_CP049801.1	2969	372	TniQ_I-F_1	4e-16	57.7	0.993	0.379	10	150
NZ_CP049801.1_3005	NZ_CP049801.1	3005	400	PsyrTA__PsyrA	5.2e-35	118.7	0.824	0.855	43	384
NZ_CP049801.1_3005	NZ_CP049801.1	3005	400	ShosTA__ShosA	8.3e-66	219.7	0.908	0.718	8	294
NZ_CP049801.1_3103	NZ_CP049801.1	3103	508	TniQ_I-F_1	2.1000000000000002e-20	71.6	0.986	0.303	4	157
NZ_CP049801.1_3105	NZ_CP049801.1	3105	923	RM_Type_IIG__Type_IIG_FAM_1.einsi_trimmed	6.2e-221	733.4	0.966	0.976	19	919
NZ_CP049801.1_3163	NZ_CP049801.1	3163	258	Zorya__ZorB	3.4e-08	30.7	0.521	0.496	128	255
NZ_CP049801.1_3174	NZ_CP049801.1	3174	896	Dodola__DolB	3.5e-29	99.6	0.712	0.304	471	742
