hit_id	replicon	hit_pos	hit_sequence_length	gene_name	i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match
NZ_CP018259.1_522	NZ_CP018259.1	522	186	DEDDh_I_II_III_IV_V_VI_1	1.8e-11	42.4	0.819	0.769	10	152
NZ_CP018259.1_660	NZ_CP018259.1	660	275	Gao_Qat__QatD	6.2e-11	40.0	0.602	0.575	61	218
NZ_CP018259.1_662	NZ_CP018259.1	662	257	CBASS__AG_E1_ThiF	6.3e-38	128.4	0.816	0.883	24	250
NZ_CP018259.1_862	NZ_CP018259.1	862	217	Zorya__ZorB	5.2e-09	33.7	0.551	0.608	81	212
NZ_CP018259.1_863	NZ_CP018259.1	863	680	Gabija__GajB_1	1.8e-38	130.5	0.939	0.909	8	625
NZ_CP018259.1_863	NZ_CP018259.1	863	680	Gabija__GajB_2	5.7e-108	359.8	0.777	0.946	1	643
NZ_CP018259.1_881	NZ_CP018259.1	881	1199	Lamassu-Fam__LmuB_SMC_Hydrolase_protease	2.2e-18	63.6	0.498	0.406	1	487
NZ_CP018259.1_881	NZ_CP018259.1	881	1199	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	4.6e-19	66.8	0.805	0.436	1	523
NZ_CP018259.1_1044	NZ_CP018259.1	1044	810	Dodola__DolB	3.1e-12	44.2	0.92	0.431	223	571
NZ_CP018259.1_1051	NZ_CP018259.1	1051	220	DEDDh_I_II_III_IV_V_VI_1	7.200000000000001e-25	85.9	0.994	0.809	23	200
NZ_CP018259.1_1163	NZ_CP018259.1	1163	532	DISARM_2__drmMII	4.6999999999999996e-27	92.9	0.531	0.383	11	214
NZ_CP018259.1_1163	NZ_CP018259.1	1163	532	RM_Type_II__Type_II_MTases	4.9e-29	99.6	0.557	0.408	11	227
NZ_CP018259.1_1163	NZ_CP018259.1	1163	532	Druantia_II__DruM	1.4e-33	114.5	0.525	0.474	13	264
NZ_CP018259.1_1171	NZ_CP018259.1	1171	500	Druantia_II__DruM	8e-37	125.2	0.855	0.958	11	489
NZ_CP018259.1_1171	NZ_CP018259.1	1171	500	RM_Type_II__Type_II_MTases	3.3e-44	149.3	0.839	0.94	17	486
NZ_CP018259.1_1239	NZ_CP018259.1	1239	472	DEDDh_I_II_III_IV_V_VI_1	3.4e-35	119.5	0.988	0.337	246	404
NZ_CP018259.1_1274	NZ_CP018259.1	1274	573	Lamassu-Fam__LmuB_SMC_Mrr	4.2e-28	96.1	0.772	0.75	16	445
NZ_CP018259.1_1274	NZ_CP018259.1	1274	573	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	3.1e-31	107.0	0.946	0.899	13	527
NZ_CP018259.1_1274	NZ_CP018259.1	1274	573	Lamassu-Fam__LmuB_SMC_Cap4_nuclease	7.499999999999999e-91	303.1	0.986	0.977	6	565
NZ_CP018259.1_1275	NZ_CP018259.1	1275	378	Lamassu-Fam__LmuA_effector_Cap4_nuclease	2e-39	133.9	0.984	0.952	7	366
NZ_CP018259.1_1334	NZ_CP018259.1	1334	234	DEDDh_I_II_III_IV_V_VI_1	2.9e-17	61.2	1.0	0.684	4	163
NZ_CP018259.1_1383	NZ_CP018259.1	1383	403	RM_Type_II__Type_II_REases	3.1e-19	67.5	0.485	0.335	207	341
NZ_CP018259.1_1427	NZ_CP018259.1	1427	1724	Mokosh_type_I__MkoA_D	7.499999999999999e-91	304.0	0.679	0.576	606	1598
NZ_CP018259.1_1698	NZ_CP018259.1	1698	650	Dnd__DndA	4.0999999999999996e-41	139.1	0.865	0.525	260	600
NZ_CP018259.1_1703	NZ_CP018259.1	1703	860	Dodola__DolB	2.5000000000000003e-25	87.2	0.803	0.392	496	832
NZ_CP018259.1_1713	NZ_CP018259.1	1713	513	Zorya__ZorB	5.6e-06	23.8	0.494	0.222	393	506
NZ_CP018259.1_1738	NZ_CP018259.1	1738	261	CBASS__AG_E1_ThiF	7.3e-66	219.9	0.992	0.904	16	251
NZ_CP018259.1_1842	NZ_CP018259.1	1842	258	Gao_Qat__QatD	1.1e-13	49.0	0.953	0.981	3	255
NZ_CP018259.1_1848	NZ_CP018259.1	1848	199	Dpd__QueD	6.7e-09	34.0	0.817	0.508	5	105
NZ_CP018259.1_1881	NZ_CP018259.1	1881	759	Dodola__DolB	1.5e-20	71.6	0.491	0.254	424	616
NZ_CP018259.1_1929	NZ_CP018259.1	1929	1162	PsyrTA__PsyrT	8.2e-08	28.7	0.467	0.27	617	930
NZ_CP018259.1_1931	NZ_CP018259.1	1931	479	Pycsar__AG_cyclase	6.5e-29	99.0	0.622	0.474	222	448
NZ_CP018259.1_1937	NZ_CP018259.1	1937	406	Dnd__DndA	2e-136	452.8	0.976	0.906	5	372
NZ_CP018259.1_2021	NZ_CP018259.1	2021	655	Paris_I__AAA_15	4.3e-15	54.1	0.952	0.489	26	345
NZ_CP018259.1_2021	NZ_CP018259.1	2021	655	Paris_II__AAA_21	6.1e-18	63.6	1.0	0.482	32	347
NZ_CP018259.1_2021	NZ_CP018259.1	2021	655	Retron_I_B__ATPase_TOPRIM_COG3593	2.9000000000000004e-26	90.7	0.836	0.85	26	582
NZ_CP018259.1_2070	NZ_CP018259.1	2070	493	DISARM__drmC	6.7e-11	40.1	0.408	0.26	308	435
NZ_CP018259.1_2381	NZ_CP018259.1	2381	572	recD_IV-D_1	6.3e-17	58.8	0.452	0.633	3	364
NZ_CP018259.1_2477	NZ_CP018259.1	2477	515	ShosTA__ShosT	0.0001	20.0	0.549	0.223	285	399
NZ_CP018259.1_2486	NZ_CP018259.1	2486	384	Shango__SngC	2.8e-17	60.5	0.515	0.93	9	365
NZ_CP018259.1_2486	NZ_CP018259.1	2486	384	PsyrTA__PsyrT	8.5e-20	68.3	0.419	0.745	75	360
NZ_CP018259.1_2544	NZ_CP018259.1	2544	332	WYL_I_II_III_IV_V_VI_1	4.2e-16	57.2	0.936	0.949	9	323
NZ_CP018259.1_2544	NZ_CP018259.1	2544	332	WYL_I_II_III_IV_V_VI_4	1.2e-25	88.5	0.948	0.521	157	329
NZ_CP018259.1_2566	NZ_CP018259.1	2566	218	PD-T7-4__PD-T7-4	1.6e-75	251.1	0.972	0.972	3	214
NZ_CP018259.1_2737	NZ_CP018259.1	2737	185	Dpd__FolE	9.1e-87	287.3	0.994	0.973	1	180
NZ_CP018259.1_2954	NZ_CP018259.1	2954	467	Lamassu-Fam__LmuA_effector_Protease	2.8e-06	24.6	0.428	0.351	88	251
NZ_CP018259.1_2974	NZ_CP018259.1	2974	224	CBASS__QueC	5.3e-19	67.0	0.936	0.906	4	206
NZ_CP018259.1_2974	NZ_CP018259.1	2974	224	Dpd__QueC	6.4e-49	164.1	0.986	0.978	2	220
NZ_CP018259.1_3057	NZ_CP018259.1	3057	630	Gao_Iet__IetA	4.4000000000000004e-30	102.8	0.558	0.356	165	388
NZ_CP018259.1_3126	NZ_CP018259.1	3126	251	PD-T4-3__PD-T4-3	5.7e-104	345.0	0.98	0.996	1	250
NZ_CP018259.1_3504	NZ_CP018259.1	3504	160	Zorya__ZorB	2.3e-09	34.9	0.491	0.7	44	155
NZ_CP018259.1_3553	NZ_CP018259.1	3553	1151	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	7.1e-10	36.4	0.53	0.308	762	1116
NZ_CP018259.1_3553	NZ_CP018259.1	3553	1151	Paris_I__AAA_15	1.4e-12	45.8	0.748	0.43	1	495
NZ_CP018259.1_3553	NZ_CP018259.1	3553	1151	Retron_I_B__ATPase_TOPRIM_COG3593	9.8e-15	52.6	0.422	0.246	1	283
NZ_CP018259.1_3602	NZ_CP018259.1	3602	1119	AbiR__AbiRc	1.7e-15	54.0	0.447	0.319	709	1065
NZ_CP018259.1_3602	NZ_CP018259.1	3602	1119	Zorya_TypeI__ZorD	8.5e-83	276.8	0.456	0.41	652	1110
NZ_CP018259.1_3603	NZ_CP018259.1	3603	94	Thoeris__ThsB_Global	2.5e-09	35.1	0.461	0.926	2	88
NZ_CP018259.1_3646	NZ_CP018259.1	3646	664	Gabija__GajB_1	2.6999999999999997e-37	126.6	0.916	0.88	18	601
NZ_CP018259.1_3646	NZ_CP018259.1	3646	664	Gabija__GajB_2	1.9e-81	272.3	0.733	0.896	9	603
NZ_CP018259.1_3671	NZ_CP018259.1	3671	184	DarTG__DarG	2.4e-65	218.5	0.744	0.946	2	175
NZ_CP018259.1_3696	NZ_CP018259.1	3696	342	Zorya__ZorB	2e-08	31.8	0.442	0.295	237	337
NZ_CP018259.1_3712	NZ_CP018259.1	3712	237	WYL_I_II_III_IV_V_VI_4	9.7e-14	49.7	0.535	0.392	136	228
NZ_CP018259.1_3712	NZ_CP018259.1	3712	237	WYL_I_II_III_IV_V_VI_1	7e-59	197.8	0.741	0.962	1	228
NZ_CP018259.1_3869	NZ_CP018259.1	3869	644	RM_Type_II__Type_II_REases	9e-10	36.6	0.569	0.29	21	207
NZ_CP018259.1_3923	NZ_CP018259.1	3923	440	RM_Type_IV__Type_IV_REases	2.5e-110	366.7	0.805	0.964	1	424
NZ_CP018259.1_3924	NZ_CP018259.1	3924	727	RM_Type_IV__Type_IV_REases	1.7e-78	263.0	0.667	0.561	287	694
NZ_CP018259.1_4026	NZ_CP018259.1	4026	339	DISARM_2__drmMII	8.2e-50	167.8	0.534	0.56	3	192
NZ_CP018259.1_4026	NZ_CP018259.1	4026	339	RM_Type_II__Type_II_MTases	7.300000000000001e-87	289.9	0.973	0.956	3	326
NZ_CP018259.1_4026	NZ_CP018259.1	4026	339	Druantia_II__DruM	3.5e-89	297.6	0.837	0.956	3	326
NZ_CP018259.1_4027	NZ_CP018259.1	4027	303	RM_Type_II__Type_II_REases	7e-21	72.9	1.084	0.898	9	280
